ID,time,frequency,cluster,cluster_orig
1421,10,3.0379831002158973e-5,4,1
1421,12,2.619305738462322e-6,4,1
1499,5,0.00107549890978457,3,3
1499,15,2.587292667302106e-5,3,3
1499,18,1.8536282455872063e-5,3,3
1499,9,1.2857113046334747e-4,3,3
1499,8,1.7859857729269523e-4,3,3
1499,3,7.391926843374502e-6,3,3
1499,14,3.2895233715600566e-5,3,3
1499,13,4.5487967074858934e-5,3,3
1499,17,7.720966832335023e-6,3,3
1499,16,1.704816224775658e-5,3,3
1499,2,9.60434226034079e-6,3,3
1499,4,3.401740854824017e-5,3,3
1499,11,6.230856310901222e-5,3,3
1499,7,2.7954498175936337e-4,3,3
1499,6,5.784647230079907e-4,3,3
1499,10,9.88777518466495e-5,3,3
1499,12,6.0826099926513926e-5,3,3
1549,5,1.564458473305963e-5,5,4
1549,15,6.899447112805615e-7,5,4
1549,18,0,5,4
1549,9,3.36573639956407e-6,5,4
1549,8,2.88062221439831e-6,5,4
1549,3,1.2515296827920276e-4,5,4
1549,14,0,5,4
1549,13,0,5,4
1549,17,0,5,4
1549,16,0,5,4
1549,2,8.012765542912887e-5,5,4
1549,4,3.3738577330631647e-5,5,4
1549,11,2.7761240989163863e-6,5,4
1549,7,3.2657124037308803e-6,5,4
1549,6,5.484606966612294e-6,5,4
1549,10,0,5,4
1549,12,1.45516985470129e-6,5,4
1809,5,5.812360972011308e-4,4,1
1809,15,1.2074032447409827e-5,4,1
1809,18,2.9790453946937245e-6,4,1
1809,9,3.8032821315073986e-5,4,1
1809,8,6.0813135637297653e-5,4,1
1809,3,6.984096396843494e-5,4,1
1809,14,1.5104954257163524e-5,4,1
1809,13,2.2065058655715155e-5,4,1
1809,17,3.538776464820219e-6,4,1
1809,16,5.5505644527579565e-6,4,1
1809,2,1.1881943424935893e-4,4,1
1809,4,6.245819274430982e-5,4,1
1809,11,1.8199035759562977e-5,4,1
1809,7,1.2083135893804256e-4,4,1
1809,6,2.7229460469533977e-4,4,1
1809,10,5.216159662634843e-5,4,1
1809,12,9.895155011968772e-6,4,1
1829,5,5.0911190995719485e-5,5,4
1829,15,0,5,4
1829,18,0,5,4
1829,9,9.424061918779396e-6,5,4
1829,8,1.152248885759324e-5,5,4
1829,3,4.333198494391949e-5,5,4
1829,14,5.370650402547031e-6,5,4
1829,13,6.789248817143124e-7,5,4
1829,17,0,5,4
1829,16,0,5,4
1829,2,3.2654763685158686e-5,5,4
1829,4,7.72362472775617e-5,5,4
1829,11,4.626873498193977e-6,5,4
1829,7,1.6001990778281315e-5,5,4
1829,6,3.903749664471103e-5,5,4
1829,10,2.866021792656507e-7,5,4
1829,12,2.037237796581806e-6,5,4
1843,5,8.140487310253063e-5,3,3
1843,15,3.794695912043088e-6,3,3
1843,18,0,3,3
1843,9,5.721751879258919e-6,3,3
1843,8,9.282004913061222e-6,3,3
1843,3,5.097880581637587e-6,3,3
1843,14,7.384644303502168e-6,3,3
1843,13,0,3,3
1843,17,0,3,3
1843,16,3.964688894827112e-6,3,3
1843,2,3.0185075675356768e-6,3,3
1843,4,0,3,3
1843,11,5.860706431045704e-6,3,3
1843,7,1.665513325902749e-5,3,3
1843,6,4.290898391526089e-5,3,3
1843,10,8.31146319870387e-6,3,3
1843,12,3.201373680342838e-6,3,3
2006,5,4.274418744015615e-4,4,1
2006,15,1.1384087736129266e-5,4,1
2006,18,1.0261156359500606e-5,4,1
2006,9,1.3631232418234482e-4,4,1
2006,8,1.926816192297536e-4,4,1
2006,3,7.238990425925374e-5,4,1
2006,14,2.8195914613371913e-5,4,1
2006,13,3.632248117171572e-5,4,1
2006,17,4.5038973188620966e-06,4,1
2006,16,7.929377789654223e-6,4,1
2006,2,1.0894068221015124e-4,4,1
2006,4,1.0484053782080576e-4,4,1
2006,11,5.5830940211540655e-5,4,1
2006,7,2.3055929570340016e-4,4,1
2006,6,4.419947967211084e-4,4,1
2006,10,7.422996442980353e-5,4,1
2006,12,6.490057551967753e-5,4,1
2341,5,8.570050484279446e-4,4,1
2341,15,4.139668267683369e-6,4,1
2341,18,5.958090789387449e-6,4,1
2341,9,4.409114683428932e-5,4,1
2341,8,7.489617757435607e-5,4,1
2341,3,4.358687897300137e-5,4,1
2341,14,1.0069969504775684e-5,4,1
2341,13,1.8330971806286436e-5,4,1
2341,17,2.2519486594310483e-6,4,1
2341,16,3.964688894827112e-6,4,1
2341,2,2.908743655988925e-5,4,1
2341,4,7.054429805495708e-5,4,1
2341,11,2.6527408056312137e-5,4,1
2341,7,1.4434448824490493e-4,4,1
2341,6,3.916654622039603e-4,4,1
2341,10,4.585634868250411e-5,4,1
2341,12,1.9499276052997285e-5,4,1
2357,5,5.833573968259524e-6,1,5
2357,15,0.00012177524154101913,1,5
2357,18,8.142724078829514e-5,1,5
2357,9,6.192954975197888e-5,1,5
2357,8,3.552767397757916e-5,1,5
2357,3,4.2057514798510096e-5,1,5
2357,14,8.492340949027493e-5,1,5
2357,13,1.0693066887000422e-4,1,5
2357,17,1.0873694955538492e-4,1,5
2357,16,7.176086899637073e-5,1,5
2357,2,2.6617748550087332e-5,1,5
2357,4,1.009369007742864e-4,1,5
2357,11,6.786081130684499e-5,1,5
2357,7,2.612569922984704e-5,1,5
2357,6,1.9357436352749274e-5,1,5
2357,10,4.155731599351935e-5,1,5
2357,12,8.818329319489818e-5,1,5
2619,5,5.616140756715306e-4,5,4
2619,15,1.897347956021544e-5,5,4
2619,18,3.6410554824034408e-6,5,4
2619,9,1.24868820423827e-4,5,4
2619,8,1.721971945940323e-4,5,4
2619,3,7.766621066124864e-4,5,4
2619,14,1.2419629055890009e-5,5,4
2619,13,2.3083445978286625e-5,5,4
2619,17,6.434139026945853e-6,5,4
2619,16,1.1101128905515911e-5,5,4
2619,2,7.661521025963281e-4,5,4
2619,4,8.367724840431865e-4,5,4
2619,11,4.040802855089407e-5,5,4
2619,7,2.537458537698894e-4,5,4
2619,6,5.636240218042163e-4,5,4
2619,10,9.457871915766474e-5,5,4
2619,12,3.579717842565173e-5,5,4
2839,5,3.950920551230314e-5,5,4
2839,15,1.0349170669208422e-6,5,4
2839,18,0,5,4
2839,9,6.73147279912814e-6,5,4
2839,8,4.480967889064038e-6,5,4
2839,3,2.5158040670381494e-4,5,4
2839,14,0,5,4
2839,13,0,5,4
2839,17,0,5,4
2839,16,0,5,4
2839,2,1.9236125498568263e-4,5,4
2839,4,2.102387380768286e-4,5,4
2839,11,6.477622897471568e-6,5,4
2839,7,1.4042563336042784e-5,5,4
2839,6,2.419679544093659e-5,5,4
2839,10,2.2928174341252057e-6,5,4
2839,12,0,5,4
2862,5,0.04155122156364707,3,3
2862,15,0.00445531797309422,3,3
2862,18,0.00295554403658002,3,3
2862,9,0.0088256339869369,3,3
2862,8,0.01003672793323357,3,3
2862,3,0.00120896237993535,3,3
2862,14,0.00440191933618761,3,3
2862,13,0.00491337936896648,3,3
2862,17,0.00373083551477455,3,3
2862,16,0.00380451546347609,3,3
2862,2,0.00105867292686842,3,3
2862,4,0.00227832987907926,3,3
2862,11,0.00591993041182258,3,3
2862,7,0.01331986118109714,3,3
2862,6,0.0254398654787223,3,3
2862,10,0.00735965736136264,3,3
2862,12,0.00567196105965468,3,3
2878,5,0.01254695695591382,3,3
2878,15,2.901217510934761e-4,3,3
2878,18,1.26112921708701e-4,3,3
2878,9,0.00114502352313169,3,3
2878,8,0.00171172973362246,3,3
2878,3,7.137032814292622e-6,3,3
2878,14,4.1454707794659896e-4,3,3
2878,13,5.210748467157348e-4,3,3
2878,17,1.5506275054939504e-4,3,3
2878,16,2.335201759053169e-4,3,3
2878,2,2.4696880098019173e-6,3,3
2878,4,4.031899406619286e-4,3,3
2878,11,7.578818790041734e-4,3,3
2878,7,0.00288884919234033,3,3
2878,6,0.00727613770105923,3,3
2878,10,9.667091506630398e-4,3,3
2878,12,5.564569524377733e-4,3,3
2987,5,2.121299624821645e-6,5,4
2987,15,1.7248617782014035e-6,5,4
2987,18,0,5,4
2987,9,2.1877286597166457e-5,5,4
2987,8,2.080449377065446e-5,5,4
2987,3,9.074227435314904e-5,5,4
2987,14,0,5,4
2987,13,4.073549290285875e-6,5,4
2987,17,0,5,4
2987,16,2.7752822263789782e-6,5,4
2987,2,1.0866627243128437e-4,5,4
2987,4,1.190609299188406e-4,5,4
2987,11,8.63683052996209e-6,5,4
2987,7,1.665513325902749e-5,5,4
2987,6,1.9034812413536785e-5,5,4
2987,10,1.4616711142548186e-5,5,4
2987,12,5.529645447864902e-6,5,4
3001,5,1.5379422279956926e-5,5,4
3001,15,0,5,4
3001,18,0,5,4
3001,9,6.394899159171733e-6,5,4
3001,8,7.0415209685292026e-6,5,4
3001,3,3.644984615870875e-5,5,4
3001,14,0,5,4
3001,13,2.7156995268572497e-6,5,4
3001,17,2.573655610778341e-6,5,4
3001,16,0,5,4
3001,2,2.3599240982551655e-5,5,4
3001,4,6.273702396191835e-5,5,4
3001,11,1.2338329328517272e-6,5,4
3001,7,1.7308275739773666e-5,5,4
3001,6,2.3551547562511617e-5,5,4
3001,10,4.29903268898476e-6,5,4
3001,12,1.45516985470129e-6,5,4
3024,5,2.906180486005654e-4,4,1
3024,15,1.3108949514330669e-5,4,1
3024,18,6.620100877097165e-6,4,1
3024,9,4.981289871354823e-5,4,1
3024,8,8.033735286821953e-5,4,1
3024,3,4.256730285667385e-5,4,1
3024,14,1.91329420590738e-5,4,1
3024,13,1.4596884956857718e-5,4,1
3024,17,2.2519486594310483e-6,4,1
3024,16,5.1540955632752455e-6,4,1
3024,2,5.515636555224282e-5,4,1
3024,4,6.385234883235245e-5,4,1
3024,11,2.4676658657034545e-5,4,1
3024,7,1.3324106607221991e-4,4,1
3024,6,3.026212549813136e-4,4,1
3024,10,5.015538137148887e-5,4,1
3024,12,1.3678596634192128e-5,4,1
3306,5,0.00106542273656667,3,3
3306,15,1.897347956021544e-5,3,3
3306,18,6.951105920952023e-6,3,3
3306,9,1.262151149836526e-4,3,3
3306,8,2.010034167380154e-4,3,3
3306,3,4.0783044653100694e-5,3,3
3306,14,1.27552947060492e-5,3,3
3306,13,2.9872694795429748e-5,3,3
3306,17,5.790725124251268e-6,3,3
3306,16,6.3435022317233785e-6,3,3
3306,2,3.210594412742493e-5,3,3
3306,4,4.07093577708448e-5,3,3
3306,11,7.341305950467777e-5,3,3
3306,7,2.9130154641279456e-4,3,3
3306,6,6.449252544857633e-4,3,3
3306,10,1.335566155377932e-4,3,3
3306,12,5.646059036241005e-5,3,3
3369,5,2.1292544984147265e-4,3,3
3369,15,4.277657209939481e-5,3,3
3369,18,1.2247186622629756e-5,3,3
3369,9,5.418835603298152e-5,3,3
3369,8,6.721451833596056e-5,3,3
3369,3,7.137032814292622e-6,3,3
3369,14,4.195820626989868e-5,3,3
3369,13,3.326731920400131e-5,3,3
3369,17,2.444972830239424e-5,3,3
3369,16,1.3876411131894892e-5,3,3
3369,2,1.5366947616545262e-5,3,3
3369,4,6.078520543865867e-5,3,3
3369,11,4.472644381587511e-5,3,3
3369,7,8.980709110259921e-5,3,3
3369,6,1.861540129256055e-4,3,3
3369,10,4.213052035205065e-5,3,3
3369,12,4.0453721960695864e-5,3,3
3372,5,1.0182238199143896e-4,3,3
3372,15,2.4148064894819654e-6,3,3
3372,18,1.6550252192742912e-6,3,3
3372,9,1.2453224678387058e-5,3,3
3372,8,1.8564009826122443e-5,3,3
3372,3,4.07830446531007e-6,3,3
3372,14,6.713313003183789e-6,3,3
3372,13,1.6973122042857811e-6,3,3
3372,17,0,3,3
3372,16,0,3,3
3372,2,3.841736904136316e-6,3,3
3372,4,2.78831217608526e-7,3,3
3372,11,3.084582332129318e-7,3,3
3372,7,2.0573988143504543e-5,3,3
3372,6,6.64605314777725e-5,3,3
3372,10,1.662292639740774e-5,3,3
3372,12,4.074475593163612e-6,3,3
3532,5,4.825956646469243e-5,5,4
3532,15,0,5,4
3532,18,9.930151315645748e-7,5,4
3532,9,2.019441839738442e-5,5,4
3532,8,2.304497771518648e-5,5,4
3532,3,7.009585799751682e-5,5,4
3532,14,0,5,4
3532,13,1.3578497634286249e-6,5,4
3532,17,1.2868278053891704e-6,5,4
3532,16,2.7752822263789782e-6,5,4
3532,2,1.676643748876635e-4,5,4
3532,4,2.188825058226929e-4,5,4
3532,11,8.328372296749158e-6,5,4
3532,7,1.8614560701266018e-5,5,4
3532,6,4.452210361132333e-5,5,4
3532,10,3.4392261511878085e-6,5,4
3532,12,5.238611476924644e-6,5,4
3805,5,3.995998168257774e-4,3,3
3805,15,1.7248617782014035e-6,3,3
3805,18,5.2960807016777324e-6,3,3
3805,9,2.7935612116381775e-5,3,3
3805,8,6.209341217703024e-5,3,3
3805,3,1.198001936684833e-5,3,3
3805,14,9.062972554298116e-6,3,3
3805,13,2.4780758182572405e-5,3,3
3805,17,4.1821903675148044e-6,3,3
3805,16,3.1717511158616892e-6,3,3
3805,2,4.9119350417171464e-5,3,3
3805,4,1.254740479238367e-5,3,3
3805,11,9.870663462813816e-6,3,3
3805,7,9.30728035063301e-5,3,3
3805,6,2.1325442381945448e-4,3,3
3805,10,2.837361574729942e-5,3,3
3805,12,1.6879970314534964e-5,3,3
3967,5,2.651624531027056e-6,5,4
3967,15,0,5,4
3967,18,0,5,4
3967,9,7.74119371899736e-6,5,4
3967,8,1.440311107199155e-5,5,4
3967,3,4.5626031205656406e-5,5,4
3967,14,0,5,4
3967,13,4.073549290285875e-6,5,4
3967,17,1.6085347567364632e-6,5,4
3967,16,0,5,4
3967,2,4.9119350417171464e-5,5,4
3967,4,3.0392602719329337e-5,5,4
3967,11,3.084582332129318e-6,5,4
3967,7,7.184567288207937e-6,5,4
3967,6,9.356094237162148e-6,5,4
3967,10,7.165054481641267e-6,5,4
3967,12,2.037237796581806e-6,5,4
4178,5,2.0417508888908333e-5,5,4
4178,15,2.0698341338416845e-6,5,4
4178,18,0,5,4
4178,9,4.712030959389698e-6,5,4
4178,8,1.0882350587726947e-5,5,4
4178,3,9.5075472847541e-5,5,4
4178,14,0,5,4
4178,13,1.3578497634286249e-6,5,4
4178,17,0,5,4
4178,16,0,5,4
4178,2,1.2897259606743346e-4,5,4
4178,4,1.4443457072121647e-4,5,4
4178,11,3.084582332129318e-7,5,4
4178,7,1.9594274422385283e-5,5,4
4178,6,3.032665028597386e-5,5,4
4178,10,1.7196130755939045e-6,5,4
4178,12,4.656543535044128e-6,5,4
4292,5,1.3311155145755824e-4,7,7
4292,15,2.0698341338416845e-6,7,7
4292,18,9.930151315645748e-7,7,7
4292,9,7.74119371899736e-6,7,7
4292,8,1.600345674665728e-5,7,7
4292,3,1.8352370093895315e-5,7,7
4292,14,3.020990851432705e-6,7,7
4292,13,1.6973122042857811e-6,7,7
4292,17,2.573655610778341e-6,7,7
4292,16,0,7,7
4292,2,9.32993248147391e-6,7,7
4292,4,5.57662435217052e-7,7,7
4292,11,0,7,7
4292,7,2.7105412950966308e-5,7,7
4292,6,7.323563420123474e-5,7,7
4292,10,1.3470302425485582e-5,7,7
4292,12,5.82067941880516e-7,7,7
4358,5,1.1587599200588236e-4,5,4
4358,15,3.4497235564028075e-6,5,4
4358,18,0,5,4
4358,9,6.73147279912814e-6,5,4
4358,8,8.321797508261785e-6,5,4
4358,3,4.0783044653100694e-5,5,4
4358,14,0,5,4
4358,13,0,5,4
4358,17,2.2519486594310483e-6,5,4
4358,16,0,5,4
4358,2,3.4850041916093724e-5,5,4
4358,4,2.425831593194176e-5,5,4
4358,11,6.477622897471568e-6,5,4
4358,7,1.2409707134177346e-5,5,4
4358,6,5.613656542297289e-5,5,4
4358,10,8.598065377969521e-7,5,4
4358,12,5.238611476924644e-6,5,4
4463,5,8.697328461768745e-4,3,3
4463,15,1.1384087736129266e-5,3,3
4463,18,9.930151315645748e-6,3,3
4463,9,8.010452630962486e-5,3,3
4463,8,1.0530274539300488e-4,3,3
4463,3,2.370514470461478e-5,3,3
4463,14,2.383226116130245e-5,3,3
4463,13,2.3422908419143786e-5,3,3
4463,17,9.972915491766072e-6,3,3
4463,16,6.73997112120609e-6,3,3
4463,2,3.045948545422365e-5,3,3
4463,4,4.907429429910058e-5,3,3
4463,11,3.4855780353061294e-5,3,3
4463,7,1.851658932915409e-4,3,3
4463,6,4.542545064111829e-4,3,3
4463,10,5.703383367386449e-5,3,3
4463,12,3.6961314309412767e-5,3,3
4511,5,0.00293932579264349,4,1
4511,15,5.795535574756717e-5,4,1
4511,18,3.0121458990792105e-5,4,1
4511,9,1.928566956950212e-4,4,1
4511,8,3.1558816704408153e-4,4,1
4511,3,6.397840129955172e-4,4,1
4511,14,4.632185972196814e-5,4,1
4511,13,8.554453509600337e-5,4,1
4511,17,4.568238709131555e-5,4,1
4511,16,5.1144486743269744e-5,4,1
4511,2,7.727379372891333e-4,4,1
4511,4,7.56469093371931e-4,4,1
4511,11,1.452838278432909e-4,4,1
4511,7,5.685605294895462e-4,4,1
4511,6,0.00153117321550246,4,1
4511,10,1.7052829666306218e-4,4,1
4511,12,1.2077909794020708e-4,4,1
4560,5,4.560794193366537e-5,5,4
4560,15,2.4148064894819654e-6,5,4
4560,18,0,5,4
4560,9,4.375457319433291e-6,5,4
4560,8,4.8010370239971835e-6,5,4
4560,3,1.1470231308684572e-5,5,4
4560,14,0,5,4
4560,13,0,5,4
4560,17,0,5,4
4560,16,0,5,4
4560,2,1.701340628974654e-5,5,4
4560,4,5.158377525757731e-5,5,4
4560,11,2.7761240989163863e-6,5,4
4560,7,1.4695705816788964e-5,5,4
4560,6,3.645650513101113e-5,5,4
4560,10,6.018645764578665e-6,5,4
4560,12,2.91033970940258e-7,5,4
4649,5,1.1932310389621754e-5,6,2
4649,15,1.7248617782014035e-6,6,2
4649,18,0,6,2
4649,9,1.581896107795113e-5,6,2
4649,8,3.072663695358197e-5,6,2
4649,3,3.6959634216872504e-5,6,2
4649,14,1.6783282507959472e-6,6,2
4649,13,0,6,2
4649,17,2.573655610778341e-6,6,2
4649,16,2.3788133368962672e-6,6,2
4649,2,4.6924072186236426e-5,6,2
4649,4,4.098818898845332e-5,6,2
4649,11,1.202987109530434e-5,6,2
4649,7,2.0900559383877635e-5,6,2
4649,6,1.9034812413536785e-5,6,2
4649,10,1.2897098066954282e-5,6,2
4649,12,9.604121041028512e-6,6,2
4698,5,1.4663483656579622e-4,3,3
4698,15,1.379889422561123e-6,3,3
4698,18,0,3,3
4698,9,3.601337947533555e-5,3,3
4698,8,5.40916838037016e-5,3,3
4698,3,2.752855514084297e-5,3,3
4698,14,3.020990851432705e-6,3,3
4698,13,8.14709858057175e-6,3,3
4698,17,3.538776464820219e-6,3,3
4698,16,4.361157784309823e-6,3,3
4698,2,2.1952782309350375e-6,3,3
4698,4,1.672987305651156e-6,3,3
4698,11,1.1412954628878476e-5,3,3
4698,7,7.11925304013332e-5,3,3
4698,6,1.5002013173380686e-4,3,3
4698,10,2.436118523758031e-5,3,3
4698,12,1.3096528692311613e-5,3,3
4719,5,0.00188000179249818,3,3
4719,15,1.897347956021544e-5,3,3
4719,18,1.0923166447210322e-5,3,3
4719,9,1.390049133019961e-4,3,3
4719,8,2.0900514511134404e-4,3,3
4719,3,5.097880581637587e-5,3,3
4719,14,3.692322151751083e-5,3,3
4719,13,2.0707208892286532e-5,3,3
4719,17,1.351169195658629e-5,3,3
4719,16,2.021991336361827e-5,3,3
4719,2,2.0855143193882857e-5,3,3
4719,4,3.150792758976344e-5,3,3
4719,11,4.7502567914791495e-5,3,3
4719,7,4.0592805178374847e-4,3,3
4719,6,9.862613821725757e-4,3,3
4719,10,7.337015789200658e-5,3,3
4719,12,3.579717842565173e-5,3,3
4829,5,0.00513646187905251,3,3
4829,15,1.469582235027596e-4,3,3
4829,18,5.79258826746002e-5,3,3
4829,9,5.307766302112538e-4,3,3
4829,8,7.047922351227866e-4,3,3
4829,3,3.976346853677318e-5,3,3
4829,14,1.111053302026917e-4,3,3
4829,13,1.751626194822926e-4,3,3
4829,17,7.302747795583542e-5,3,3
4829,16,9.317018902843713e-5,3,3
4829,2,5.296108732130778e-5,3,3
4829,4,2.866384917015647e-4,3,3
4829,11,3.0506519264758954e-4,3,3
4829,7,0.00119721016720774,3,3
4829,6,0.00303782701162478,3,3
4829,10,3.5853932626132905e-4,3,3
4829,12,2.1507410452485063e-4,3,3
5106,5,0.00132103934135767,3,3
5106,15,3.794695912043088e-5,3,3
5106,18,2.61493984645338e-5,3,3
5106,9,9.5923487387576e-5,3,3
5106,8,1.7955878469749466e-4,3,3
5106,3,3.7469422275036264e-5,3,3
5106,14,3.7258887167670024e-5,3,3
5106,13,5.4653452978002154e-5,3,3
5106,17,1.73721753727538e-5,3,3
5106,16,3.330338671654774e-5,3,3
5106,2,3.78685494836294e-5,3,3
5106,4,2.509480958476734e-5,3,3
5106,11,6.631852014078034e-5,3,3
5106,7,2.9522040129727157e-4,3,3
5106,6,7.010618199087362e-4,3,3
5106,10,8.02486101943822e-5,3,3
5106,12,6.519160949061779e-5,3,3
