ID,time,frequency,cluster,cluster_orig
690,7,1.6035026074346747e-4,5,7
690,10,7.310703546909671e-5,5,7
690,15,1.0905565437209571e-5,5,7
690,9,8.714885761349605e-5,5,7
690,18,4.162642778647307e-6,5,7
690,3,3.306529840195722e-5,5,7
690,16,4.449683534798936e-6,5,7
690,2,4.996928277145189e-6,5,7
690,5,8.24746415621904e-5,5,7
690,4,7.484780634177978e-7,5,7
690,12,2.378098662557312e-5,5,7
690,13,1.4839877719407592e-5,5,7
690,6,2.0650941566636375e-4,5,7
797,8,3.070514583646872e-5,6,4
797,17,0,6,4
797,11,8.559573562045139e-6,6,4
797,7,5.089377840988316e-5,6,4
797,10,9.928115927902022e-6,6,4
797,15,7.270376958139714e-7,6,4
797,9,2.3321525276851057e-5,6,4
797,18,1.6010164533258875e-6,6,4
797,3,1.236085921568494e-5,6,4
797,16,0,6,4
797,2,2.0542927361596885e-5,6,4
797,5,1.5665152955257508e-4,6,4
797,4,4.6031400900194566e-5,6,4
797,12,2.7744484396501974e-6,6,4
797,13,2.360889637178481e-6,6,4
797,6,8.926738820281173e-5,6,4
847,8,3.5029814264140367e-5,4,3
847,17,7.110676253754437e-7,4,3
847,11,2.032898720985721e-5,4,3
847,7,5.507682869014752e-5,4,3
847,10,3.655351773454835e-5,4,3
847,15,5.816301566511771e-6,4,3
847,9,4.705220011996265e-5,4,3
847,18,6.40406581330355e-7,4,3
847,3,8.652601450979459e-6,4,3
847,16,2.224841767399468e-6,4,3
847,2,0,4,3
847,5,2.7156284416818793e-5,4,3
847,4,4.752835702703016e-5,4,3
847,12,7.530645764764822e-6,4,3
847,13,5.39631917069367e-6,4,3
847,6,5.7520887468713194e-5,4,3
1024,8,3.892201584904485e-6,7,2
1024,17,0,7,2
1024,11,0,7,2
1024,7,1.3943500934214563e-5,7,2
1024,10,4.964057963951011e-6,7,2
1024,15,0,7,2
1024,9,8.182991325210897e-6,7,2
1024,18,1.6010164533258875e-6,7,2
1024,3,9.57966589215583e-5,7,2
1024,16,1.112420883699734e-6,7,2
1024,2,1.1409652899481512e-4,7,2
1024,5,9.554988961473278e-6,7,2
1024,4,6.324639635880392e-5,7,2
1024,12,6.737946210579051e-6,7,2
1024,13,1.011809844505063e-6,7,2
1024,6,2.2002525261256413e-5,7,2
1088,8,1.6909453552196152e-4,3,1
1088,17,1.5643487758259762e-5,3,1
1088,11,7.774945985524334e-5,3,1
1088,7,1.871915000418305e-4,3,1
1088,10,1.1688100115121016e-4,3,1
1088,15,2.617335704930297e-5,3,1
1088,9,1.423840490586696e-4,3,1
1088,18,1.3768741498602632e-5,3,1
1088,3,2.1322482147056523e-5,3,1
1088,16,1.6686313255496008e-5,3,1
1088,2,2.77607126508066e-7,3,1
1088,5,1.413132577986311e-4,3,1
1088,4,1.6092278363482653e-5,3,1
1088,12,5.311087013044664e-5,3,1
1088,13,3.136610517965695e-5,3,1
1088,6,2.7314563502902603e-4,3,1
1120,8,1.0422450910688676e-4,6,4
1120,17,0,6,4
1120,11,3.0671805263995084e-5,6,4
1120,7,1.6662483616386402e-4,6,4
1120,10,3.29432937607658e-5,6,4
1120,15,2.9081507832558855e-6,6,4
1120,9,8.714885761349605e-5,6,4
1120,18,4.4828460693124855e-6,6,4
1120,3,3.5846491725486333e-5,6,4
1120,16,1.854034806166223e-6,6,4
1120,2,4.080824759668571e-5,6,4
1120,5,6.165482350929599e-4,6,4
1120,4,1.5268952493723077e-4,6,4
1120,12,1.7439390192086958e-5,6,4
1120,13,8.094478756040504e-6,6,4
1120,6,3.5235472596954916e-4,6,4
1190,8,1.2974005283014951e-5,7,2
1190,17,0,7,2
1190,11,0,7,2
1190,7,2.9629939485205947e-5,7,2
1190,10,1.8051119868912768e-6,7,2
1190,15,7.270376958139714e-7,7,2
1190,9,6.546393060168717e-6,7,2
1190,18,0,7,2
1190,3,2.0426319853919365e-4,7,2
1190,16,0,7,2
1190,2,1.2131431428402484e-4,7,2
1190,5,1.9990042695713833e-4,7,2
1190,4,2.687036247669894e-4,7,2
1190,12,0,7,2
1190,13,0,7,2
1190,6,6.946511546768096e-5,7,2
1288,8,1.742841376351675e-4,6,4
1288,17,3.5553381268772184e-7,6,4
1288,11,2.5678720686135417e-5,6,4
1288,7,2.781728436375805e-4,6,4
1288,10,7.175320147892826e-5,6,4
1288,15,1.8175942395349288e-6,6,4
1288,9,1.157893272517342e-4,6,4
1288,18,6.40406581330355e-7,6,4
1288,3,2.5957804352938377e-5,6,4
1288,16,2.966455689865957e-6,6,4
1288,2,3.331285518096792e-5,6,4
1288,5,0.00110963595492056,6,4
1288,4,1.1264594854437856e-4,6,4
1288,12,1.783573996917984e-5,6,4
1288,13,8.43174870420886e-6,6,4
1288,6,6.267576481563613e-4,6,4
1313,8,5.232848797482697e-5,6,4
1313,17,2.488736688814053e-6,6,4
1313,11,1.2126062546230614e-5,6,4
1313,7,4.984801583981706e-5,6,4
1313,10,3.4297127750934255e-5,6,4
1313,15,7.997414653953685e-6,6,4
1313,9,3.764176009597012e-5,6,4
1313,18,6.7242691039687274e-06,6,4
1313,3,6.767570420587506e-5,6,4
1313,16,4.078876573565691e-6,6,4
1313,2,9.272078025369405e-5,6,4
1313,5,4.324889740456326e-5,6,4
1313,4,6.212367926367722e-5,6,4
1313,12,1.6646690637901184e-5,6,4
1313,13,7.419938859703796e-6,6,4
1313,6,7.543722946716485e-5,6,4
1325,8,2.940774530816722e-5,6,4
1325,17,1.7776690634386092e-6,6,4
1325,11,1.42659559367419e-5,6,4
1325,7,3.2070052148693495e-5,6,4
1325,10,1.6246007882021492e-5,6,4
1325,15,2.5446319353489e-6,6,4
1325,9,1.923002961424561e-5,6,4
1325,18,1.6010164533258875e-6,6,4
1325,3,4.357202873528942e-5,6,4
1325,16,4.078876573565691e-6,6,4
1325,2,8.661342347051659e-5,6,4
1325,5,2.1121554546414617e-5,6,4
1325,4,7.859019665886877e-6,6,4
1325,12,5.94524665639328e-6,6,4
1325,13,2.698159585346835e-6,6,4
1325,6,1.8859307366791212e-5,6,4
1442,8,3.286748005030454e-4,4,3
1442,17,1.919882588513698e-5,4,3
1442,11,1.4408615496109317e-4,4,3
1442,7,3.946010764382721e-4,4,3
1442,10,2.328594463089747e-4,4,3
1442,15,2.9081507832558857e-5,4,3
1442,9,2.8313149985229703e-4,4,3
1442,18,2.049301060257136e-5,4,3
1442,3,8.312677822548123e-5,4,3
1442,16,2.7068908170026858e-5,4,3
1442,2,1.3047534945879102e-4,4,3
1442,5,2.187589578021514e-4,4,3
1442,4,1.047869288784917e-4,4,3
1442,12,1.030509420441502e-4,4,3
1442,13,6.475583004832403e-5,4,3
1442,6,4.145904402799601e-4,4,3
1483,8,1.037920422641196e-5,7,2
1483,17,0,7,2
1483,11,7.1329779683709495e-6,7,2
1483,7,1.638361359770211e-5,7,2
1483,10,5.4153359606738304e-6,7,2
1483,15,1.8175942395349288e-6,7,2
1483,9,9.819589590253076e-6,7,2
1483,18,2.2414230346562428e-6,7,2
1483,3,1.341153224901816e-4,7,2
1483,16,2.224841767399468e-6,7,2
1483,2,1.1576217175386353e-4,7,2
1483,5,5.934151039230773e-5,7,2
1483,4,4.977379121728356e-5,7,2
1483,12,7.926995541857708e-7,7,2
1483,13,2.698159585346835e-6,7,2
1483,6,2.6403030313507697e-5,7,2
1587,8,2.3785676352194076e-5,6,4
1587,17,3.5553381268772184e-7,6,4
1587,11,7.1329779683709495e-6,6,4
1587,7,3.3812989765470315e-5,6,4
1587,10,1.7599841872189947e-5,6,4
1587,15,0,6,4
1587,9,2.209407657806942e-5,6,4
1587,18,9.606098719955323e-7,6,4
1587,3,0,6,4
1587,16,2.5956487286327124e-6,6,4
1587,2,0,6,4
1587,5,2.916786104028685e-5,6,4
1587,4,0,6,4
1587,12,4.359847548021739e-6,6,4
1587,13,3.0354295335151892e-6,6,4
1587,6,2.6088708524061177e-5,6,4
1665,8,3.7192148477976197e-05,6,4
1665,17,7.110676253754437e-7,6,4
1665,11,1.997233831143866e-5,6,4
1665,7,3.416157728882568e-5,6,4
1665,10,2.256389983614096e-5,6,4
1665,15,1.0905565437209572e-6,6,4
1665,9,3.518686269840685e-5,6,4
1665,18,3.5222361973169528e-6,6,4
1665,3,2.3794653990193512e-5,6,4
1665,16,3.3372626510992015e-6,6,4
1665,2,2.5262248512234008e-5,6,4
1665,5,7.015373474344854e-5,6,4
1665,4,3.817238123430769e-5,6,4
1665,12,6.341596433486166e-6,6,4
1665,13,5.39631917069367e-6,6,4
1665,6,9.33535714656165e-5,6,4
1674,8,1.076842438490241e-4,2,8
1674,17,2.0620961135887867e-4,2,8
1674,11,1.0485477613505296e-4,2,8
1674,7,5.403106612008143e-5,2,8
1674,10,1.480191829250847e-4,2,8
1674,15,2.3337910035628484e-4,2,8
1674,9,7.160117409559534e-5,2,8
1674,18,1.7034815063387442e-4,2,8
1674,3,4.0790835411760305e-5,2,8
1674,16,1.9467365464745343e-4,2,8
1674,2,9.438642301274244e-6,2,8
1674,5,2.237878993608215e-5,2,8
1674,4,6.73630257076018e-5,2,8
1674,12,1.085998389234506e-4,2,8
1674,13,1.035418740876848e-4,2,8
1674,6,4.7462590206424546e-5,2,8
1848,8,2.3526196246533777e-4,6,4
1848,17,1.3154751069445708e-5,6,4
1848,11,9.522525587775216e-5,6,4
1848,7,3.2139769653364566e-4,6,4
1848,10,1.5659346486281825e-4,6,4
1848,15,1.3813716220465456e-5,6,4
1848,9,2.0866627879287785e-4,6,4
1848,18,1.4409148079932988e-5,6,4
1848,3,7.648281639705057e-4,6,4
1848,16,1.6686313255496008e-5,6,4
1848,2,5.882495010705919e-4,6,4
1848,5,1.8305347273559337e-4,6,4
1848,4,5.767023478634132e-4,6,4
1848,12,6.341596433486165e-5,6,4
1848,13,4.890414248441138e-5,6,4
1848,6,2.571152237672535e-4,6,4
1995,8,3.2002546364770215e-5,7,2
1995,17,1.0666014380631656e-6,7,2
1995,11,8.916222460463686e-6,7,2
1995,7,4.2527677849354414e-5,7,2
1995,10,3.068690377715171e-5,7,2
1995,15,3.635188479069857e-6,7,2
1995,9,2.1684927011808876e-5,7,2
1995,18,1.28081316266071e-6,7,2
1995,3,2.493803346764437e-4,7,2
1995,16,1.854034806166223e-6,7,2
1995,2,3.0175894651426774e-4,7,2
1995,5,1.0787079643347464e-4,7,2
1995,4,1.4221083204938158e-4,7,2
1995,12,1.1494143535693677e-5,7,2
1995,13,6.745398963367088e-7,7,2
1995,6,6.349300146819707e-5,7,2
2011,8,0.01599911084817127,3,1
2011,17,0.00743741182761445,3,1
2011,11,0.01016235371153809,3,1
2011,7,0.01539955101926991,3,1
2011,10,0.01445082401105811,3,1
2011,15,0.00803703820837554,3,1
2011,9,0.01440165558280491,3,1
2011,18,0.00727822079681948,3,1
2011,3,0.00109579016947047,3,1
2011,16,0.0076527140659317,3,1
2011,2,0.00111792389844798,3,1
2011,5,0.02544895875765027,3,1
2011,4,0.0036507017543203,3,1
2011,12,0.00987624374560051,3,1
2011,13,0.0084674993187147,3,1
2011,6,0.02171994997254399,3,1
2022,8,0.00151579628389891,3,1
2022,17,1.1981489487576228e-4,3,1
2022,11,6.751363647063103e-4,3,1
2022,7,0.00195871329373379,3,1
2022,10,9.224122253014424e-4,3,1
2022,15,2.2574520455023812e-4,3,1
2022,9,0.00127981984326298,3,1
2022,18,9.606098719955324e-5,3,1
2022,3,6.489451088234594e-6,3,1
2022,16,1.4572713576466514e-4,3,1
2022,2,8.32821379524198e-7,3,1
2022,5,0.00344356773229938,3,1
2022,4,2.55605258657178e-4,3,1
2022,12,4.795832302823913e-4,3,1
2022,13,3.220928005007784e-4,3,1
2022,6,0.00316930660298926,3,1
2104,8,6.0545357987403105e-5,6,4
2104,17,4.977473377628106e-6,6,4
2104,11,2.532207178771687e-5,6,4
2104,7,5.089377840988316e-5,6,4
2104,10,4.69329116591732e-5,6,4
2104,15,6.179820414418757e-6,6,4
2104,9,6.096328537282118e-5,6,4
2104,18,6.40406581330355e-7,6,4
2104,3,4.913441538234764e-5,6,4
2104,16,2.966455689865957e-6,6,4
2104,2,6.579288898241165e-5,6,4
2104,5,3.117943766375491e-5,6,4
2104,4,1.1152323144925188e-4,6,4
2104,12,1.6646690637901184e-5,6,4
2104,13,1.2816258030397466e-5,6,4
2104,6,5.092012989033627e-5,6,4
2114,8,2.551554372326274e-5,6,4
2114,17,0,6,4
2114,11,9.272871358882232e-6,6,4
2114,7,2.23096014947433e-5,6,4
2114,10,1.17332279147933e-5,6,4
2114,15,1.4540753916279428e-6,6,4
2114,9,2.0866627879287784e-5,6,4
2114,18,9.606098719955323e-7,6,4
2114,3,2.6575847313722626e-5,6,4
2114,16,7.416139224664892e-7,6,4
2114,2,2.470703425921787e-5,6,4
2114,5,2.539615487128424e-5,6,4
2114,4,0,6,4
2114,12,1.030509420441502e-5,6,4
2114,13,6.745398963367088e-7,6,4
2114,6,3.457539683911722e-5,6,4
2131,8,9.687257277984496e-5,6,4
2131,17,4.266405752252662e-6,6,4
2131,11,2.639201848297251e-5,6,4
2131,7,1.0597060710003068e-4,6,4
2131,10,5.279952561656985e-5,6,4
2131,15,4.362226174883829e-6,6,4
2131,9,5.850838797525791e-5,6,4
2131,18,9.606098719955323e-7,6,4
2131,3,5.624190943136648e-5,6,4
2131,16,7.416139224664892e-6,6,4
2131,2,1.0271463680798442e-5,6,4
2131,5,3.205950243652218e-4,6,4
2131,4,1.642909349202066e-4,6,4
2131,12,2.0213838631737152e-5,6,4
2131,13,1.686349740841772e-5,6,4
2131,6,2.087096681924894e-4,6,4
2342,8,4.445759143646456e-4,6,4
2342,17,1.3865818694821152e-5,6,4
2342,11,1.5442897301523104e-4,6,4
2342,7,6.215315541426141e-4,6,4
2342,10,2.8069491396159353e-4,6,4
2342,15,3.198965861581474e-5,6,4
2342,9,3.649614131044059e-4,6,4
2342,18,8.645488847959792e-6,6,4
2342,3,7.292906937254115e-5,6,4
2342,16,3.0035363859892818e-5,6,4
2342,2,3.6644140699064714e-5,6,4
2342,5,0.0012074488682367,6,4
2342,4,1.6129702266653542e-4,6,4
2342,12,1.1850858335077271e-4,6,4
2342,13,7.31875787525329e-5,6,4
2342,6,8.867017680286335e-4,6,4
2379,8,1.4314652495593162e-4,3,1
2379,17,4.693046327477928e-5,3,1
2379,11,9.807844706510056e-5,3,1
2379,7,1.746423492010374e-4,3,1
2379,10,1.0244010525607996e-4,3,1
2379,15,3.9260035573954454e-5,3,1
2379,9,1.5588598474526756e-4,3,1
2379,18,2.433545009055349e-5,3,1
2379,3,3.6464534686270576e-5,3,1
2379,16,3.81931170070242e-5,3,1
2379,2,8.32821379524198e-6,3,1
2379,5,1.0108172532926994e-4,3,1
2379,4,2.5822493187914025e-5,3,1
2379,12,9.948379405031424e-5,3,1
2379,13,8.634110673109872e-5,3,1
2379,6,1.662762266172092e-4,3,1
2496,8,7.30868964276509e-5,6,4
2496,17,5.333007190315828e-6,6,4
2496,11,2.4965422889298323e-5,6,4
2496,7,6.239716668061017e-5,6,4
2496,10,2.9784347783706068e-5,6,4
2496,15,1.8175942395349288e-6,6,4
2496,9,5.7690088842736815e-5,6,4
2496,18,0,6,4
2496,3,1.2638978548037852e-4,6,4
2496,16,3.3372626510992015e-6,6,4
2496,2,2.515120566163078e-4,6,4
2496,5,4.5763368183898336e-5,6,4
2496,4,1.062838850053273e-4,6,4
2496,12,1.6646690637901184e-5,6,4
2496,13,1.3490797926734177e-5,6,4
2496,6,6.317867967875056e-5,6,4
2679,8,1.5136339496850776e-5,6,4
2679,17,1.7776690634386092e-6,6,4
2679,11,5.706382374696759e-6,6,4
2679,7,1.812655121447893e-5,6,4
2679,10,1.17332279147933e-5,6,4
2679,15,3.635188479069857e-6,6,4
2679,9,1.4320234819119068e-5,6,4
2679,18,9.606098719955323e-7,6,4
2679,3,2.3485632509801387e-5,6,4
2679,16,2.966455689865957e-6,6,4
2679,2,3.275764092795179e-5,6,4
2679,5,1.1063671429074322e-5,6,4
2679,4,5.7258571851461535e-5,6,4
2679,12,8.719695096043479e-6,6,4
2679,13,5.059049222525316e-6,6,4
2679,6,2.9231926418526377e-5,6,4
2738,8,2.3958663089300943e-4,4,3
2738,17,1.351028488213343e-5,4,3
2738,11,1.0806461622081988e-4,4,3
2738,7,2.2762765275105272e-4,4,3
2738,10,2.048802105121599e-4,4,3
2738,15,3.05355832241868e-5,4,3
2738,9,1.9802839007010368e-4,4,3
2738,18,1.6330367823924054e-5,4,3
2738,3,2.2867589549017145e-5,4,3
2738,16,1.928196198412872e-5,4,3
2738,2,2.7483105524298536e-5,4,3
2738,5,2.710599500123209e-4,4,3
2738,4,1.908619061715385e-5,4,3
2738,12,6.975756076834783e-5,4,3
2738,13,5.9022240929462014e-5,4,3
2738,6,3.162077201831993e-4,4,3
2775,8,2.8975278465400057e-5,6,4
2775,17,1.0666014380631656e-6,6,4
2775,11,1.7832444920927372e-5,6,4
2775,7,3.5555927382247135e-5,6,4
2775,10,2.797923579681479e-5,6,4
2775,15,2.1811130874419143e-6,6,4
2775,9,2.6185572240674863e-5,6,4
2775,18,0,6,4
2775,3,4.3263007254897294e-5,6,4
2775,16,2.966455689865957e-6,6,4
2775,2,4.969167564494382e-5,6,4
2775,5,2.640194318301827e-5,6,4
2775,4,7.821595762715987e-5,6,4
2775,12,7.530645764764822e-6,6,4
2775,13,9.780828496882276e-6,6,4
2775,6,4.0861832628047625e-5,6,4
2929,8,1.816360739622093e-5,7,2
2929,17,1.4221352507508874e-6,7,2
2929,11,7.489626866789497e-6,7,2
2929,7,2.3355364064809393e-5,7,2
2929,10,1.669728587874431e-5,7,2
2929,15,7.270376958139714e-7,7,2
2929,9,1.9639179180506152e-5,7,2
2929,18,1.921219743991065e-6,7,2
2929,3,1.3596945137253437e-4,7,2
2929,16,0,7,2
2929,2,1.0493549382004896e-4,7,2
2929,5,1.7601295455345512e-5,7,2
2929,4,1.766408229666003e-4,7,2
2929,12,2.7744484396501974e-6,7,2
2929,13,1.3490797926734176e-6,7,2
2929,6,3.26894661024381e-5,7,2
3059,8,2.2272042402509e-4,6,4
3059,17,6.399608628378993e-6,6,4
3059,11,6.134361052799017e-5,6,4
3059,7,3.62879611812934e-4,6,4
3059,10,1.033426612495256e-4,6,4
3059,15,3.2716696311628713e-6,6,4
3059,9,1.7757091175707644e-4,6,4
3059,18,2.8818296159865978e-6,6,4
3059,3,6.458548940195382e-5,6,4
3059,16,7.786946185898137e-6,6,4
3059,2,3.5256105066524385e-5,6,4
3059,5,0.0023135645640662,6,4
3059,4,7.462326292275444e-4,6,4
3059,12,3.329338127580237e-5,6,4
3059,13,1.8887117097427844e-5,6,4
3059,6,8.571555198206605e-4,6,4
3139,8,2.460736335345169e-4,6,4
3139,17,1.173261581869482e-5,6,4
3139,11,8.666568231570702e-5,6,4
3139,7,3.7577735017708247e-4,6,4
3139,10,1.0920927520692224e-4,6,4
3139,15,2.1084093178605172e-5,6,4
3139,9,2.270780092746024e-4,6,4
3139,18,1.1527318463946393e-5,6,4
3139,3,2.6884868794114747e-5,6,4
3139,16,8.899367069597871e-6,6,4
3139,2,6.135117495828259e-5,6,4
3139,5,0.00114634722829885,6,4
3139,4,2.2566613612046604e-4,6,4
3139,12,2.8140834173594865e-5,6,4
3139,13,2.6644325905299995e-5,6,4
3139,6,6.867931099406466e-4,6,4
3178,8,1.4660625969806896e-4,7,2
3178,17,1.8487758259761537e-5,7,2
3178,11,8.987552240147396e-5,7,2
3178,7,2.0113500097604503e-4,7,2
3178,10,9.521965730851484e-5,7,2
3178,15,2.0720574330698185e-5,7,2
3178,9,1.1497102811921307e-4,7,2
3178,18,1.4088944789267813e-5,7,2
3178,3,6.084632948920913e-4,7,2
3178,16,2.2990031596461167e-5,7,2
3178,2,7.539809555959073e-4,7,2
3178,5,0.0028493982871425,7,2
3178,4,0.00103327396654827,7,2
3178,12,6.698311232869763e-5,7,2
3178,13,4.924141243257974e-5,7,2
3178,6,6.154420637362865e-4,7,2
3271,8,7.524923064148671e-5,4,3
3271,17,3.9108719395649406e-6,4,3
3271,11,3.994467662287732e-5,4,3
3271,7,5.507682869014752e-5,4,3
3271,10,5.460463760346112e-5,4,3
3271,15,1.4540753916279428e-5,4,3
3271,9,7.201032366185589e-5,4,3
3271,18,1.921219743991065e-6,4,3
3271,3,1.9468353264703782e-5,4,3
3271,16,4.078876573565691e-6,4,3
3271,2,3.775456920509698e-5,4,3
3271,5,6.009585162610825e-5,4,3
3271,4,6.811150377101961e-5,4,3
3271,12,1.9024789300458495e-5,4,3
3271,13,7.082668911535442e-6,4,3
3271,6,8.109502167720221e-5,4,3
3307,8,5.924795745910161e-5,4,3
3307,17,3.5553381268772183e-6,4,3
3307,11,3.3168347552924915e-05,4,3
3307,7,1.0945648233358432e-4,4,3
3307,10,5.686102758707522e-5,4,3
3307,15,5.816301566511771e-6,4,3
3307,9,8.387566108341169e-5,4,3
3307,18,4.4828460693124855e-6,4,3
3307,3,7.416515529410965e-6,4,3
3307,16,4.449683534798936e-6,4,3
3307,2,0,4,3
3307,5,9.353831299126473e-5,4,3
3307,4,1.9460429648862745e-5,4,3
3307,12,2.298828707138735e-5,4,3
3307,13,1.2141718134060755e-5,4,3
3307,6,1.1472745314797987e-4,4,3
3321,8,7.351936327041805e-6,7,2
3321,17,0,7,2
3321,11,0,7,2
3321,7,9.063275607239463e-6,7,2
3321,10,5.86661395739665e-6,7,2
3321,15,0,7,2
3321,9,4.909794795126538e-6,7,2
3321,18,0,7,2
3321,3,7.60192841764624e-5,7,2
3321,16,0,7,2
3321,2,2.9703962536363063e-5,7,2
3321,5,6.537624026271191e-6,7,2
3321,4,4.490868380506787e-5,7,2
3321,12,1.189049331278656e-6,7,2
3321,13,0,7,2
3321,6,1.1629906209521246e-5,7,2
3325,8,5.405835534589563e-5,4,3
3325,17,1.173261581869482e-5,4,3
3325,11,3.6734836537110386e-5,4,3
3325,7,9.89988566329234e-5,4,3
3325,10,4.377396568211346e-5,4,3
3325,15,9.087971197674644e-6,4,3
3325,9,5.196199491508919e-5,4,3
3325,18,9.285895429290148e-6,4,3
3325,3,3.7082577647054825e-5,4,3
3325,16,1.3719857565630052e-5,4,3
3325,2,1.0826677933814574e-5,4,3
3325,5,5.280388636603654e-5,4,3
3325,4,3.51784689806365e-5,4,3
3325,12,2.8140834173594865e-5,4,3
3325,13,9.780828496882276e-6,4,3
3325,6,1.4993149356599012e-4,4,3
3400,8,3.1094365994959166e-4,4,3
3400,17,4.195298989715118e-5,4,3
3400,11,1.8759732056815596e-4,4,3
3400,7,3.8658356340109875e-4,4,3
3400,10,2.2834666634174652e-4,4,3
3400,15,5.416430833814087e-5,4,3
3400,9,2.7413020939456503e-4,4,3
3400,18,1.3128334917272278e-5,4,3
3400,3,6.613059680391444e-5,4,3
3400,16,4.82049049603218e-5,4,3
3400,2,3.192481954842759e-5,4,3
3400,5,1.1767723247288145e-4,4,3
3400,4,6.99826989295641e-5,4,3
3400,12,1.387224219825099e-4,4,3
3400,13,1.1129908289555692e-4,4,3
3400,6,5.513204186891964e-4,4,3
3593,8,6.227522535847176e-5,4,3
3593,17,1.5999021570947482e-5,4,3
3593,11,3.887472992762167e-5,4,3
3593,7,8.993558102568393e-5,4,3
3593,10,4.7384189655896015e-5,4,3
3593,15,1.7085385851628328e-5,4,3
3593,9,5.9326687107779e-5,4,3
3593,18,1.024650530128568e-5,4,3
3593,3,1.5451074019606177e-5,4,3
