ID,time,frequency,cluster,cluster_orig
1419,8,2.05137592094944e-5,3,2
1419,2,1.082957524510713e-6,3,2
1419,10,1.861916545176612e-6,3,2
1419,16,0,3,2
1419,12,6.689719439856411e-7,3,2
1476,18,8.241679993746019e-5,2,4
1476,11,1.0827585689929596e-4,2,4
1476,15,8.693068305389071e-5,2,4
1476,7,3.523114310507382e-5,2,4
1476,9,5.822279876993687e-5,2,4
1476,5,7.95028527611142e-7,2,4
1476,3,2.7571714178424354e-5,2,4
1476,13,1.0446526321067718e-4,2,4
1476,4,1.9917343026440273e-5,2,4
1476,6,2.9763807112964383e-5,2,4
1476,17,1.1977560407237052e-4,2,4
1476,8,4.655045359077575e-5,2,4
1476,2,2.6803198731640147e-5,2,4
1476,10,8.782039704749687e-5,2,4
1476,16,1.0841753762088556e-4,2,4
1476,12,1.023527074298031e-4,2,4
1637,18,6.969067641770531e-6,3,2
1637,11,9.328381517477806e-5,3,2
1637,15,7.902789368535517e-6,3,2
1637,7,0.00124534431932282,3,2
1637,9,4.1430491563729466e-4,3,2
1637,5,0.00309464854372637,3,2
1637,3,8.52924984258649e-4,3,2
1637,13,3.407174738563625e-5,3,2
1637,4,8.916330561503095e-4,3,2
1637,6,0.00173532754093865,3,2
1637,17,6.5184002216256075e-6,3,2
1637,8,7.949081693679079e-4,3,2
1637,2,7.878515990815437e-4,3,2
1637,10,2.1225848615013377e-4,3,2
1637,16,1.0841753762088556e-5,3,2
1637,12,7.860420341831284e-5,3,2
1776,18,0,6,3
1776,11,8.328912069176612e-6,6,3
1776,15,0,6,3
1776,7,1.8381465967864604e-5,6,3
1776,9,9.585460773099364e-6,6,3
1776,5,5.763956825180779e-5,6,3
1776,3,2.1757678797321828e-4,6,3
1776,13,6.750063161305295e-6,6,3
1776,4,9.991867084930872e-5,6,3
1776,6,4.806122951847528e-5,6,3
1776,17,0,6,3
1776,8,2.0908254578907753e-5,6,3
1776,2,2.1686224428327027e-4,6,3
1776,10,3.1031942419610203e-6,6,3
1776,16,0,6,3
1776,12,1.003457915978462e-6,6,3
1792,18,0.00366027552663426,3,2
1792,11,0.00561993341867691,3,2
1792,15,0.00358217636496978,3,2
1792,7,0.01427933547936948,3,2
1792,9,0.00807699326106605,3,2
1792,5,0.03343532224295038,3,2
1792,3,0.00112324766022537,3,2
1792,13,0.00510111916047214,3,2
1792,4,0.00887384022971335,3,2
1792,6,0.02070414336591575,3,2
1792,17,0.00383363413034356,3,2
1792,8,0.01058352177062145,3,2
1792,2,0.00108864305151439,3,2
1792,10,0.00701601186164967,3,2
1792,16,0.00356253252526128,3,2
1792,12,0.0052969198524783,3,2
1802,18,3.2421314681280294e-5,3,2
1802,11,2.7152253345515755e-4,3,2
1802,15,3.919783526793617e-5,3,2
1802,7,0.00243209771587308,3,2
1802,9,8.506208893461508e-4,3,2
1802,5,0.00620599268653257,3,2
1802,3,3.5064027813865755e-5,3,2
1802,13,9.675090531204256e-5,3,2
1802,4,0.00129163969526465,3,2
1802,6,0.00350115078588649,3,2
1802,17,2.0777400706431623e-5,3,2
1802,8,0.00154287138977562,3,2
1802,2,8.392920814958026e-6,3,2
1802,10,4.664100945667413e-4,3,2
1802,16,3.760733336224468e-5,3,2
1802,12,1.495152294807908e-4,3,2
1868,18,0,6,3
1868,11,6.246684051882459e-6,6,3
1868,15,0,6,3
1868,7,2.1445043629175368e-5,6,3
1868,9,9.94047783876971e-6,6,3
1868,5,6.757742484694707e-6,6,3
1868,3,1.3815826343753943e-4,6,3
1868,13,8.357221056854175e-6,6,3
1868,4,3.4855350296270476e-5,6,3
1868,6,1.8785353669657847e-5,6,3
1868,17,0,6,3
1868,8,1.5779814776534154e-5,6,3
1868,2,7.688998424026062e-5,6,3
1868,10,9.930221574275264e-6,6,3
1868,16,0,6,3
1868,12,1.3379438879712823e-6,6,3
1890,18,9.090088228396344e-7,4,1
1890,11,1.5408487327976732e-5,4,1
1890,15,4.42556204637989e-6,4,1
1890,7,2.1062096421511525e-5,4,1
1890,9,1.3845665561143525e-5,4,1
1890,5,3.180114110444568e-6,4,1
1890,3,4.135757126763653e-5,4,1
1890,13,2.892884211987984e-6,4,1
1890,4,1.4606051552722867e-5,4,1
1890,6,2.512846010356829e-5,4,1
1890,17,5.2962001800708065e-6,4,1
1890,8,1.854128236242763e-5,4,1
1890,2,6.091636075372761e-5,4,1
1890,10,6.2063884839220405e-6,4,1
1890,16,0,4,1
1890,12,1.0034579159784618e-5,4,1
2068,18,5.757055877984352e-6,3,2
2068,11,9.619893439898988e-5,3,2
2068,15,1.2328351414915408e-5,3,2
2068,7,9.221368760545408e-4,3,2
2068,9,2.7904341361689256e-4,3,2
2068,5,0.00207065180016321,3,2
2068,3,3.4764335268448096e-5,3,2
2068,13,3.664320001851446e-5,3,2
2068,4,5.659844976680111e-4,3,2
2068,6,0.00128935836550833,3,2
2068,17,9.37020031858681e-6,3,2
2068,8,5.680733319552295e-4,3,2
2068,2,5.523083375004637e-5,3,2
2068,10,1.7719239121597426e-4,3,2
2068,16,6.098486491174813e-6,3,2
2068,12,6.823513828653541e-5,3,2
2105,18,3.605734997263883e-5,3,2
2105,11,2.04058345694827e-4,3,2
2105,15,6.069342235035278e-5,3,2
2105,7,9.89152637395714e-4,3,2
2105,9,4.664924242908357e-4,3,2
2105,5,0.00272893542102524,3,2
2105,3,5.364496562976043e-5,3,2
2105,13,1.2632261059014195e-4,3,2
2105,4,5.228302544440571e-4,3,2
2105,6,0.00141304894096958,3,2
2105,17,4.562880155137925e-5,3,2
2105,8,6.998347853392897e-4,3,2
2105,2,3.194724697306603e-5,3,2
2105,10,2.913899393201398e-4,3,2
2105,16,4.065657660783208e-5,3,2
2105,12,1.3078401504919285e-4,3,2
2203,18,0,3,2
2203,11,2.123872577640036e-5,3,2
2203,15,2.212781023189945e-6,3,2
2203,7,2.5427694588879367e-4,3,2
2203,9,8.307399336686115e-5,3,2
2203,5,7.779354142675025e-4,3,2
2203,3,1.8700814834061736e-4,3,2
2203,13,8.357221056854175e-6,3,2
2203,4,2.575976364752942e-4,3,2
2203,6,4.208407153267505e-4,3,2
2203,17,8.148000277032009e-7,3,2
2203,8,1.530642033323813e-4,3,2
2203,2,1.318500786091793e-4,3,2
2203,10,4.0962163993885466e-5,3,2
2203,16,5.0820720759790105e-6,3,2
2203,12,1.13725230477559e-5,3,2
2428,18,2.121020586625814e-6,3,2
2428,11,3.2066311466329956e-5,3,2
2428,15,5.057785195862732e-6,3,2
2428,7,1.7156034903340297e-4,3,2
2428,9,1.2283590472193998e-4,3,2
2428,5,2.3373838711767577e-4,3,2
2428,3,1.4085549634629834e-5,3,2
2428,13,1.1250105268842158e-5,3,2
2428,4,4.4482066092383274e-5,3,2
2428,6,2.2542424403589417e-4,3,2
2428,17,2.851800096961203e-6,3,2
2428,8,1.0533026363336547e-4,3,2
2428,2,8.392920814958026e-6,3,2
2428,10,6.764963447475023e-5,3,2
2428,16,5.0820720759790105e-6,3,2
2428,12,3.24451392833036e-5,3,2
2465,18,9.090088228396344e-7,6,3
2465,11,3.748010431129475e-6,6,3
2465,15,0,6,3
2465,7,1.7998518760200757e-5,6,3
2465,9,9.585460773099364e-6,6,3
2465,5,3.577628374250139e-6,6,3
2465,3,8.870899344362618e-5,6,3
2465,13,0,6,3
2465,4,2.5560590217265015e-5,6,3
2465,6,2.5372425735641768e-5,6,3
2465,17,0,6,3
2465,8,1.02568796047472e-5,6,3
2465,2,2.5178762444874077e-5,6,3
2465,10,5.585749635529836e-6,6,3
2465,16,2.3716336354568714e-6,6,3
2465,12,4.3483176359066675e-6,6,3
2595,18,3.030029409465449e-7,6,3
2595,11,2.498673620752984e-6,6,3
2595,15,3.1611157474142073e-7,6,3
2595,7,6.203744764154303e-5,6,3
2595,9,2.0235972743209765e-5,6,3
2595,5,1.7490627607445123e-4,6,3
2595,3,1.6632936270679908e-4,6,3
2595,13,1.9285894746586556e-6,6,3
2595,4,1.2149579246128568e-4,6,3
2595,6,9.343883708414229e-5,6,3
2595,17,0,6,3
2595,8,4.536696748253569e-5,6,3
2595,2,1.681291556802882e-4,6,3
2595,10,1.1171499271059673e-5,6,3
2595,16,6.776096101305347e-7,6,3
2595,12,2.6758877759425646e-6,6,3
2694,18,3.030029409465449e-7,6,3
2694,11,0,6,3
2694,15,0,6,3
2694,7,6.893049737949226e-6,6,3
2694,9,3.550170656703468e-6,6,3
2694,5,7.155256748500278e-6,6,3
2694,3,4.97489625393309e-5,6,3
2694,13,0,6,3
2694,4,2.157712161197696e-5,6,3
2694,6,2.04931130941722e-5,6,3
2694,17,0,6,3
2694,8,4.733944432960246e-6,6,3
2694,2,5.0357524889748154e-5,6,3
2694,10,1.241277696784408e-6,6,3
2694,16,0,6,3
2694,12,3.344859719928206e-6,6,3
2746,18,0,6,3
2746,11,1.582493293143556e-5,6,3
2746,15,0,6,3
2746,7,1.4934941098889987e-5,6,3
2746,9,6.390307182066242e-6,6,3
2746,5,2.2658313036917547e-5,6,3
2746,3,4.645234453973668e-5,6,3
2746,13,3.5357473702075353e-6,6,3
2746,4,2.4232767348835665e-5,6,3
2746,6,1.6345697348923063e-5,6,3
2746,17,4.074000138516005e-7,6,3
2746,8,8.678898127093784e-6,6,3
2746,2,2.436654430149104e-5,6,3
2746,10,1.6446929482393408e-5,6,3
2746,16,5.420876881044277e-6,6,3
2746,12,3.0103737479353854e-6,6,3
2775,18,3.0300294094654485e-6,6,3
2775,11,4.914058120814201e-5,6,3
2775,15,0,6,3
2775,7,2.098550697997875e-4,6,3
2775,9,9.94047783876971e-5,6,3
2775,5,4.782096593581019e-4,6,3
2775,3,6.937882426418737e-4,6,3
2775,13,7.392926319524847e-6,6,3
2775,4,3.382628757323773e-4,6,3
2775,6,4.662183228924175e-4,6,3
2775,17,1.629600055406402e-6,6,3
2775,8,1.0888072195808564e-4,6,3
2775,2,7.458869950067536e-4,6,3
2775,10,4.9340788447180224e-5,6,3
2775,16,6.098486491174813e-6,6,3
2775,12,1.739327054362667e-5,6,3
2856,18,0,4,1
2856,11,6.246684051882459e-6,4,1
2856,15,1.5805578737071037e-6,4,1
2856,7,2.833809336712459e-5,4,1
2856,9,2.2366075137231847e-5,4,1
2856,5,4.372656901861281e-6,4,1
2856,3,3.9559415995130594e-5,4,1
2856,13,1.9285894746586556e-6,4,1
2856,4,1.5933874421152217e-5,4,1
2856,6,4.09862261883444e-5,4,1
2856,17,0,4,1
2856,8,2.485320827304129e-5,4,1
2856,2,2.5720241207129436e-5,4,1
2856,10,1.7377887754981712e-5,4,1
2856,16,2.032828830391604e-6,4,1
2856,12,6.689719439856412e-6,4,1
2890,18,2.7270264685189036e-6,3,2
2890,11,5.871883008769512e-5,3,2
2890,15,5.057785195862732e-6,3,2
2890,7,7.161112783313917e-4,3,2
2890,9,2.1194518820519704e-4,3,2
2890,5,0.00222568236304739,3,2
2890,3,4.195695635847184e-6,3,2
2890,13,4.178610528427088e-6,3,2
2890,4,3.9834686052880544e-4,3,2
2890,6,0.00111101948846262,3,2
2890,17,4.074000138516005e-6,3,2
2890,8,4.42623804481783e-4,3,2
2890,2,3.790351335787496e-6,3,2
2890,10,1.0147445171212536e-4,3,2
2890,16,4.404462465848476e-6,3,2
2890,12,2.809682164739693e-5,3,2
2904,18,0,3,2
2904,11,4.997347241505968e-6,3,2
2904,15,1.5805578737071037e-6,3,2
2904,7,1.2637257852906912e-5,3,2
2904,9,9.585460773099364e-6,3,2
2904,5,3.2596169632056825e-5,3,2
2904,3,1.588370490713577e-5,3,2
2904,13,9.000084215073727e-6,3,2
2904,4,1.1286494381649488e-5,3,2
2904,6,3.0983635273331774e-5,3,2
2904,17,1.629600055406402e-6,3,2
2904,8,1.1440365712987262e-5,3,2
2904,2,1.4078447818639269e-5,3,2
2904,10,6.2063884839220405e-6,3,2
2904,16,2.3716336354568714e-6,3,2
2904,12,8.362149299820515e-6,3,2
2970,18,3.333032350411993e-6,6,3
2970,11,2.748540982828282e-5,6,3
2970,15,6.638343069569835e-6,6,3
2970,7,4.7868400957980735e-5,6,3
2970,9,2.20110580715615e-5,6,3
2970,5,9.500590904953148e-5,6,3
2970,3,7.102713326398448e-5,6,3
2970,13,9.64294737329328e-6,6,3
2970,4,2.8548191671231057e-5,6,3
2970,6,8.807159317852575e-5,6,3
2970,17,9.777600332438412e-6,6,3
2970,8,3.9844032310748735e-5,6,3
2970,2,6.497745147064278e-5,6,3
2970,10,3.6307372630943933e-5,6,3
2970,16,9.486534541827486e-6,6,3
2970,12,2.10726162355477e-5,6,3
3073,18,0,6,3
3073,11,4.164456034588306e-7,6,3
3073,15,0,6,3
3073,7,5.744208114957688e-6,6,3
3073,9,1.420068262681387e-6,6,3
3073,5,1.1130399386555988e-5,6,3
3073,3,5.8140353811025266e-5,6,3
3073,13,0,6,3
3073,4,3.120383740808976e-5,6,3
3073,6,9.026728386718706e-6,6,3
3073,17,0,6,3
3073,8,4.339449063546892e-6,6,3
3073,2,4.683791293508834e-5,6,3
3073,10,1.861916545176612e-6,6,3
3073,16,3.3880480506526733e-7,6,3
3073,12,0,6,3
3155,18,6.060058818930897e-7,6,3
3155,11,4.164456034588306e-6,6,3
3155,15,0,6,3
3155,7,1.953030759085614e-5,6,3
3155,9,6.035290116395895e-6,6,3
3155,5,2.822351273019554e-5,6,3
3155,3,2.6672636542171388e-5,6,3
3155,13,1.6071578955488798e-6,6,3
3155,4,1.2282361532971502e-5,6,3
3155,6,2.342070067905394e-5,6,3
3155,17,0,6,3
3155,8,9.467888865920491e-6,6,3
3155,2,7.066297847432402e-5,6,3
3155,10,1.1481818695255776e-5,6,3
3155,16,2.032828830391604e-6,6,3
3155,12,3.0103737479353854e-6,6,3
3190,18,0,6,3
3190,11,4.164456034588306e-7,6,3
3190,15,3.1611157474142073e-7,6,3
3190,7,2.872104057478844e-5,6,3
3190,9,6.035290116395895e-6,6,3
3190,5,6.479482500030808e-5,6,3
3190,3,4.465418926723075e-5,6,3
3190,13,0,6,3
3190,4,5.112118043453003e-5,6,3
3190,6,2.73241507922296e-5,6,3
3190,17,0,6,3
3190,8,1.341284256005403e-5,6,3
3190,2,2.328358677698033e-5,6,3
3190,10,1.861916545176612e-6,6,3
3190,16,3.3880480506526733e-7,6,3
3190,12,2.6758877759425646e-6,6,3
3459,18,0,6,3
3459,11,1.2493368103764918e-5,6,3
3459,15,9.483347242242622e-7,6,3
3459,7,1.1909658158345606e-4,6,3
3459,9,4.650723560281543e-5,6,3
3459,5,3.8837143573804286e-4,6,3
3459,3,0.00111455657640826,6,3
3459,13,0,6,3
3459,4,5.709638334246212e-4,6,3
3459,6,1.9175698680975415e-4,6,3
3459,17,0,6,3
3459,8,5.877981004258972e-5,6,3
3459,2,0.00118394331367133,6,3
3459,10,2.141204026953104e-5,6,3
3459,16,1.151936337221909e-5,6,3
3459,12,1.2710466935727182e-5,6,3
3569,18,0.00117625741675448,1,6
3569,11,0.00208431024531144,1,6
3569,15,0.00179551374453126,1,6
3569,7,0.00187299479268387,1,6
3569,9,0.00196750457794506,1,6
3569,5,0.00230796781565514,1,6
3569,3,5.424435072059574e-5,1,6
3569,13,0.00204301911682173,1,6
3569,4,3.595080416272469e-4,1,6
3569,6,0.00196538713198394,1,6
3569,17,0.00134319784566872,1,6
3569,8,0.00188213740747111,1,6
3569,2,6.389449394613207e-5,1,6
3569,10,0.00191684308325932,1,6
3569,16,0.00139689221128409,1,6
3569,12,0.00192195639507074,1,6
3588,18,2.4240235275723587e-6,6,3
3588,11,1.1244031293388426e-5,6,3
3588,15,9.483347242242622e-7,6,3
3588,7,1.160330039221453e-4,6,3
3588,9,6.390307182066241e-5,6,3
3588,5,3.716758366582089e-4,6,3
3588,3,1.1508193744037993e-4,6,3
3588,13,0,6,3
3588,4,1.0622582947434811e-4,6,3
3588,6,2.0737078726245676e-4,6,3
3588,17,4.888800166219206e-6,6,3
3588,8,9.073393496507136e-5,6,3
3588,2,9.394656525130437e-5,6,3
3588,10,2.4515234511492055e-5,6,3
3588,16,2.3716336354568714e-6,6,3
3588,12,8.696635271813335e-6,6,3
3693,18,3.030029409465449e-7,3,2
3693,11,8.328912069176612e-7,3,2
3693,15,9.483347242242622e-7,3,2
3693,7,3.867766797404843e-5,3,2
3693,9,8.520409576088322e-6,3,2
3693,5,1.23229421779727e-4,3,2
3693,3,2.996925454176561e-7,3,2
3693,13,2.250021053768432e-6,3,2
3693,4,5.3776826171388736e-5,3,2
3693,6,6.538278939569225e-5,3,2
3693,17,0,3,2
3693,8,2.2091740687147815e-5,3,2
3693,2,1.7327320392171407e-5,3,2
3693,10,9.930221574275264e-6,3,2
3693,16,0,3,2
3693,12,0,3,2
3744,18,0.0031475945505527,1,6
3744,11,0.00230794153436883,1,6
3744,15,0.00268220671168095,1,6
3744,7,3.519284838430744e-4,1,6
3744,9,8.02693585480654e-4,1,6
3744,5,2.015397317494245e-4,1,6
3744,3,2.460475797878956e-4,1,6
3744,13,0.00278391890666976,1,6
3744,4,1.6830154857342032e-4,1,6
3744,6,4.1791312774186874e-4,1,6
3744,17,0.00302738950293124,1,6
3744,8,5.325687487080276e-4,1,6
3744,2,2.5259984259212384e-4,1,6
3744,10,0.00150132537426074,1,6
3744,16,0.00303331941974933,1,6
3744,12,0.00233906040214579,1,6
3764,18,0,6,3
3764,11,1.6657824138353223e-6,6,3
3764,15,3.477227322155628e-6,6,3
3764,7,1.1488416229915376e-5,6,3
3764,9,5.3252559850552015e-6,6,3
3764,5,8.745313803722562e-6,6,3
3764,3,7.372436617274339e-5,6,3
3764,13,6.428631582195519e-7,6,3
3764,4,7.70137263689024e-5,6,3
3764,6,1.195431597160045e-5,6,3
3764,17,1.629600055406402e-6,6,3
3764,8,6.706421280027015e-6,6,3
3764,2,8.203403248168651e-5,6,3
3764,10,1.0550860422667469e-5,6,3
3764,16,0,6,3
3764,12,2.6758877759425646e-6,6,3
3820,18,0,3,2
3820,11,1.290981370722375e-5,3,2
3820,15,0,3,2
3820,7,1.0033216840792762e-4,3,2
3820,9,5.893283290127757e-5,3,2
3820,5,2.607693570564546e-4,3,2
3820,3,3.2966179995942165e-5,3,2
3820,13,6.428631582195519e-6,3,2
3820,4,8.033328353997576e-5,3,2
3820,6,1.1856729718771058e-4,3,2
3820,17,0,3,2
3820,8,5.6018342456696245e-5,3,2
3820,2,5.8479706323578504e-5,3,2
3820,10,2.2342998542119345e-5,3,2
3820,16,0,3,2
3820,12,5.017289579892309e-6,3,2
4005,18,1.818017645679269e-6,6,3
4005,11,5.413792844964798e-6,6,3
4005,15,1.264446298965683e-6,6,3
4005,7,2.1445043629175368e-5,6,3
4005,9,1.0295494904440057e-5,6,3
4005,5,6.0422168098446795e-5,6,3
4005,3,9.799946235157353e-5,6,3
4005,13,1.1250105268842158e-5,6,3
4005,4,5.4440737605603414e-5,6,3
4005,6,2.5372425735641768e-5,6,3
4005,17,1.2222000415548017e-6,6,3
4005,8,1.4990824037707445e-5,6,3
4005,2,1.207497639829445e-4,6,3
4005,10,5.585749635529836e-6,6,3
4005,16,1.6940240253263368e-6,6,3
4005,12,3.344859719928206e-6,6,3
4213,18,0,3,2
4213,11,1.290981370722375e-5,3,2
4213,15,9.483347242242622e-7,3,2
4213,7,1.6390140488012602e-4,3,2
4213,9,3.7986826026727106e-5,3,2
4213,5,4.4720354678126737e-4,3,2
4213,3,1.198770181670624e-6,3,2
4213,13,8.035789477744399e-6,3,2
4213,4,1.4938007269830206e-4,3,2
4213,6,1.7126387371558193e-4,3,2
4213,17,0,3,2
4213,8,8.599999053211113e-5,3,2
4213,2,1.082957524510713e-6,3,2
4213,10,1.0550860422667469e-5,3,2
4213,16,0,3,2
4213,12,6.020747495870771e-6,3,2
4369,18,3.939038232305083e-6,3,2
4369,11,3.414853948362411e-5,3,2
4369,15,1.5805578737071037e-6,3,2
4369,7,2.7112662302600286e-4,3,2
4369,9,9.585460773099364e-5,3,2
4369,5,7.33016302457473e-4,3,2
4369,3,1.4804811743632208e-4,3,2
4369,13,3.5357473702075353e-6,3,2
4369,4,2.831582266925592e-4,3,2
4369,6,4.6548642599619707e-4,3,2
4369,17,8.148000277032009e-7,3,2
4369,8,1.5819264313475488e-4,3,2
4369,2,2.439361823960381e-4,3,2
4369,10,4.0651844569689366e-5,3,2
4369,16,2.7104384405221387e-6,3,2
4369,12,1.103803707576308e-5,3,2
4572,18,0,6,3
4572,11,8.328912069176612e-7,6,3
4572,15,0,6,3
4572,7,4.978313699629996e-6,6,3
4572,9,3.195153591033121e-6,6,3
4572,5,1.0335370858944848e-5,6,3
4572,3,5.184681035725449e-5,6,3
4572,13,0,6,3
4572,4,5.908811764510614e-5,6,3
4572,6,5.855175169763485e-6,6,3
4572,17,0,6,3
4572,8,1.5779814776534152e-6,6,3
