cluster,time,loess_value
1,2,-4.529401754583572
1,2.1,-4.540861476996445
1,2.2,-4.550867407579817
1,2.3,-4.55941954633369
1,2.4,-4.566517893258063
1,2.5,-4.572162448352936
1,2.6,-4.576353211618307
1,2.7,-4.57909018305418
1,2.8,-4.58037336266055
1,2.9,-4.580202750437422
1,3,-4.578578346384793
1,3.1,-4.572709161949808
1,3.2,-4.5610446479364315
1,3.3,-4.545445463379906
1,3.4000000000000004,-4.527772267315467
1,3.5,-4.509885718778353
1,3.6,-4.493646476803803
1,3.7,-4.480915200427054
1,3.8,-4.473552548683342
1,3.9000000000000004,-4.47341918060791
1,4,-4.482375755235991
1,4.1,-4.504300552595529
1,4.2,-4.539418600369204
1,4.300000000000001,-4.584110679074369
1,4.4,-4.634757569228377
1,4.5,-4.687740051348579
1,4.6,-4.739438905952328
1,4.7,-4.786234913556977
1,4.800000000000001,-4.824508854679877
1,4.9,-4.850641509838379
1,5,-4.861013659549837
1,5.1,-4.854402604168113
1,5.2,-4.833882330760695
1,5.300000000000001,-4.8022786499153645
1,5.4,-4.7624173722199075
1,5.5,-4.717124308262106
1,5.6,-4.669225268629745
1,5.7,-4.621546063910609
1,5.800000000000001,-4.576912504692481
1,5.9,-4.538150401563146
1,6,-4.508085565110388
1,6.1000000000000005,-4.485517779608042
1,6.2,-4.466849788302386
1,6.3,-4.4513118402398755
1,6.4,-4.438134184466961
1,6.5,-4.426547070030095
1,6.6000000000000005,-4.415780745975732
1,6.7,-4.405065461350322
1,6.800000000000001,-4.3936314652003174
1,6.9,-4.380709006572173
1,7,-4.365528334512341
1,7.1000000000000005,-4.348219014180122
1,7.2,-4.329651286467698
1,7.300000000000001,-4.310166414020836
1,7.4,-4.290105659485308
1,7.5,-4.269810285506881
1,7.6000000000000005,-4.249621554731327
1,7.7,-4.229880729804411
1,7.800000000000001,-4.210929073371906
1,7.9,-4.19310784807958
1,8,-4.176758316573203
1,8.100000000000001,-4.161691048403105
1,8.2,-4.147446902427566
1,8.3,-4.133962575254266
1,8.4,-4.121174763490893
1,8.5,-4.109020163745129
1,8.600000000000001,-4.0974354726246585
1,8.7,-4.086357386737165
1,8.8,-4.075722602690337
