cluster,time,loess_value
1,1,-6.150358660984451
1,1.1,-5.942702185296404
1,1.2,-5.7494437421658215
1,1.3,-5.570583331592698
1,1.4,-5.4061209535770365
1,1.5,-5.256056608118838
1,1.6,-5.1203902952181
1,1.7000000000000002,-4.999122014874824
1,1.8,-4.892251767089009
1,1.9,-4.799779551860653
1,2,-4.721705369189758
1,2.1,-4.6629130847803015
1,2.2,-4.626115957356719
1,2.3,-4.608058076449689
1,2.4000000000000004,-4.6054835315898925
1,2.5,-4.615136412308011
1,2.6,-4.633760808134726
1,2.7,-4.65810080860072
1,2.8,-4.684900503236669
1,2.9000000000000004,-4.710903981573259
1,3,-4.732855333141169
1,3.1,-4.760076962565732
1,3.2,-4.801124483273647
1,3.3000000000000003,-4.85159179799765
1,3.4000000000000004,-4.907072809470473
1,3.5,-4.963161420424849
1,3.6,-5.015451533593511
1,3.7,-5.059537051709193
1,3.8000000000000003,-5.091011877504628
1,3.9000000000000004,-5.105469913712546
1,4,-5.098505063065684
1,4.1,-5.068670938322737
1,4.2,-5.019733277071257
1,4.300000000000001,-4.955104169287261
1,4.4,-4.87819570494677
1,4.5,-4.792419974025798
1,4.6,-4.701189066500362
1,4.7,-4.60791507234648
1,4.800000000000001,-4.516010081540168
1,4.9,-4.428886184057446
1,5,-4.34995546987433
1,5.1000000000000005,-4.273565080642382
1,5.2,-4.193036075822526
1,5.3,-4.110241422104825
1,5.4,-4.027054086179334
1,5.5,-3.9453470347361153
1,5.6000000000000005,-3.866993234465229
1,5.7,-3.793865652056734
1,5.800000000000001,-3.72783725420069
1,5.9,-3.670781007587158
1,6,-3.624569878906197
1,6.1000000000000005,-3.5910687204862715
1,6.2,-3.5693712255720227
1,6.300000000000001,-3.557193622227775
1,6.4,-3.5522521385178507
1,6.5,-3.5522630025065727
1,6.6000000000000005,-3.554942442258266
1,6.7,-3.558006685837253
1,6.800000000000001,-3.5591719613078565
1,6.9,-3.5561544967344014
1,7,-3.5466705201812108
1,7.1000000000000005,-3.5320120178155907
1,7.2,-3.5152651158119306
1,7.300000000000001,-3.496837252245181
1,7.4,-3.4771358651902915
1,7.5,-3.4565683927222106
1,7.6000000000000005,-3.4355422729158884
1,7.7,-3.414464943846274
1,7.800000000000001,-3.3937438435883167
1,7.9,-3.373786410216966
1,8,-3.3550000818071712
1,8.100000000000001,-3.3372839236758964
1,8.2,-3.3201593326252126
1,8.3,-3.303467243957725
1,8.4,-3.287048592976043
1,8.5,-3.270744314982773
1,8.600000000000001,-3.2543953452805225
1,8.7,-3.2378426191718996
1,8.8,-3.2209270719595113
1,8.9,-3.203489638945966
1,9,-3.1853712554338705
1,9.1,-3.166245189640756
1,9.200000000000001,-3.1460948798921766
1,9.3,-3.1252265166527744
1,9.4,-3.1039462903871904
1,9.5,-3.082560391560067
1,9.6,-3.061375010636046
1,9.700000000000001,-3.0406963380797665
1,9.8,-3.020830564355873
1,9.9,-3.002083879929005
1,10,-2.984762475263806
1,10.1,-2.9684889472607927
1,10.200000000000001,-2.9527360966791423
1,10.3,-2.937585419771487
1,10.4,-2.9231184127904597
1,10.5,-2.9094165719886904
1,10.600000000000001,-2.8965613936188124
1,10.700000000000001,-2.8846343739334572
1,10.8,-2.873717009185256
1,10.9,-2.863890795626842
1,11,-2.8552372295108457
1,11.100000000000001,-2.848236779561882
1,11.200000000000001,-2.8430718582168235
1,11.3,-2.8393768772966856
1,11.4,-2.836786248622487
1,11.5,-2.834934384015243
1,11.600000000000001,-2.833455695295971
1,11.700000000000001,-2.8319845942856876
1,11.8,-2.8301554928054107
1,11.9,-2.8276028026761564
1,12,-2.8239609357189415
1,12.100000000000001,-2.819131301650264
1,12.200000000000001,-2.8134382565723075
1,12.3,-2.80715063188462
1,12.4,-2.800537258986752
1,12.5,-2.7938669692782483
1,12.600000000000001,-2.787408594158658
1,12.700000000000001,-2.7814309650275297
1,12.8,-2.776202913284411
1,12.9,-2.7719932703288497
1,13,-2.7690708675603943
1,13.100000000000001,-2.7677701795289735
1,13.200000000000001,-2.767998237310944
1,13.3,-2.7693827070954913
1,13.4,-2.771551255071804
1,13.5,-2.774131547429068
1,13.600000000000001,-2.77675125035647
1,13.700000000000001,-2.779038030043199
1,13.8,-2.7806195526784405
1,13.9,-2.781123484451382
1,14,-2.7801774915512105
1,14.100000000000001,-2.7774787194152935
1,14.200000000000001,-2.7732450394607904
1,14.3,-2.767885206846573
1,14.4,-2.7618079767315153
