ID,time,frequency,cluster,cluster_orig
2555,3,7.8299914297184708e-06,2,1
2555,10,5.684418786634971e-4,2,1
2555,12,7.359586860737846e-4,2,1
2558,7,3.834007128915451e-5,7,4
2558,2,1.002832651107498e-4,7,4
2558,13,0,7,4
2558,5,6.865370306923595e-5,7,4
2558,1,2.8992171243998984e-7,7,4
2558,19,7.436992008567415e-6,7,4
2558,17,0,7,4
2558,11,0,7,4
2558,6,4.3017688832873016e-5,7,4
2558,9,1.264896860001524e-5,7,4
2558,4,3.448274660998028e-5,7,4
2558,8,1.1125320912530608e-5,7,4
2558,3,3.8675412213457905e-5,7,4
2558,10,2.839370023294192e-7,7,4
2558,12,0,7,4
2588,7,9.180576826372546e-4,2,1
2588,2,1.741614127973806e-5,2,1
2588,13,3.280374894264252e-4,2,1
2588,5,0.00184971442027304,2,1
2588,1,0,2,1
2588,19,3.1953420836810343e-4,2,1
2588,17,2.3759658615735412e-4,2,1
2588,11,2.859264593140669e-4,2,1
2588,6,0.00128156015167507,2,1
2588,9,4.5196924387859335e-4,2,1
2588,4,9.815391913830752e-4,2,1
2588,8,7.006303288962728e-4,2,1
2588,3,3.0845420783739433e-6,2,1
2588,10,3.2482393066485553e-4,2,1
2588,12,5.359519246158912e-4,2,1
2626,7,4.439499718177098e-4,2,1
2626,2,3.0056888982773752e-5,2,1
2626,13,2.2486844695032812e-4,2,1
2626,5,0.00108359156818832,2,1
2626,1,9.219510455591676e-5,2,1
2626,19,1.9490048022452537e-4,2,1
2626,17,1.629723876169577e-4,2,1
2626,11,9.313891669424948e-5,2,1
2626,6,6.124414087864955e-4,2,1
2626,9,2.079367033270798e-4,2,1
2626,4,6.398465204296341e-4,2,1
2626,8,4.1269642813625447e-4,2,1
2626,3,1.226698657322561e-4,2,1
2626,10,2.2771747586819416e-4,2,1
2626,12,2.1300956509877285e-4,2,1
2660,7,0.00172717345539191,1,6
2660,2,1.2949743757998785e-4,1,6
2660,13,0.00195770770407312,1,6
2660,5,5.474804856221874e-4,1,6
2660,1,0,1,6
2660,19,0.00251960160290258,1,6
2660,17,0.00207175073802188,1,6
2660,11,0.00193738961661317,1,6
2660,6,0.00171010603758359,1,6
2660,9,0.00190567509859254,1,6
2660,4,3.134795146361844e-6,1,6
2660,8,0.00178720333802009,1,6
2660,3,0,1,6
2660,10,0.00206166657391391,1,6
2660,12,0.00231568112113482,1,6
2751,7,2.3962544555721567e-4,2,1
2751,2,0,2,1
2751,13,8.564032166705146e-5,2,1
2751,5,4.86041980646215e-4,2,1
2751,1,5.7984342487997964e-6,2,1
2751,19,3.6672064042246214e-5,2,1
2751,17,6.576078798578995e-5,2,1
2751,11,3.204779929264498e-5,2,1
2751,6,2.778820373422082e-4,2,1
2751,9,1.1661732026355516e-4,2,1
2751,4,3.531869198234344e-4,2,1
2751,8,2.0290466235710583e-4,2,1
2751,3,7.118174027016793e-7,2,1
2751,10,9.227952575706123e-5,2,1
2751,12,9.10196254861571e-5,2,1
2760,7,4.3530007768540055e-4,4,9
2760,2,1.99442908203452e-5,4,9
2760,13,5.308698302168102e-5,4,9
2760,5,5.979868722750328e-4,4,9
2760,1,2.638287583203907e-5,4,9
2760,19,1.341223041545089e-4,4,9
2760,17,3.974238926097741e-5,4,9
2760,11,1.712554274700716e-4,4,9
2760,6,3.200842249649793e-4,4,9
2760,9,1.1075560310745052e-4,4,9
2760,4,3.4831057181798263e-6,4,9
2760,8,2.813116859311311e-4,4,9
2760,3,0,4,9
2760,10,1.0306913184557916e-4,4,9
2760,12,1.609983505352545e-4,4,9
2915,7,5.236692663884518e-4,2,1
2915,2,0,2,1
2915,13,1.4198263855326953e-4,2,1
2915,5,8.100699677436917e-4,2,1
2915,1,2.8992171243998984e-7,2,1
2915,19,1.5463814417814313e-4,2,1
2915,17,1.4009907005668294e-5,2,1
2915,11,7.636389675200562e-5,2,1
2915,6,4.697286970186703e-4,2,1
2915,9,3.103624978442764e-4,2,1
2915,4,5.572969149087723e-6,2,1
2915,8,3.618378182504002e-4,2,1
2915,3,7.118174027016793e-7,2,1
2915,10,1.1499448594341476e-4,2,1
2915,12,2.2364822262312887e-4,2,1
3000,7,1.7276410172369013e-4,2,1
3000,2,2.0225196324857105e-5,2,1
3000,13,5.684313748076223e-5,2,1
3000,5,3.782512939801853e-4,2,1
3000,1,9.567416510519664e-6,2,1
3000,19,8.84745601019227e-5,2,1
3000,17,5.832695977870065e-5,2,1
3000,11,2.153211514974585e-4,2,1
3000,6,2.1773882309719612e-4,2,1
3000,9,6.571293443422552e-5,2,1
3000,4,3.2636700579344975e-4,2,1
3000,8,1.0330655133064135e-4,2,1
3000,3,1.186362337836132e-6,2,1
3000,10,8.063810866155504e-5,2,1
3000,12,4.137255703916232e-5,2,1
3087,7,1.369956205819789e-4,5,5
3087,2,0,5,5
3087,13,8.01312951270657e-5,5,5
3087,5,1.486768091945237e-5,5,5
3087,1,3.0441779806198932e-5,5,5
3087,19,4.6929984054063344e-5,5,5
3087,17,3.573955868792932e-5,5,5
3087,11,2.5037343197378893e-7,5,5
3087,6,7.359898421169269e-5,5,5
3087,9,1.0890453453183854e-4,5,5
3087,4,0,5,5
3087,8,1.1496164942948295e-4,5,5
3087,3,0,5,5
3087,10,9.369921076870833e-6,5,5
3087,12,4.4445946990642945e-5,5,5
3256,7,9.164212161797906e-4,2,1
3256,2,3.1714231459393984e-4,2,1
3256,13,4.502377144952004e-4,2,1
3256,5,0.00187179729928576,2,1
3256,1,1.5452827273051457e-4,2,1
3256,19,3.0081350434653717e-4,2,1
3256,17,2.481754955289812e-4,2,1
3256,11,3.02451105824337e-4,2,1
3256,6,0.0012401734652624,2,1
3256,9,4.47650083868832e-4,2,1
3256,4,0.00117206507416751,2,1
3256,8,7.419529494285293e-4,2,1
3256,3,2.486615460104533e-4,2,1
3256,10,3.941045592332338e-4,2,1
3256,12,4.643182972852274e-4,2,1
3276,7,5.727632601123691e-5,6,3
3276,2,1.4185727977851162e-4,6,3
3276,13,0,6,3
3276,5,1.1741095079038122e-4,6,3
3276,1,1.0901056387743616e-4,6,3
3276,19,9.232128010635413e-6,6,3
3276,17,0,6,3
3276,11,4.106124284370138e-5,6,3
