ID,time,frequency,cluster,cluster_orig
988,8,4.0582436613537234e-5,7,1
988,1,0,7,1
988,4,0,7,1
988,15,1.8785128189714767e-6,7,1
988,12,1.031455715553984e-5,7,1
988,5,1.686539274948735e-4,7,1
988,9,2.7270044537826313e-5,7,1
988,14,2.599678159843811e-6,7,1
988,18,5.227917200862422e-6,7,1
988,11,5.882892375944507e-6,7,1
988,16,6.141226478512085e-6,7,1
1292,10,1.4619080142725538e-4,5,2
1292,17,2.8489208287900543e-5,5,2
1292,13,9.078242750083424e-5,5,2
1292,3,1.4744957475877753e-5,5,2
1292,7,6.658299024371979e-4,5,2
1292,2,1.582706405740393e-5,5,2
1292,6,7.212196661829441e-4,5,2
1292,8,2.7212254008302097e-4,5,2
1292,1,0,5,2
1292,4,2.886831641498053e-5,5,2
1292,15,4.383196577600112e-5,5,2
1292,12,9.209426031732e-5,5,2
1292,5,0.00118258527731524,5,2
1292,9,1.7206099529818982e-4,5,2
1292,14,6.68488669674123e-5,5,2
1292,18,2.859978233412972e-5,5,2
1292,11,2.7407357422047353e-4,5,2
1292,16,2.692691609809145e-5,5,2
1329,10,2.707237063467692e-6,9,3
1329,17,0,9,3
1329,13,0,9,3
1329,3,7.674080140854558e-5,9,3
1329,7,8.13972985864545e-6,9,3
1329,2,8.968669632528893e-5,9,3
1329,6,1.0021429695953055e-5,9,3
1329,8,8.179405829085024e-6,9,3
1329,1,0,9,3
1329,4,3.899755024479826e-5,9,3
1329,15,0,9,3
1329,12,7.367540825385598e-7,9,3
1329,5,1.1042816681211952e-5,9,3
1329,9,2.921790486195676e-6,9,3
1329,14,0,9,3
1329,18,0,9,3
1329,11,3.806577419728798e-6,9,3
1329,16,0,9,3
1540,10,2.9006111394296703e-5,5,2
1540,17,0,5,2
1540,13,6.383139433652408e-6,5,2
1540,3,1.0723605437002e-5,5,2
1540,7,6.51178388691636e-5,5,2
1540,2,2.804444683855784e-5,5,2
1540,6,9.407213037168836e-5,5,2
1540,8,3.838028889032203e-5,5,2
1540,1,0,5,2
1540,4,2.5323084574544325e-7,5,2
1540,15,9.392564094857384e-7,5,2
1540,12,1.141968827934768e-5,5,2
1540,5,1.3017138451489242e-4,5,2
1540,9,2.402361066427556e-5,5,2
1540,14,1.4483921176272663e-5,5,2
1540,18,3.075245412272013e-6,5,2
1540,11,1.4880257186212576e-5,5,2
1540,16,0,5,2
1552,10,5.337124496550593e-5,7,1
1552,17,2.3990912242442563e-6,7,1
1552,13,6.028520576227273e-6,7,1
1552,3,8.109726611732764e-5,7,1
1552,7,1.318636237100563e-4,7,1
1552,2,1.1495446525903906e-4,7,1
1552,6,2.308161549325962e-4,7,1
1552,8,1.1168034882019936e-4,7,1
1552,1,0,7,1
1552,4,6.280124974486992e-5,7,1
1552,15,1.252341879314318e-6,7,1
1552,12,2.541801584758031e-5,7,1
1552,5,4.273235424820504e-4,7,1
1552,9,7.272011876753683e-5,7,1
1552,14,0,7,1
1552,18,2.152671788590409e-6,7,1
1552,11,4.671708651485344e-5,7,1
1552,16,3.3068142576603534e-6,7,1
1567,10,1.353618531733846e-5,9,3
1567,17,0,9,3
1567,13,1.418475429700535e-6,9,3
1567,3,2.9154802281849193e-5,9,3
1567,7,2.441918957593635e-5,9,3
1567,2,4.359384310548099e-5,9,3
1567,6,1.0667973547304863e-5,9,3
1567,8,2.3279847359703528e-5,9,3
1567,1,0,9,3
1567,4,1.6206774127708368e-5,9,3
1567,15,0,9,3
1567,12,1.4735081650771196e-6,9,3
1567,5,3.011677276694169e-5,9,3
1567,9,1.5258239205688532e-5,9,3
1567,14,0,9,3
1567,18,0,9,3
1567,11,3.460524927026181e-7,9,3
1567,16,0,9,3
1579,10,1.3922933469262418e-5,7,1
1579,17,0,7,1
1579,13,1.0638565722754012e-6,7,1
1579,3,9.048042087470438e-6,7,1
1579,7,9.116497441682904e-5,7,1
1579,2,4.4426846476923306e-6,7,1
1579,6,9.310231459466064e-5,7,1
1579,8,5.442450801660419e-5,7,1
1579,1,0,7,1
1579,4,9.3695412925814e-6,7,1
1579,15,0,7,1
1579,12,3.6837704126927993e-6,7,1
1579,5,1.17120782982551e-4,7,1
1579,9,3.571077260905826e-5,7,1
1579,14,0,7,1
1579,18,0,7,1
1579,11,7.959207332160215e-6,7,1
1579,16,0,7,1
1711,10,2.9238160285451076e-4,5,2
1711,17,5.99772806061064e-6,5,2
1711,13,5.744825490287167e-5,5,2
1711,3,1.0321470233114428e-4,5,2
1711,7,0.0011867726133905,5,2
1711,2,1.457755900024046e-4,5,2
1711,6,0.00125785106280494,5,2
1711,8,5.904901823535611e-4,5,2
1711,1,0,5,2
1711,4,1.6206774127708368e-5,5,2
1711,15,4.351888030617254e-5,5,2
1711,12,1.046190797204755e-4,5,2
1711,5,5.775727755082373e-4,5,2
1711,9,3.6587309754916965e-4,5,2
1711,14,4.122346796323758e-5,5,2
1711,18,2.952235595781132e-5,5,2
1711,11,2.322012226034567e-4,5,2
1711,16,3.4012946650220776e-5,5,2
1893,10,0,9,3
1893,17,0,9,3
1893,13,4.964664003951873e-6,9,3
1893,3,1.6755633495315627e-4,9,3
1893,7,0,9,3
1893,2,1.4522025442144306e-4,9,3
1893,6,2.5861754054072403e-6,9,3
1893,8,1.5729626594394275e-6,9,3
1893,1,0,9,3
1893,4,6.153509551614271e-5,9,3
1893,15,0,9,3
1893,12,3.683770412692799e-7,9,3
1893,5,1.2046709106776676e-5,9,3
1893,9,0,9,3
1893,14,0,9,3
1893,18,1.8451472473632076e-6,9,3
1893,11,2.7684199416209445e-6,9,3
1893,16,3.3068142576603534e-6,9,3
1996,10,8.895207494250989e-6,7,1
1996,17,0,7,1
1996,13,3.546188574251338e-7,7,1
1996,3,2.178232354391031e-5,7,1
1996,7,2.7675081519394535e-5,7,1
1996,2,3.137646032432708e-5,7,1
1996,6,6.40078412838292e-5,7,1
1996,8,1.9819329508936783e-5,7,1
1996,1,0,7,1
1996,4,7.596925372363297e-7,7,1
1996,15,0,7,1
1996,12,6.6307867428470385e-6,7,1
1996,5,1.0239702740760174e-4,7,1
1996,9,1.006394500800733e-5,7,1
1996,14,4.456591131160819e-6,7,1
1996,18,0,7,1
1996,11,1.3842099708104722e-6,7,1
1996,16,0,7,1
2014,10,2.451983283197881e-4,1,4
2014,17,4.309367611548745e-4,1,4
2014,13,6.386685622226659e-4,1,4
2014,3,6.869809733079407e-5,1,4
2014,7,2.181447602116981e-4,1,4
2014,2,2.859978241951938e-5,1,4
2014,6,2.712251456420843e-4,1,4
2014,8,2.428654346174476e-4,1,4
2014,1,0,1,4
2014,4,4.228955123948902e-5,1,4
2014,15,6.950497430194464e-4,1,4
2014,12,4.0889851580890073e-4,1,4
2014,5,3.178992680954956e-4,1,4
2014,9,2.451057574530817e-4,1,4
2014,14,6.502909225552162e-4,1,4
2014,18,5.646150576931416e-4,1,4
2014,11,3.162919783301929e-4,1,4
2014,16,7.03406632808038e-4,1,4
2244,10,8.315085266365054e-5,9,3
2244,17,4.198409642427449e-6,9,3
2244,13,1.5603229726705885e-5,9,3
2244,3,7.318860710753866e-4,9,3
2244,7,3.23961248374089e-4,9,3
2244,2,6.55018317744138e-4,9,3
2244,6,2.3016961108124435e-4,9,3
2244,8,1.56667080880167e-4,9,3
2244,1,0,9,3
2244,4,2.777942377827512e-4,9,3
2244,15,1.127107691382886e-5,9,3
2244,12,3.2785556672965914e-5,9,3
2244,5,2.954790039245501e-4,9,3
2244,9,1.0648303105246464e-4,9,3
2244,14,0,9,3
2244,18,4.612868118408019e-6,9,3
2244,11,3.391314428485657e-5,9,3
2244,16,9.448040736172438e-6,9,3
2424,10,1.8177163140425935e-5,9,3
2424,17,0,9,3
2424,13,3.900807431676471e-6,9,3
2424,3,3.042823042749318e-4,9,3
2424,7,6.023400095397634e-5,9,3
2424,2,2.301865983085589e-4,9,3
2424,6,1.794159187501273e-4,9,3
2424,8,6.73228018240075e-5,9,3
2424,1,0,9,3
2424,4,8.761787262792336e-5,9,3
2424,15,9.392564094857384e-7,9,3
2424,12,7.3675408253855986e-6,9,3
2424,5,2.566618301360475e-4,9,3
2424,9,2.7919331312536466e-5,9,3
2424,14,0,9,3
2424,18,0,9,3
2424,11,8.305259824862833e-6,9,3
2424,16,0,9,3
2450,10,0.02568974599154878,2,5
2450,17,0.00698045580334169,2,5
2450,13,0.01377552413553674,2,5
2450,3,0.00113067014826389,2,5
2450,7,0.03335172912281387,2,5
2450,2,0.00110817215180875,2,5
2450,6,0.03579072797928215,2,5
2450,8,0.02870436638704633,2,5
2450,1,0.00108321651586593,2,5
2450,4,0.00113219511132787,2,5
2450,15,0.00970690190656527,2,5
2450,12,0.01605350308147395,2,5
2450,5,0.03205595830232421,2,5
2450,9,0.02883579959503984,2,5
2450,14,0.01149800511839491,2,5
2450,18,0.00726434471286894,2,5
2450,11,0.01899032264204157,2,5
2450,16,0.00928978605384155,2,5
2461,10,4.459206191683213e-4,5,2
2461,17,5.158046132125151e-5,5,2
2461,13,2.2447373675010967e-4,5,2
2461,3,0,5,2
2461,7,0.00173376245989148,5,2
2461,2,0,5,2
2461,6,0.0014046165170618,5,2
2461,8,7.974920683357897e-4,5,2
2461,1,0,5,2
2461,4,2.6336007957526097e-5,5,2
2461,15,1.0394437598308838e-4,5,2
2461,12,2.681784860440358e-4,5,2
2461,5,0.00179127871801598,5,2
2461,9,5.600098431875046e-4,5,2
2461,14,1.140144564388643e-4,5,2
2461,18,5.781461375071384e-5,5,2
2461,11,3.460524927026181e-4,5,2
2461,16,4.96022138649053e-5,5,2
2557,10,8.933882309443384e-5,7,1
2557,17,8.996592090915961e-7,7,1
2557,13,1.3830135439580215e-5,7,1
2557,3,5.361802718501001e-5,7,1
2557,7,2.181447602116981e-4,7,1
2557,2,1.0190407910644284e-4,7,1
2557,6,4.331843804057127e-4,7,1
2557,8,1.8623877887762825e-4,7,1
2557,1,0,7,1
2557,4,9.268248954283222e-5,7,1
2557,15,1.5654273491428973e-6,7,1
2557,12,2.725990105392671e-5,7,1
2557,5,5.678684820611116e-4,7,1
2557,9,8.473192409967462e-5,7,1
2557,14,1.5598068959062868e-5,7,1
2557,18,0,7,1
2557,11,3.3221039299451333e-5,7,1
2557,16,0,7,1
2569,10,2.359163726736132e-5,7,1
2569,17,0,7,1
2569,13,1.418475429700535e-6,7,1
2569,3,9.048042087470438e-6,7,1
2569,7,5.046632512360179e-5,7,1
2569,2,2.582310451471167e-5,7,1
2569,6,2.0042859391906112e-4,7,1
2569,8,3.617814116710683e-5,7,1
2569,1,0,7,1
2569,4,3.798462686181648e-6,7,1
2569,15,0,7,1
2569,12,5.157278577769919e-6,7,1
2569,5,3.640783196714729e-4,7,1
2569,9,3.246433873550751e-5,7,1
2569,14,2.2282955655804097e-6,7,1
2569,18,1.8451472473632076e-6,7,1
2569,11,3.460524927026181e-6,7,1
2569,16,0,7,1
2589,10,6.42001932193767e-5,7,1
2589,17,1.7993184181831922e-6,7,1
2589,13,5.319282861377006e-6,7,1
2589,3,5.998516791322995e-5,7,1
2589,7,1.823299488336581e-4,7,1
2589,2,5.081320565798103e-5,7,1
2589,6,3.397587938853762e-4,7,1
2589,8,1.453417497322031e-4,7,1
2589,1,0,7,1
2589,4,3.3173240792653065e-5,7,1
2589,15,1.0018735034514545e-5,7,1
2589,12,2.836503217773455e-5,7,1
2589,5,5.641875431673743e-4,7,1
2589,9,7.466797909166727e-5,7,1
2589,14,8.170417073794836e-6,7,1
2589,18,3.9978190359536166e-6,7,1
2589,11,5.433024135431104e-5,7,1
2589,16,7.086030552129329e-6,7,1
2832,10,3.024370548045336e-4,5,2
2832,17,8.096932881824364e-6,5,2
2832,13,5.8157492617721936e-5,5,2
2832,3,8.243771679695289e-5,5,2
2832,7,0.00114119012618209,5,2
2832,2,2.859978241951938e-5,5,2
2832,6,0.00105483629348047,5,2
2832,8,4.8761842442622257e-4,5,2
2832,1,0,5,2
2832,4,1.0382464675563172e-4,5,2
2832,15,2.5986093995772095e-5,5,2
2832,12,7.956944091416447e-5,5,2
2832,5,0.00162496720618076,5,2
2832,9,4.165174659765614e-4,5,2
2832,14,3.0453372729598933e-5,5,2
2832,18,7.688113530680032e-6,5,2
2832,11,1.5364730675996243e-4,5,2
2832,16,9.92044277298106e-6,5,2
2889,10,4.873026714241846e-5,5,2
2889,17,1.8592956987892987e-5,5,2
2889,13,3.404341031281284e-5,5,2
2889,3,3.3511266990631255e-5,5,2
2889,7,1.9860940855094905e-4,5,2
2889,2,1.582706405740393e-5,5,2
2889,6,1.73597024087961e-4,5,2
2889,8,1.0570309071432954e-4,5,2
2889,1,0,5,2
2889,4,1.8485851739417355e-5,5,2
2889,15,1.5654273491428973e-5,5,2
2889,12,1.0019855522524414e-4,5,2
2889,5,1.4255272443019067e-4,5,2
2889,9,6.00590266606889e-5,5,2
2889,14,2.599678159843811e-5,5,2
2889,18,1.937404609731368e-5,5,2
2889,11,6.367365865728172e-5,5,2
2889,16,1.984088554596212e-5,5,2
3050,10,6.613393397899648e-5,7,1
3050,17,1.49943201515266e-6,7,1
3050,13,1.9504037158382357e-5,7,1
3050,3,2.027431652933191e-4,7,1
3050,7,1.7581816494674176e-4,7,1
3050,2,1.627133252217316e-4,7,1
3050,6,1.946096992568948e-4,7,1
3050,8,1.4911686011485773e-4,7,1
3050,1,0,7,1
3050,4,2.658923880327154e-5,7,1
3050,15,4.383196577600112e-6,7,1
3050,12,1.7313720939656157e-5,7,1
3050,5,3.0150235847793846e-4,7,1
3050,9,7.758976957786296e-5,7,1
3050,14,3.3424433483706147e-6,7,1
3050,18,3.6902944947264152e-6,7,1
3050,11,3.1490776835938247e-5,7,1
3050,16,0,7,1
3352,10,5.445413979089301e-4,5,2
3352,17,1.019613770303809e-5,5,2
3352,13,1.1064108351664174e-4,5,2
3352,3,1.2399168786533564e-5,5,2
3352,7,8.628113650164178e-4,5,2
3352,2,5.553355809615414e-6,5,2
3352,6,0.0015119427963862,5,2
3352,8,5.801086288012609e-4,5,2
3352,1,0,5,2
3352,4,6.609325073956068e-5,5,2
3352,15,3.381323074148658e-5,5,2
3352,12,1.7571584868544653e-4,5,2
3352,5,0.00248162207599599,5,2
3352,9,8.739399987598623e-4,5,2
3352,14,6.276365843051487e-5,5,2
3352,18,1.445365343767846e-5,5,2
3352,11,3.221748707061374e-4,5,2
3352,16,1.7006473325110388e-5,5,2
3403,10,8.62448378790422e-5,5,2
3403,17,7.4971600757633005e-6,5,2
3403,13,1.3120897724729948e-5,5,2
3403,3,3.384637966053757e-5,5,2
3403,7,1.2372389385141086e-4,5,2
3403,2,2.5545436724230903e-5,5,2
3403,6,2.744578648988434e-4,5,2
3403,8,8.462539107784121e-5,5,2
3403,1,0,5,2
3403,4,7.343694526617854e-6,5,2
3403,15,0,5,2
3403,12,1.9892360228541117e-5,5,2
3403,5,5.143275526976597e-4,5,2
3403,9,1.632956238396028e-4,5,2
3403,14,5.199356319687622e-6,5,2
3403,18,3.6902944947264152e-6,5,2
3403,11,4.429471906593511e-5,5,2
3403,16,0,5,2
3574,10,2.127114835581758e-5,7,1
3574,17,0,7,1
3574,13,0,7,1
3574,3,1.6185941956474895e-4,7,1
3574,7,1.4000335356870175e-4,7,1
3574,2,9.996040457307744e-5,7,1
3574,6,3.4913367972997744e-4,7,1
3574,8,6.606443169645596e-5,7,1
3574,1,0,7,1
3574,4,3.6465241787343826e-5,7,1
3574,15,2.191598288800056e-6,7,1
3574,12,3.6837704126927993e-6,7,1
3574,5,2.5866961498717696e-4,7,1
3574,9,4.869650810326127e-5,7,1
3574,14,7.427651885268033e-7,7,1
3574,18,0,7,1
3574,11,6.228944868647125e-6,7,1
3574,16,0,7,1
3806,10,3.4033837369308134e-5,7,1
3806,17,2.0992048212137244e-6,7,1
3806,13,7.446996005927809e-6,7,1
3806,3,2.613878825269238e-5,7,1
3806,7,1.172121099644945e-4,7,1
3806,2,2.138041986701934e-5,7,1
3806,6,1.2025715635143666e-4,7,1
3806,8,6.197472878191345e-5,7,1
3806,1,0,7,1
3806,4,2.1018160196871787e-5,7,1
3806,15,4.696282047428692e-6,7,1
3806,12,5.8940326603084785e-6,7,1
3806,5,2.024516391555525e-4,7,1
3806,9,3.343826889757274e-5,7,1
3806,14,3.713825942634016e-6,7,1
3806,18,0,7,1
3806,11,1.1073679766483778e-5,7,1
3806,16,6.141226478512085e-6,7,1
3847,10,5.259774866165802e-5,6,6
3847,17,1.319500173334341e-5,6,6
3847,13,1.3830135439580215e-5,6,6
3847,3,7.6338666204658e-4,6,6
3847,7,4.460571962537707e-4,6,6
3847,2,8.371683882995236e-4,6,6
3847,6,0.00333875244838074,6,6
3847,8,1.497460451786335e-4,6,6
3847,1,6.371861858034918e-5,6,6
3847,4,0.0938263332730644,6,6
3847,15,2.379449570697204e-5,6,6
3847,12,1.5103458692040475e-5,6,6
3847,5,0.02259795313027043,6,6
3847,9,9.869158975594285e-5,6,6
3847,14,5.942121508214426e-6,6,6
3847,18,1.383860435522406e-5,6,6
3847,11,3.495130176296443e-5,6,6
3847,16,3.3068142576603534e-6,6,6
3885,10,1.5083177925034284e-5,7,1
3885,17,0,7,1
3885,13,0,7,1
3885,3,6.367140728219939e-6,7,1
3885,7,1.0907238010584903e-4,7,1
3885,2,2.2213423238461655e-5,7,1
3885,6,1.933166115541912e-4,7,1
3885,8,5.253695282527688e-5,7,1
3885,1,0,7,1
3885,4,2.5576315420289768e-5,7,1
3885,15,9.392564094857384e-7,7,1
3885,12,1.8418852063463996e-6,7,1
3885,5,4.166153566093601e-4,7,1
3885,9,2.207575034014511e-5,7,1
3885,14,0,7,1
3885,18,0,7,1
3885,11,6.921049854052361e-7,7,1
3885,16,0,7,1
3962,10,1.1331720851371912e-4,7,1
3962,17,2.9988640303053204e-7,7,1
3962,13,2.4114082304909097e-5,7,1
3962,3,5.395313985491632e-5,7,1
3962,7,3.9559087113016895e-4,7,1
3962,2,2.7489111257596296e-5,7,1
3962,6,5.401873878044372e-4,7,1
3962,8,2.450675823406628e-4,7,1
3962,1,0,7,1
3962,4,3.950401193628914e-5,7,1
3962,15,3.0682376043200785e-5,7,1
3962,12,3.6837704126927995e-5,7,1
3962,5,8.372462829209789e-4,7,1
3962,9,1.5972454657869697e-4,7,1
3962,14,2.2282955655804096e-5,7,1
3962,18,7.3805889894528305e-6,7,1
3962,11,5.017761144187962e-5,7,1
3962,16,1.6534071288301767e-5,7,1
4009,10,3.016635585006857e-5,5,2
4009,17,1.7993184181831922e-6,5,2
4009,13,1.5248610869280753e-5,5,2
4009,3,4.356464708782063e-6,5,2
4009,7,1.4814308342734722e-4,5,2
4009,2,1.193971499067314e-5,5,2
4009,6,1.8911407652040445e-4,5,2
4009,8,6.040176612247402e-5,5,2
4009,1,0,5,2
4009,4,2.3803699500071665e-5,5,2
4009,15,9.705649564685964e-6,5,2
4009,12,1.9155606146002557e-5,5,2
4009,5,2.6904317005134573e-4,5,2
4009,9,4.642400439177574e-5,5,2
4009,14,2.4882633815647908e-5,5,2
4009,18,7.3805889894528305e-6,5,2
4009,11,6.574997361349744e-5,5,2
4009,16,4.724020368086219e-7,5,2
4017,10,5.414474126935384e-6,7,1
4017,17,0,7,1
4017,13,3.546188574251338e-7,7,1
4017,3,5.86447172336047e-5,7,1
4017,7,2.6047135547665445e-5,7,1
4017,2,6.525193076298111e-5,7,1
4017,6,5.430968351355205e-5,7,1
4017,8,2.3279847359703528e-5,7,1
4017,1,0,7,1
4017,4,7.596925372363297e-7,7,1
4017,15,2.504683758628636e-6,7,1
4017,12,0,7,1
4017,5,1.1611689055698628e-4,7,1
4017,9,1.0388588395362404e-5,7,1
4017,14,0,7,1
4017,18,0,7,1
4017,11,0,7,1
4017,16,0,7,1
4037,10,5.414474126935384e-6,6,6
4037,17,0,6,6
4037,13,3.546188574251338e-7,6,6
4037,3,2.0106760194378754e-6,6,6
4037,7,9.116497441682904e-5,6,6
4037,2,8.33003371442312e-7,6,6
4037,6,7.07642245304556e-4,6,6
4037,8,3.0515475593124895e-5,6,6
4037,1,0,6,6
4037,4,0.02436106059155738,6,6
4037,15,1.252341879314318e-6,6,6
4037,12,3.683770412692799e-7,6,6
4037,5,0.00571783662520814,6,6
4037,9,1.5258239205688532e-5,6,6
4037,14,7.427651885268033e-7,6,6
4037,18,0,6,6
4037,11,2.7684199416209445e-6,6,6
4037,16,4.724020368086219e-7,6,6
4505,10,2.5912126178905058e-5,7,1
4505,17,4.798182448488513e-6,7,1
4505,13,1.9149418300957222e-5,7,1
4505,3,7.908659009788976e-5,7,1
4505,7,1.3837540759697268e-4,7,1
4505,2,4.692585659125025e-5,7,1
4505,6,1.855580853379695e-4,7,1
4505,8,5.505369308037996e-5,7,1
4505,1,0,7,1
4505,4,1.646000497345381e-5,7,1
4505,15,9.392564094857384e-6,7,1
4505,12,9.209426031732e-6,7,1
4505,5,3.4567362520278625e-4,7,1
4505,9,4.155435358144962e-5,7,1
4505,14,2.30257208443309e-5,7,1
4505,18,9.22573623681604e-6,7,1
4505,11,1.8340782113238757e-5,7,1
4505,16,7.5584325889379505e-6,7,1
4527,10,7.734963038479121e-7,9,3
4527,17,2.9988640303053204e-7,9,3
4527,13,0,9,3
4527,3,2.741221639833637e-4,9,3
4527,7,1.7907405689019992e-5,9,3
4527,2,3.179296201004824e-4,9,3
4527,6,1.2284333175684392e-5,9,3
4527,8,3.145925318878855e-6,9,3
4527,1,0,9,3
4527,4,1.0179879998966818e-4,9,3
4527,15,0,9,3
4527,12,0,9,3
4527,5,3.346308085215743e-5,9,3
4527,9,2.597147098840601e-6,9,3
4527,14,0,9,3
4527,18,6.150490824544026e-7,9,3
4527,11,0,9,3
4527,16,0,9,3
4572,10,3.217744624007314e-4,5,2
4572,17,1.319500173334341e-5,5,2
4572,13,1.0319408751071391e-4,5,2
4572,3,8.377816747657814e-6,5,2
4572,7,0.00132189212904402,5,2
4572,2,2.2213423238461653e-6,5,2
4572,6,0.00112433975750079,5,2
4572,8,6.983954207911058e-4,5,2
4572,1,0,5,2
4572,4,4.228955123948902e-5,5,2
4572,15,2.849077775440073e-5,5,2
4572,12,1.0756609605062974e-4,5,2
4572,5,0.00176885845384504,5,2
4572,9,4.077520945179744e-4,5,2
4572,14,2.3397103438594305e-5,5,2
4572,18,1.3900109263469498e-4,5,2
4572,11,1.688736164388776e-4,5,2
4572,16,1.228245295702417e-5,5,2
4677,10,2.243139281158945e-5,7,1
