series,m1.C1,m1.C2,m1.C3,m1.C4,m1.C5,m1.C6,m1.C7,m1.C8,m1.C9,m1.Enterobacteriaceae,m1.Lachnospiraceae,m1.Muribaculaceae,m1.Paenibacillaceae,m1.Ruminococcaceae,m2.C1,m2.C2,m2.C3,m2.C4,m2.C5,m2.Enterobacteriaceae,m2.Muribaculaceae,m2.Paenibacillaceae,m3.C1,m3.C2,m3.C3,m3.C4,m3.C5,m3.C6,m3.C7,m3.C8,m3.C9,m3.C10,m3.C11,m3.C12,m3.C13,m3.Enterobacteriaceae,m3.Paenibacillaceae,m3.Ruminococcaceae,m4.C1,m4.C2,m4.C3,m4.C4,m4.C5,m4.C6,m4.C7,m4.C8,m4.C9,m4.C10,m4.C11,m4.C12,m4.C13,m4.C14,m4.Enterobacteriaceae,m4.Paenibacillaceae,m5.C1,m5.C2,m5.C3,m5.C4,m5.C5,m5.C6,m5.C7,m5.C8,m5.C9,m5.Enterobacteriaceae,m5.Lactobacillaceae,m5.Paenibacillaceae,m6.C1,m6.C2,m6.C3,m6.C4,m6.C5,m6.C6,m6.Enterobacteriaceae,m6.Lactobacillaceae,m6.Paenibacillaceae,m7.C1,m7.C2,m7.C3,m7.C4,m7.C5,m7.C6,m7.C7,m7.Enterobacteriaceae,m7.Lactobacillaceae,m7.Paenibacillaceae,m8.C1,m8.C2,m8.C3,m8.C4,m8.C5,m8.C6,m8.C7,m8.Enterobacteriaceae,m8.Lactobacillaceae,m8.Paenibacillaceae
m1.Lachnospiraceae,0.43129596520491686,0.5957001249424543,0.48200774024682436,0.523576970430016,0.4966484374915763,0.46601290506261817,0.5463197879920463,0.3842466759072811,0.40222685006023273,0.21141199798438692,0,0.11952782443811882,0.551289046202324,0.41267556426202134,0.47191173263025055,0.5027190713417954,0.5358572933557595,0.3783799068693795,0.5757824105394658,0.20438054850437704,0.167284855438122,0.4567864664159579,0.47047049411070463,0.48742571551312763,0.4651594777782537,0.4124733448881778,0.3861423576735282,0.22215494731553864,0.28213702168875476,0.22857617973073596,0.2448207890101024,0.35341360530767096,0.25400329317060244,0.540069445942509,0.4628102665117214,0.21703355216704479,0.45837895059432676,0.5853271472181316,0.443916796879824,0.554200729612158,0.5370207676352088,0.5059569427924431,0.527040845817847,0.45763971252365454,0.3142110742056258,0.4603853863324243,0.5754400525599066,0.4266058275747002,0.3723991240443223,0.5578918233587324,0.4109447823857104,0.2962873414698707,0.1695655445314641,0.4458325912174176,0.4815741244821521,0.44126256053764357,0.42496090857582847,0.5658257420846763,0.3517790274005177,0.20333936443064737,0.24433135693991948,0.4309909815441435,0.21372550330109275,0.6782742200669145,0.46001275991626056,0.5070017494505299,0.5142140842873313,0.4851265963838137,0.1685214212914391,0.32075395134359563,0.508548727569023,0.157996073523332,0.6139253949132133,0.3344168665102678,0.47840133191649103,0.49932413653289165,0.5030381538247302,0.41886242224048953,0.2758516750794108,0.4011573857016286,0.17400007012216723,0.14958738923238513,0.6572605416575255,0.39653071203324963,0.4874449930110959,0.49147926172000844,0.5178171288693165,0.3232784967991422,0.18609183395877604,0.1411642480634907,0.20603411214180078,0.27805422437877103,0.6266499062172433,0.3793980539443862,0.5083547897379139
m1.Muribaculaceae,0.3520015124314618,0.49550154176504535,0.48262404797427116,0.5360357161569785,0.4413755780840798,0.5093887663227576,0.5943659089495361,0.3406843381461361,0.36297455251896615,0.11898370875140107,0.11952782443811882,0,0.524967278116398,0.5177025659191071,0.4133993843337679,0.5108911429241929,0.5613678623949547,0.3947172116344396,0.599087417565309,0.12704999770330172,0.2888623668904132,0.5474313406948975,0.38256866056965366,0.5257255560907875,0.5265202878028086,0.4268234725678073,0.5572486286887719,0.18326819083851165,0.4066599381304823,0.12277575462304569,0.30463188493084725,0.4210892271766019,0.34491503975248416,0.5194072994329222,0.4185051807788377,0.1602539684510751,0.5717945824094328,0.48013975922270935,0.35517570288314404,0.5128076259006,0.4612328177059546,0.5605811142592364,0.5942046781726158,0.5062488891215424,0.33410371402760475,0.48637328486856957,0.5791637429949987,0.5139130197602695,0.36093391202155567,0.60404215006907,0.371268143669655,0.3459451720886265,0.13619332277964513,0.4827850076499903,0.39040481488021717,0.4279810268538228,0.45097364281258057,0.4727269927123905,0.2665127477554029,0.1941190193360659,0.1478560595482582,0.3052328088370694,0.20153641334778527,0.6217285462834241,0.5249651534678805,0.4862718780255538,0.4335995140050857,0.4310693715226671,0.07257556937427456,0.2569720015017518,0.4478592137635873,0.12876504291317692,0.5359246418766056,0.3764729613970781,0.4200590234906516,0.42240314700113246,0.41589477270378494,0.3520360728440821,0.18783260356795517,0.34122873823184663,0.06971887937746335,0.12268593973513409,0.5958816630249304,0.4218129585482514,0.4483030738770546,0.417922700988398,0.44203854445857005,0.24672042280434692,0.10621214444470783,0.12333345672552509,0.13621039894433495,0.2355273142486486,0.597531329172847,0.4019134044194881,0.41306098344633024
m1.Paenibacillaceae,0.25187232364139656,0.12370261332082078,0.5662372242932525,0.5347598812478211,0.4373053051893443,0.49574935223246774,0.671988808805902,0.5635763522791825,0.635398047615743,0.5308225359560829,0.551289046202324,0.524967278116398,0,0.29581151720179377,0.177977527952898,0.6081667142668536,0.6470880163336638,0.6324055555324725,0.712645609929021,0.5520897396102007,0.5368752376086199,0.07042010608131755,0.22138666966528098,0.5380762186750825,0.5388236211967408,0.4608073232505253,0.6174282503927035,0.513156056090682,0.5553110051910035,0.5212087137692218,0.5959559845808284,0.6139378795052541,0.5329815412233191,0.6889812449901362,0.5326939982683987,0.5253313240353638,0.06219563877741907,0.04722364753013675,0.21328561237686516,0.07242781865442194,0.13527437494029626,0.5580860834893122,0.7542367418801001,0.604672394849826,0.5869306109544117,0.6323834957831888,0.7168109558585455,0.6530586644447597,0.6062753416521975,0.6821652673035091,0.6290827291889377,0.5645891105745957,0.5516084013467949,0.067525308083386415,0.14919476787035102,0.4442249470885282,0.2518961942273127,0.43290881414565974,0.48813733415885285,0.5817655769968602,0.5697412716979409,0.6324345956011104,0.6006274199338979,0.6645755533321773,0.4669027158311666,0.06824074429674576,0.3564899217071906,0.2155610330164195,0.5724130858568901,0.611623717845011,0.4590625438284994,0.5888034599035641,0.6635616272824926,0.30473422779385395,0.15869082140446733,0.35323039576552784,0.15560664564055426,0.5201857096821866,0.5436794044574542,0.5565246479512306,0.5727256751388339,0.580843808842775,0.6811359439267545,0.3840096700240543,0.14365582133064647,0.16541600812144175,0.378422631421345,0.5754675935997775,0.5799456309839834,0.5660724947107114,0.5542866422606963,0.6187180107038269,0.7077008768747081,0.3167332030476744,0.24293085169140793
m1.Ruminococcaceae,0.430009661078274,0.5093946477635167,0.4476836939104458,0.4371002221208028,0.3116909753854631,0.34500218279860617,0.3840220141475541,0.4260163097511708,0.5841260267860742,0.5670151837679547,0.41267556426202134,0.5177025659191071,0.29581151720179377,0,0.45550324247671337,0.41519228207170034,0.43500625162089324,0.4824081270389957,0.48907837642794727,0.5500965980784471,0.5486982200147855,0.25041180140344055,0.4781619695263577,0.35914697948354746,0.30551393318852493,0.26716886952038055,0.46122401240123434,0.5168135149099826,0.5158802579866206,0.5804692345213409,0.5208485605323961,0.5274530385487894,0.49633086587534425,0.597802250868268,0.4414123416063298,0.532833319115499,0.24487290936441375,0.38644507360615066,0.42936699952265955,0.39745703167303614,0.5051492854867876,0.3958575524435808,0.3942940308091324,0.3392601504919499,0.45228633777782845,0.3921520409379624,0.4786552003350507,0.39449709050285686,0.4943038824669499,0.6134989095970146,0.5204197642754003,0.5013178634875867,0.529906873989753,0.3071693558081686,0.4431460941325497,0.35786937817753484,0.2964085066283282,0.4205229848741142,0.39053861021062886,0.42846653409986457,0.5685095768945876,0.6396204888937632,0.50089522012485,0.6190291931395258,0.27254495335938844,0.29368936324098893,0.4678520555590472,0.35454544958902956,0.536799017899462,0.6229117147836247,0.3296836803487534,0.5295613954923655,0.6096988113636961,0.222982320849351,0.33805179710505207,0.4747087847897128,0.4271433686742422,0.3854087418179788,0.4495371967108237,0.4054085372749051,0.5465995886858313,0.5126806378064823,0.6214674918963355,0.3229602279431242,0.3134447998122091,0.3638546373128051,0.5024520732023362,0.4262050335486429,0.5243969101515948,0.5283496314914264,0.5915914839749266,0.5649491447702055,0.5972137233941326,0.28987074999088147,0.44421077709319057
m2.C1,0.06868113522028807,0.07801638662151344,0.2792149129288456,0.39865550418321283,0.4769413668090654,0.40241505374991426,0.5573365848227114,0.7239964808929269,0.6458205971845083,0.4574034847253645,0.47191173263025055,0.4133993843337679,0.177977527952898,0.45550324247671337,0,0.3565811482229728,0.4039428471495522,0.6574380101078243,0.4522149887772067,0.4310938429522184,0.5538922359418265,0.29609850497441237,0.03929513164399734,0.4508838627603309,0.4569010818235544,0.34976065569739156,0.6587448793675741,0.6019203838076626,0.6163097709687002,0.360199437854956,0.5666907128403238,0.6094560249337408,0.6705796839650187,0.6618028420295465,0.6843285077747636,0.4992115915322466,0.30694945758145953,0.1829877486655882,0.0433381825198067,0.19067037824038768,0.15127412777098181,0.5154619857089892,0.5125115382502631,0.38175966749470935,0.6982362779531819,0.342539515893893,0.6973109401915782,0.7397306568196196,0.7410363711395358,0.7311109836382598,0.664484822934776,0.6626781298018313,0.4669620153746866,0.23117712258350598,0.09690210348967077,0.21717930608470137,0.258859229207713,0.41138476110415345,0.6383820807251274,0.6263298865901972,0.49414215193900235,0.5346642176319281,0.5620732620041573,0.6256798553994227,0.536718915822327,0.23444769136017085,0.1138396806111498,0.13826771235167756,0.4825495453872505,0.46306174455054394,0.48913277236217834,0.5241276432660296,0.7063408852077782,0.21633750363356719,0.18715743237822402,0.1006777348704414,0.10998658533892891,0.6676438111165184,0.5298553430818411,0.6837710696050658,0.45205096996298455,0.544796725457106,0.6722623316111651,0.21288650173903134,0.20875270808668833,0.16977703974650193,0.11987628476109369,0.6278728438178345,0.4959442315399749,0.5287996231608476,0.4771440946537443,0.5281492849085052,0.7201416510067784,0.13063436479086699,0.08181864268309369
m2.C2,0.3076758174979498,0.2601048761131787,0.05461023146420185,0.13938104076583124,0.28460118602822937,0.22896532417549942,0.41613159649528486,0.31381003999822465,0.7039921855305018,0.537114050505349,0.5027190713417954,0.5108911429241929,0.6081667142668536,0.41519228207170034,0.3565811482229728,0,0.17180930503538028,0.5851193456912943,0.1458252864616011,0.5143854112229885,0.6647391102333071,0.5008078854937792,0.27257533980709014,0.10032712107592501,0.2480421031266099,0.2052348262401118,0.5094441640564777,0.7218426587713462,0.6626199108505495,0.43827327486066614,0.6406414920089664,0.5459818082540402,0.7422976683052339,0.7063880686920465,0.43722021738856187,0.5749720847661648,0.5092594268575876,0.5786828088195333,0.34526714547627346,0.648900404613913,0.5253423222528322,0.08798319802036425,0.2612218945427829,0.1310120536251128,0.4937716107514887,0.17651326672298773,0.4800657511480959,0.33276898379120445,0.6342142802178684,0.6925619350241836,0.6438735959854286,0.6647771446682922,0.5454992430867048,0.4966253825383672,0.4761634182458877,0.21145299791453953,0.43471392063133707,0.41714213294834446,0.3961968689913258,0.6705379834858436,0.5424278702764064,0.6024521493487325,0.6123165738447092,0.4034016064402397,0.32414765852389127,0.5809518478364424,0.20743285339343798,0.49138954390207146,0.5540010228091844,0.5171132628674506,0.2695686293055459,0.5956321798280373,0.44423866470314344,0.3892274302526372,0.5369399501458705,0.22396680346929698,0.4820059369772163,0.27700575087750445,0.5285757092662129,0.38473319941571504,0.523645097175389,0.6094982028479916,0.41871478773528426,0.4059241872963337,0.5459117120767893,0.49291726738901753,0.18246236751199774,0.44582800687106083,0.5555217184242476,0.5867126768969886,0.5341601888921859,0.5600333537900849,0.4368790157637602,0.43369655575044985,0.3576411819438917
m2.C3,0.3547580599999939,0.4139542279157762,0.3044765774778512,0.4081976945938026,0.4018740703734114,0.2590835079343321,0.2457565585024445,0.5358227665936922,0.6381083844189509,0.58265233182734,0.5358572933557595,0.5613678623949547,0.6470880163336638,0.43500625162089324,0.4039428471495522,0.17180930503538028,0,0.6983631528736112,0.16337727567707616,0.5712767279183417,0.7730918104619657,0.6396644904627825,0.35284630765195213,0.37260302673271994,0.20317613857836436,0.36597125666285935,0.3766222913481926,0.7389343326593759,0.5941149550786955,0.5527134777422782,0.688067360675591,0.5803766268641142,0.7690881011063176,0.6819068057484861,0.6445949756916156,0.6237250469621385,0.6366213131525585,0.5420030094826085,0.38306082925739227,0.6082634144675811,0.3699445820733438,0.38023744960520656,0.13548175854784172,0.09230791165982655,0.6497455821415153,0.09113060144381468,0.29681896043488387,0.4306436774377229,0.7066233385181679,0.3998441713368476,0.7067314987208927,0.6839094342423306,0.5968259264135052,0.6016499921867453,0.4795138314610614,0.29461363034900945,0.5856354657489127,0.5329787365651717,0.4915713166155361,0.7244834460389072,0.6260936933749033,0.6323306082134703,0.6744360425995204,0.5628242378175516,0.40174702832518394,0.6946197939150488,0.38385675410289877,0.6261736883920168,0.6028046578852287,0.5963331135208103,0.44309658881846714,0.636344989220212,0.5598255994624941,0.45944710731556127,0.638758186977963,0.38338967296344484,0.5706386264305857,0.5654648028800008,0.6461017850576001,0.5708195760156496,0.5812148463491247,0.6522991775878673,0.5413332851694073,0.45804168853162575,0.6634692041267574,0.6363097093158883,0.38177161954650474,0.6121891892473814,0.6158160808689157,0.645760323892101,0.5992073563715681,0.6558850851623057,0.5450837387450542,0.5362888761353002,0.46696462112001436
m2.C4,0.6647511624132106,0.6431011655744363,0.5766819336661428,0.5412531686540843,0.42901448339449366,0.3759219381155058,0.36275287448502813,0.2677720730481481,0.2401467118343399,0.42269263827267156,0.3783799068693795,0.3947172116344396,0.6324055555324725,0.4824081270389957,0.6574380101078243,0.5851193456912943,0.6983631528736112,0,0.5017999937447981,0.439587745873534,0.2587379357538704,0.600114523870078,0.6506032597205562,0.4420505266168949,0.3609465228067703,0.4162833658005193,0.3130311233366512,0.2640403863996559,0.23668231439704912,0.36355876465870585,0.3073908608292314,0.18472022061502558,0.35119358589638106,0.46185995914867484,0.407511998907115,0.4019905385070114,0.585177940236165,0.5987533007790522,0.6558159826299652,0.6315048046114436,0.641763375074301,0.4033785360981942,0.4658630561400894,0.48958785315135656,0.15773675350093863,0.5895624748864934,0.3351290306057475,0.24708691625182821,0.15946197647012328,0.3462070910471997,0.11847731771372916,0.11355808118579447,0.4417379706708894,0.6800310695596984,0.6436944271305802,0.5621276227743652,0.6275367069245974,0.5079455179747874,0.29198413541045,0.22207764448999634,0.31848950643881246,0.4960140669147909,0.2582527756223989,0.2946710961392961,0.4463342588432535,0.604970108076553,0.6719876270220948,0.6613966123392635,0.274575604328699,0.2123457406686553,0.3460958202930393,0.34098659486640204,0.22863652063821815,0.6168364981239169,0.6064063006947611,0.6802954299882887,0.6575092253652706,0.3104849997044613,0.20401991752679327,0.183571099433955,0.32942963827370986,0.3220819880796305,0.24450658307906725,0.6628058530695993,0.6039145177320236,0.6307711049568968,0.687010110721701,0.2259261374140752,0.31613982692506615,0.3054957889957214,0.41466211928988594,0.23786382291151575,0.1728177261745093,0.6217879934408777,0.6757859899494283
m2.C5,0.42955994158642874,0.41928777066459255,0.24321020418880535,0.39391986228729703,0.43126733877847157,0.35446737763965763,0.3801841383487683,0.47671327391622675,0.7625451138735325,0.6234388743030375,0.5757824105394658,0.599087417565309,0.712645609929021,0.48907837642794727,0.4522149887772067,0.1458252864616011,0.16337727567707616,0.5017999937447981,0,0.6117432288974503,0.7493512842999559,0.6692259727435147,0.412979319980203,0.3188571717894596,0.3470702201439827,0.30474016821439254,0.5051499710913381,0.7703170787318173,0.5988801103999476,0.5722995606759973,0.711671233513828,0.576498113498752,0.7608919689503781,0.7501028618439327,0.6172785357395634,0.658965112144722,0.6685802649708477,0.6494123819983497,0.4658474840637318,0.7071037487114342,0.5495480001660099,0.2663107597314093,0.10624952582163882,0.18673323102321304,0.5727923554021369,0.2713302392682493,0.44279933763463275,0.4002266995803152,0.627221270449428,0.6529470735536475,0.638331364729176,0.6472220384021913,0.6353018875583244,0.65077977408894,0.5661752043343731,0.3560170340387001,0.6168862440361786,0.578749617391522,0.5179141685055038,0.7214294893535538,0.6416080027595347,0.6640557089391949,0.6954983332215074,0.5127896176645373,0.4772106737831353,0.7413518542138268,0.3965986576986714,0.657142122774415,0.6379135816084829,0.6129886156843893,0.4447525305941865,0.674462746745341,0.4974654380788086,0.5334197050015793,0.6989986427766446,0.3897630172656995,0.6135216213619907,0.486925429086872,0.6337920510433466,0.475936734149352,0.6139371163723739,0.685321001818924,0.4797971745156482,0.5578744604921544,0.6918190929597143,0.6723682161877463,0.3597800677823939,0.6091800691022986,0.641215401289049,0.6722179919433751,0.6192522891702772,0.6575994754657126,0.5017639954256747,0.5744709239850063,0.49804258876652985
m2.Enterobacteriaceae,0.38653381846359014,0.4949929354426691,0.4700753148417356,0.5327754711795575,0.5910330716019484,0.52253408292842,0.6171417880063998,0.5186342318343344,0.40556109729131007,0.005963737572602712,0.20438054850437704,0.12704999770330172,0.5520897396102007,0.5500965980784471,0.4310938429522184,0.5143854112229885,0.5712767279183417,0.439587745873534,0.6117432288974503,0,0.3138711650843261,0.5198578885177654,0.4129900129735171,0.5180063800292415,0.5301260924114957,0.4685652577003342,0.522006345579412,0.16870958713236328,0.3587145194804924,0.22137136680875102,0.23702346868461455,0.36413265319915256,0.28304072761786525,0.4897600694287273,0.4736481704647424,0.019889524042896123,0.530086992722447,0.4964503306302789,0.39566249668176257,0.5141012631855287,0.4855798814067884,0.549919614965106,0.5946633187519469,0.5137406946333767,0.380833065157145,0.49665436199568214,0.7014864319685407,0.6165230500172936,0.39375296793071113,0.6093813270143484,0.4180814192305524,0.38711719670148836,0.013932341158454431,0.4601683555690085,0.42993778285753204,0.43840094194316426,0.5161283609995893,0.5749915790074929,0.4647003090023172,0.24258528870290053,0.17841728944501012,0.29466806222189945,0.2026827868966864,0.6653764315830224,0.5684870848212918,0.47763983108048047,0.44092822718961755,0.46937746728740315,0.1133596539868914,0.20178552939952998,0.5622605414767254,0.14036183337264774,0.6562039191747957,0.46326732256272873,0.4465740767589871,0.4281112030881902,0.45114757567880137,0.5697652578007841,0.3302777581493449,0.5671505176129981,0.08197275277168814,0.14106224857602245,0.6958000405869081,0.5331457081217624,0.4652571345383115,0.4503525768902742,0.43395554923594404,0.4359952373569782,0.11521893385378723,0.11436870794884801,0.09527812196435248,0.16273448480178132,0.7186750258926082,0.47466403966584036,0.4233245012901262
m2.Muribaculaceae,0.5595310260411852,0.5667051051387473,0.6293485504798939,0.6421906042931944,0.4289444670660133,0.5136569539007904,0.5536772752940405,0.3688005852975944,0.3549921416080707,0.3080055496323919,0.167284855438122,0.2888623668904132,0.5368752376086199,0.5486982200147855,0.5538922359418265,0.6647391102333071,0.7730918104619657,0.2587379357538704,0.7493512842999559,0.3138711650843261,0,0.5431568073627167,0.5634067217152356,0.6076595971796228,0.527799181493281,0.5084142595190344,0.4083447387263922,0.17914765703872348,0.21898142998922387,0.22629835753304373,0.34012481927261273,0.30051877813824857,0.2719951885675297,0.5453539759908546,0.2875796106795363,0.24591118552028912,0.5293110916132118,0.5565170825251651,0.551620730029269,0.5822730339368172,0.6075777762302955,0.5549380453941601,0.6317611400614274,0.6210073710514274,0.29077526806985543,0.711934845449353,0.4949345964802343,0.38104189712519576,0.308298518006228,0.5370664464340262,0.1986110178982219,0.2204569994876877,0.26601658660692173,0.529509674330936,0.5354188368171984,0.6607342117191368,0.6287128651622529,0.47732280260816895,0.3375617533933345,0.1713040527584797,0.2793596137790634,0.5191867113459174,0.1973383708715456,0.6747523895273562,0.4924322615531642,0.5557806047376579,0.6032656471242095,0.5575498797203489,0.2305174757549977,0.20046017875624633,0.39871596264091624,0.19512902539435317,0.6089640734364534,0.5678869985965045,0.5598666387078963,0.601960137454364,0.5390118720099245,0.3929444998712781,0.22799677648131067,0.3690578343317755,0.25171862410611323,0.17114032856988137,0.6566670216103082,0.542227971448452,0.5676461410934004,0.5445166225907321,0.6129907933176659,0.3173939793154691,0.24763652427257798,0.16415199168939654,0.3085919458781766,0.29737899667277257,0.5987926816806446,0.5741894978822644,0.531486901482156
m2.Paenibacillaceae,0.28192883270244984,0.34311053171821815,0.3867736153000003,0.3657048800083812,0.29279862283259206,0.3330886335350042,0.5562307698397813,0.45647012805788534,0.5874163540165149,0.5223926418176392,0.4567864664159579,0.5474313406948975,0.07042010608131755,0.25041180140344055,0.29609850497441237,0.5008078854937792,0.6396644904627825,0.600114523870078,0.6692259727435147,0.5198578885177654,0.5431568073627167,0,0.3200212088571882,0.3680553304329993,0.3806398059642607,0.28275567156478154,0.620271238279436,0.4913259437742046,0.5358506069849042,0.616854504453992,0.5719777730952549,0.663093613188686,0.5104372297607073,0.7099453620598246,0.43245182892392786,0.5151779794211262,0.004118409393446765,0.11846041617050129,0.26460487445528,0.1317218115176183,0.2668640366413533,0.39926537294149334,0.6291269085426776,0.444501267401888,0.5283802296546518,0.48449114225108825,0.6628296550564207,0.5667603000385402,0.5655376429471463,0.6406764158830085,0.6195864022558072,0.5184167545450764,0.514741671928032,0.04682236537603246,0.22571976369152946,0.2626399618939864,0.14830378586730975,0.29416057289265485,0.3749188773090447,0.5624764293499771,0.5312113501765052,0.6492107137948167,0.5881791311527735,0.5602946729789124,0.3309585179742244,0.044077893984670435,0.3259967711710282,0.1139539317094771,0.555607267635758,0.6320220348399546,0.2972931484167979,0.573933624006625,0.5726071418235739,0.14897018817509866,0.07270309690119725,0.3200538858099181,0.14395922128010952,0.38428687402340567,0.46844364040201214,0.43942903472507855,0.55566382539541,0.5657905907367666,0.5856231736220988,0.2674287383462106,0.0486668988223915,0.10370095513931965,0.3444795343880961,0.4810072937263493,0.5626187586529074,0.5492686615919684,0.568647707901639,0.5966648878080196,0.6216097352738721,0.17513944964825945,0.24956770850932775
m3.C1,0.031185049551515465,0.07706143887129058,0.2081773222277047,0.31950643659414757,0.37020586928521826,0.3160673750704551,0.49067809177863586,0.6938642560203288,0.6276908032316655,0.4318437192885002,0.47047049411070463,0.38256866056965366,0.22138666966528098,0.4781619695263577,0.03929513164399734,0.27257533980709014,0.35284630765195213,0.6506032597205562,0.412979319980203,0.4129900129735171,0.5634067217152356,0.3200212088571882,0,0.34653589953019825,0.37948309604633257,0.2772047932411643,0.6226527672936735,0.6072815147244761,0.5917305234062604,0.32083369565207764,0.543591124476031,0.6166333600706455,0.6548685437021693,0.6466550802330057,0.6505569162996652,0.4830467105490185,0.3412724091147381,0.20874192115153378,0.022100891984721427,0.27480401568051194,0.19032357062375704,0.4090167596793217,0.4732165101261473,0.306381169200328,0.6892551279710166,0.24681965274761308,0.7654867386263275,0.6640630678268193,0.7337779521850303,0.6964877492304399,0.6606022818831621,0.6571595468576236,0.4442063832668838,0.25858931630335946,0.08531342085296545,0.139810623141001,0.23462927958822966,0.36348775182160176,0.6235049460372634,0.612628897438124,0.4800485178015421,0.5296000783881984,0.5478959757666801,0.6384877480177602,0.4643770064242263,0.27439284087730254,0.04729685951317064,0.14564613052178732,0.4672086977578507,0.4534517557903238,0.40393058609464416,0.5042030135793574,0.7107625498183971,0.2182350390041522,0.19142157111607305,0.03981314840567318,0.11255947604074124,0.5881346892131551,0.5214208127683964,0.6645812926177105,0.4389711641156384,0.5277982667778913,0.6821502890223345,0.17944124829274122,0.2476919465453904,0.18405524486394098,0.05831840758187401,0.6228993463561974,0.48401267945684856,0.5136837128680158,0.472572407241873,0.5174576280910573,0.7204101576091473,0.14167141172126163,0.05402023597569228
m3.C2,0.3284369742715799,0.4149870961553257,0.05222711947573089,0.06238372308573581,0.20151992337083047,0.19823829631714296,0.4323421246392921,0.23406098947239706,0.6197747780309284,0.5506846329533447,0.48742571551312763,0.5257255560907875,0.5380762186750825,0.35914697948354746,0.4508838627603309,0.10032712107592501,0.37260302673271994,0.4420505266168949,0.3188571717894596,0.5180063800292415,0.6076595971796228,0.3680553304329993,0.34653589953019825,0,0.14769977911905052,0.154168149113449,0.48710055090169635,0.5283988064860057,0.6360139009233465,0.45715087628436646,0.6532281012714484,0.44460163311288525,0.6557646828434143,0.6035462828203043,0.2975443092734035,0.5771801124038385,0.38051793346285745,0.656343928372382,0.3628900173488313,0.5877030078557505,0.5686697111498853,0.03341898384907849,0.3171216142493871,0.18289160270848848,0.3945934556335944,0.25068776126091874,0.5413983361581318,0.24215252418440436,0.47235209501410824,0.6889743985970258,0.48966778389665433,0.4750029432606536,0.5556892651240681,0.38959156584244925,0.4776208181151519,0.14523589499295997,0.34663091765341747,0.30740333434414024,0.2437673661553822,0.47627270503613894,0.5455074011110768,0.540481671688654,0.4793065082995057,0.4055551727298744,0.2333092287833891,0.48225814768865016,0.2148874460268474,0.4530936797464604,0.5282269887491825,0.5161439675435571,0.10117790123152282,0.5209932774407344,0.4219957357470254,0.3149946718625328,0.4589689429704775,0.22061164889561213,0.48253053273578417,0.10739427620153541,0.30627958138990685,0.18438983873065562,0.5263532558645112,0.5172768527326312,0.42897223582254496,0.4369953405157545,0.4296685855008211,0.4432873930433323,0.18474140535018913,0.22177236932380728,0.5581270222445252,0.5244472763057009,0.5303714742813125,0.5611540052070203,0.4193715861674233,0.4064368233232081,0.3538778709214274
m3.C3,0.3564209027199795,0.5746344692178864,0.23265386355239437,0.275857356509571,0.1535298924925127,0.056245607954842236,0.18759375404721035,0.31726608817771484,0.4135498676025755,0.5446172147607572,0.4651594777782537,0.5265202878028086,0.5388236211967408,0.30551393318852493,0.4569010818235544,0.2480421031266099,0.20317613857836436,0.3609465228067703,0.3470702201439827,0.5301260924114957,0.527799181493281,0.3806398059642607,0.37948309604633257,0.14769977911905052,0,0.1746375483322754,0.38021172076123255,0.4735176636916909,0.5727167523348412,0.5281312697646772,0.6710462357214424,0.4164258859316673,0.618298672606225,0.6112871905568176,0.3740823789531956,0.5888431443808767,0.3757917218408996,0.6631229536732253,0.41661507659325003,0.6651331278772309,0.5843631206084883,0.1694310635022157,0.15628929262222135,0.054973139068801746,0.41185948812414075,0.12111588231759429,0.23172396845625298,0.3368123028622336,0.44119134588235354,0.43662554051166724,0.3687529124913703,0.41664228680163307,0.5607710715845111,0.41151986918333383,0.5627208144400913,0.10405781539837045,0.3669994704102326,0.24369421074491482,0.15320522698422478,0.4478930732898768,0.49246705982188965,0.4769505116201258,0.4001247582980568,0.42143990026312195,0.19467811102385546,0.49735759000108526,0.3312040805756684,0.5174569433635439,0.4843952657844013,0.5430908224466955,0.12217173225178923,0.4589882005935976,0.4082440078628077,0.2723127684137415,0.4834848000090617,0.3255010303536038,0.5768487712476216,0.18710220972557245,0.29239561404373926,0.17891534355365835,0.5352315626695413,0.4520250113908375,0.4207141537596525,0.47998093750904813,0.4577575092325711,0.49607617145074434,0.3283463212565719,0.20115260286029724,0.5420004334350719,0.4696528048686075,0.5467205955800138,0.5904361004232802,0.3956438459522632,0.38616544101071415,0.43179351827038903
