time,window,effector_j,target_i,strength
2,1,C10,C9,0.08167649275222742
2,1,C11,C9,-0.5075333417227484
2,1,C12,C9,-0.5016487547068408
2,1,C13,C9,-0.6138067697411259
2,1,C14,C9,-0.5480511866621425
2,1,Enterobacteriaceae,C9,-6.893613801254066e-5
2,1,Paenibacillaceae,C9,0.08363060806270875
2,1,C1,C10,0.03947018386224536
2,1,C2,C10,-0.0036114594546290965
2,1,C3,C10,0.07604062680806134
2,1,C4,C10,0.08099246513671415
2,1,C5,C10,0.09017503494140132
2,1,C6,C10,0.05764220287055979
2,1,C7,C10,0.12761569575944004
2,1,C8,C10,0.009899341446153932
2,1,C9,C10,0.10154070215931699
2,1,C10,C10,-0.019274022452985345
2,1,C11,C10,0.11976774092979361
2,1,C12,C10,0.11837909581968561
2,1,C13,C10,0.14484614927912945
2,1,C14,C10,0.129329143810761
2,1,Enterobacteriaceae,C10,1.6267552965410242e-5
2,1,Paenibacillaceae,C10,-0.019735154672315517
2,1,C1,C11,-0.19975669192859444
2,1,C2,C11,0.018277421666155758
2,1,C3,C11,-0.3848379352973967
2,1,C4,C11,-0.40989894963037204
2,1,C5,C11,-0.4563714913846622
2,1,C6,C11,-0.2917244014136428
2,1,C7,C11,-0.6458568653250129
2,1,C8,C11,-0.05010008837194315
2,1,C9,C11,-0.5138925835826591
2,1,C10,C11,0.09754489563066308
2,1,C11,C11,-0.6061387454235054
2,1,C12,C11,-0.5991108796697985
2,1,C13,C11,-0.7330593574019465
2,1,C14,C11,-0.6545285430582085
2,1,Enterobacteriaceae,C11,-8.232929893320968e-5
2,1,Paenibacillaceae,C11,0.09987866349444031
2,1,C1,C12,-0.19570663432872337
2,1,C2,C12,0.01790684779546149
2,1,C3,C12,-0.37703536413183564
2,1,C4,C12,-0.4015882675696025
2,1,C5,C12,-0.447118580710172
2,1,C6,C12,-0.2858097027990127
2,1,C7,C12,-0.632762147543175
2,1,C8,C12,-0.04908431141996233
2,1,C9,C12,-0.5034734354501885
2,1,C10,C12,0.09556717742726584
2,1,C11,C12,-0.5938493106677661
2,1,C12,C12,-0.5869639345640022
2,1,C13,C12,-0.7181966131657553
2,1,C14,C12,-0.6412580074153125
2,1,Enterobacteriaceae,C12,-8.066007624225877e-5
2,1,Paenibacillaceae,C12,0.09785362825659596
2,1,C1,C13,-0.2386006790946241
2,1,C2,C13,0.02183158511256512
2,1,C3,C13,-0.45967217326644055
2,1,C4,C13,-0.48960646473330927
2,1,C5,C13,-0.5451158943037118
2,1,C6,C13,-0.3484521074800804
2,1,C7,C13,-0.7714479308636073
2,1,C8,C13,-0.059842376206947774
2,1,C9,C13,-0.6138223367672893
2,1,C10,C13,0.11651313462885203
2,1,C11,C13,-0.7240063643790715
2,1,C12,C13,-0.7156118844483579
2,1,C13,C13,-0.8756075143419798
2,1,C14,C13,-0.7818058726980158
2,1,Enterobacteriaceae,C13,-9.833876625204664e-5
2,1,Paenibacillaceae,C13,0.11930071882325541
2,1,C1,C14,-0.21274860252104807
2,1,C2,C14,0.01946616095621245
2,1,C3,C14,-0.4098672847509583
2,1,C4,C14,-0.4365582342536981
2,1,C5,C14,-0.48605328855385893
2,1,C6,C14,-0.3106977699862357
2,1,C7,C14,-0.6878625401728141
2,1,C8,C14,-0.05335853174381769
2,1,C9,C14,-0.5473154763807512
2,1,C10,C14,0.10388908640869624
2,1,C11,C14,-0.6455612063740462
2,1,C12,C14,-0.6380762575426892
2,1,C13,C14,-0.7807365668029314
2,1,C14,C14,-0.6970982123369776
2,1,Enterobacteriaceae,C14,-8.768388746064683e-5
2,1,Paenibacillaceae,C14,0.10637463944240697
2,1,C1,Enterobacteriaceae,-2.6303130543508456e-5
2,1,C2,Enterobacteriaceae,2.40669488186907e-6
2,1,C3,Enterobacteriaceae,-5.0673859045683845e-5
2,1,C4,Enterobacteriaceae,-5.3973789201658905e-5
2,1,C5,Enterobacteriaceae,-6.009310025276849e-5
2,1,C6,Enterobacteriaceae,-3.841305609853019e-5
2,1,C7,Enterobacteriaceae,-8.504374635487842e-5
2,1,C8,Enterobacteriaceae,-6.596971305269669e-6
2,1,C9,Enterobacteriaceae,-6.766723848304081e-5
2,1,C10,Enterobacteriaceae,1.2844306235024126e-5
2,1,C11,Enterobacteriaceae,-7.981382948638365e-5
2,1,C12,Enterobacteriaceae,-7.888842934795882e-5
2,1,C13,Enterobacteriaceae,-9.652620789683647e-5
2,1,C14,Enterobacteriaceae,-8.618559681928747e-5
2,1,Enterobacteriaceae,Enterobacteriaceae,-1.0840779733025605e-8
2,1,Paenibacillaceae,Enterobacteriaceae,1.3151607082803083e-5
2,1,C1,Paenibacillaceae,0.03149777543276298
2,1,C2,Paenibacillaceae,-0.0028819966809236174
2,1,C3,Paenibacillaceae,0.06068151583296428
2,1,C4,Paenibacillaceae,0.06463315416836224
2,1,C5,Paenibacillaceae,0.07196097718061746
2,1,C6,Paenibacillaceae,0.04599930843502721
2,1,C7,Paenibacillaceae,0.10183916398148694
2,1,C8,Paenibacillaceae,0.007899817109832476
2,1,C9,Paenibacillaceae,0.08103094338403961
2,1,C10,Paenibacillaceae,-0.015380947629455207
2,1,C11,Paenibacillaceae,0.09557638294926786
2,1,C12,Paenibacillaceae,0.09446822414294864
2,1,C13,Paenibacillaceae,0.11558931415717362
2,1,C14,Paenibacillaceae,0.10320652021485473
2,1,Enterobacteriaceae,Paenibacillaceae,1.2981741659308315e-5
2,1,Paenibacillaceae,Paenibacillaceae,-0.015748937784757392
3,2,C1,C1,-0.10516655025505836
3,2,C2,C1,0.009388351971993341
3,2,C3,C1,-0.3100538644058612
3,2,C4,C1,-0.27848635884430273
3,2,C5,C1,-0.24909829722167448
3,2,C6,C1,-0.21966277607308954
3,2,C7,C1,-0.545972413593543
3,2,C8,C1,-0.15830498612904118
3,2,C9,C1,-0.46582334139927634
3,2,C10,C1,-0.08158567997805792
3,2,C11,C1,-0.49501577333579444
3,2,C12,C1,-0.5274539759108893
3,2,C13,C1,-0.6643561412105515
3,2,C14,C1,-0.5996008058464446
3,2,Enterobacteriaceae,C1,-8.548803662503901e-5
3,2,Paenibacillaceae,C1,0.1127850919440099
3,2,C1,C2,0.009823850819211903
3,2,C2,C2,-8.777844645088148e-4
3,2,C3,C2,0.028597332055354086
3,2,C4,C2,0.025800809387998017
3,2,C5,C2,0.023238807020778688
3,2,C6,C2,0.020294422857841884
3,2,C7,C2,0.05029995212048085
3,2,C8,C2,0.014338835706527749
3,2,C9,C2,0.04284935099623542
3,2,C10,C2,0.007168865725795905
3,2,C11,C2,0.045642186344569825
3,2,C12,C2,0.048549377782364234
3,2,C13,C2,0.06111190567582664
3,2,C14,C2,0.055142600178937955
3,2,Enterobacteriaceae,C2,7.84226886915238e-6
3,2,Paenibacillaceae,C2,-0.010330720377426113
3,2,C1,C3,-0.14874633446533764
3,2,C2,C3,0.013252481952341999
3,2,C3,C3,-0.4505981912798131
3,2,C4,C3,-0.4009247086006227
3,2,C5,C3,-0.3533130386863411
3,2,C6,C3,-0.3181061153470041
3,2,C7,C3,-0.7953357984123377
3,2,C8,C3,-0.23871458624674607
3,2,C9,C3,-0.680775729513165
3,2,C10,C3,-0.1303172841244895
3,2,C11,C3,-0.7198904471373527
3,2,C12,C3,-0.7698274133613174
3,2,C13,C3,-0.9709120393382153
3,2,C14,C3,-0.8766948155664092
3,2,Enterobacteriaceae,C3,-1.256442066001733e-4
3,2,Paenibacillaceae,C3,0.16627994847025418
3,2,C1,C4,-0.18874950838914809
3,2,C2,C4,0.016873112286866047
3,2,C3,C4,-0.5458303699888363
3,2,C4,C4,-0.49360832952452643
3,2,C5,C4,-0.446198697198761
3,2,C6,C4,-0.3876976302882779
3,2,C7,C4,-0.9594915102118633
3,2,C8,C4,-0.27105113946590625
3,2,C9,C4,-0.8166999201026064
3,2,C10,C4,-0.13325758434221788
3,2,C11,C4,-0.8710127051710425
3,2,C12,C4,-0.9256517087390336
3,2,C13,C4,-1.1647831485600557
3,2,C14,C4,-1.0508815827875724
3,2,Enterobacteriaceae,C4,-1.4925617005496627e-4
3,2,Paenibacillaceae,C4,0.19645914414296972
3,2,C1,C5,-0.23491002614583192
3,2,C2,C5,0.020960351168331642
3,2,C3,C5,-0.6973212805310539
3,2,C4,C5,-0.6248280231836277
3,2,C5,C5,-0.556800531331925
3,2,C6,C5,-0.49358419560540134
3,2,C7,C5,-1.2286508373536715
3,2,C8,C5,-0.35944404592256846
3,2,C9,C5,-1.0491498458675022
3,2,C10,C5,-0.18812127618440433
3,2,C11,C5,-1.1134994387531276
3,2,C12,C5,-1.1875559158605493
3,2,C13,C5,-1.4962915893277144
3,2,C14,C5,-1.3506117716267572
3,2,Enterobacteriaceae,C5,-1.9281944223883282e-4
3,2,Paenibacillaceae,C5,0.2545919538630122
3,2,C1,C6,-0.12139418801066658
3,2,C2,C6,0.010829063672114048
3,2,C3,C6,-0.3615435589083306
3,2,C4,C6,-0.3235857108157804
3,2,C5,C6,-0.2878349537934166
3,2,C6,C6,-0.25580054398280766
3,2,C7,C6,-0.6372086932890616
3,2,C8,C6,-0.1872101788929695
3,2,C9,C6,-0.5443299955245122
3,2,C10,C6,-0.09868710803727891
3,2,C11,C6,-0.5773693711495185
3,2,C12,C6,-0.6160395674459545
3,2,C13,C6,-0.7763195180315198
3,2,C14,C6,-0.7007775223545983
3,2,Enterobacteriaceae,C6,-1.0010969284671739e-4
3,2,Paenibacillaceae,C6,0.13223173574781516
3,2,C1,C7,-0.24110302201778017
3,2,C2,C7,0.021511200007434287
3,2,C3,C7,-0.7165006384106912
3,2,C4,C7,-0.6417647444131348
3,2,C5,C7,-0.5715450094500482
3,2,C6,C7,-0.5070860210187442
3,2,C7,C7,-1.2625672057313584
3,2,C8,C7,-0.3698971527221108
3,2,C9,C7,-1.0782549404625907
3,2,C10,C7,-0.19406524795810134
3,2,C11,C7,-1.1441575358364402
3,2,C12,C7,-1.22043400219603
3,2,C13,C7,-1.5378005426768455
3,2,C14,C7,-1.3881067608847724
3,2,Enterobacteriaceae,C7,-1.982148859084394e-4
3,2,Paenibacillaceae,C7,0.26174964830865144
3,2,C1,C8,0.037849949161453185
3,2,C2,C8,-0.0033943892976074706
3,2,C3,C8,0.10449035368981688
3,2,C4,C8,0.09608665642759641
3,2,C5,C8,0.08906817894077489
3,2,C6,C8,0.07469162947362201
3,2,C7,C8,0.18289028099778615
3,2,C8,C8,0.048257582770734345
3,2,C9,C8,0.1547494854987677
3,2,C10,C8,0.020579078053333397
3,2,C11,C8,0.1665360283900054
3,2,C12,C8,0.1758228739665127
3,2,C13,C8,0.22070846087377408
3,2,C14,C8,0.19894957570894245
3,2,Enterobacteriaceae,C8,2.7982913456582212e-5
3,2,Paenibacillaceae,C8,-0.0366140925655469
3,2,C1,C9,-0.1738185347011651
3,2,C2,C9,0.015479385762559956
3,2,C3,C9,-0.5297110317314817
3,2,C4,C9,-0.47034770791750186
3,2,C5,C9,-0.41312617677798336
3,2,C6,C9,-0.37366928999007
3,2,C7,C9,-0.9354546827655316
3,2,C8,C9,-0.28283334868135174
3,2,C9,C9,-0.8012706904440239
3,2,C10,C9,-0.1561947199522525
3,2,C11,C9,-0.8464084449818217
3,2,C12,C9,-0.9058259372011995
3,2,C13,C9,-1.142757925004313
3,2,C14,C9,-1.0319709181851375
3,2,Enterobacteriaceae,C9,-1.4806240800224616e-4
3,2,Paenibacillaceae,C9,0.19607890252271393
3,2,C1,C10,0.11454077958375605
3,2,C2,C10,-0.010227280737260935
3,2,C3,C10,0.33673723983190296
3,2,C4,C10,0.3027532846801023
3,2,C5,C10,0.2712237696017402
3,2,C6,C10,0.23865623021559035
3,2,C7,C10,0.5928104036496163
3,2,C8,C10,0.17124458113850716
3,2,C9,C10,0.5056118409939705
3,2,C10,C10,0.08767776449347053
3,2,C11,C10,0.5375783850655693
3,2,C12,C10,0.5725872041222728
3,2,C13,C10,0.7211030916271987
3,2,C14,C10,0.6507834983970621
3,2,Enterobacteriaceae,C10,9.273403828410417e-5
3,2,Paenibacillaceae,C10,-0.1223039576697592
3,2,C1,C11,-0.23338447728461179
3,2,C2,C11,0.020813025690144406
3,2,C3,C11,-0.6979329963623327
3,2,C4,C11,-0.6237691419881477
3,2,C5,C11,-0.553607036562407
3,2,C6,C11,-0.49353991603234443
3,2,C7,C11,-1.23052418240548
3,2,C8,C11,-0.36342119643621934
3,2,C9,C11,-1.05167828893311
3,2,C10,C11,-0.1932594337965711
3,2,C11,C11,-1.1146831965177917
3,2,C12,C11,-1.1899875827158173
3,2,C13,C11,-1.499893969222116
3,2,C14,C11,-1.3540402459603638
3,2,Enterobacteriaceae,C11,-1.9358339362108456e-4
3,2,Paenibacillaceae,C11,0.2558186249558386
3,2,C1,C12,-0.21001967456118814
3,2,C2,C12,0.018704713620870235
3,2,C3,C12,-0.6393730750012523
3,2,C4,C12,-0.5679214226308539
3,2,C5,C12,-0.49911355073888486
3,2,C6,C12,-0.45108695676262967
3,2,C7,C12,-1.1290151401455448
3,2,C8,C12,-0.34092769595344496
3,2,C9,C12,-0.9669503183556751
3,2,C10,C12,-0.18790785170374927
3,2,C11,C12,-1.0216080310329598
3,2,C12,C12,-1.0931781611996376
3,2,C13,C12,-1.3790477037481141
3,2,C14,C12,-1.2453310794003747
3,2,Enterobacteriaceae,C12,-1.7864016773336418e-4
3,2,Paenibacillaceae,C12,0.23654600064386339
3,2,C1,C13,-0.2500513801963556
3,2,C2,C13,0.022286724118913175
3,2,C3,C13,-0.7535743382317418
3,2,C4,C13,-0.6716982552334176
3,2,C5,C13,-0.5936189199465992
3,2,C6,C13,-0.5323519319633468
3,2,C7,C13,-1.3295162140333185
3,2,C8,C13,-0.3964950754973622
3,2,C9,C13,-1.1373221596187233
3,2,C10,C13,-0.214236003433438
3,2,C11,C13,-1.2037808984742262
3,2,C12,C13,-1.2864135419352012
3,2,C13,C13,-1.6220343700964508
3,2,C14,C13,-1.4645011064637814
3,2,Enterobacteriaceae,C13,-2.0968256238693275e-4
3,2,Paenibacillaceae,C13,0.27733688341364454
3,2,C1,C14,-0.22107368423492654
3,2,C2,C14,0.01971114354260959
3,2,C3,C14,-0.6629601766644657
3,2,C4,C14,-0.5919408484894271
3,2,C5,C14,-0.5245562574155667
3,2,C6,C14,-0.46863924784153466
3,2,C7,C14,-1.1691467214091376
3,2,C8,C14,-0.3465133286349243
3,2,C9,C14,-0.9995517453742568
3,2,C10,C14,-0.1853447754970336
3,2,C11,C14,-1.058901017402925
3,2,C12,C14,-1.1308528490306744
3,2,C13,C14,-1.4255502647049128
3,2,C14,C14,-1.2869887399830977
3,2,Enterobacteriaceae,C14,-1.8409472371563437e-4
3,2,Paenibacillaceae,C14,0.24335675367589618
3,2,C1,Enterobacteriaceae,-2.3047370958820646e-5
3,2,C2,Enterobacteriaceae,2.0544635801191767e-6
3,2,C3,Enterobacteriaceae,-6.932699660888814e-5
3,2,C4,Enterobacteriaceae,-6.183473962253259e-5
3,2,C5,Enterobacteriaceae,-5.4703462995610554e-5
3,2,C6,Enterobacteriaceae,-4.898699818201583e-5
3,2,C7,Enterobacteriaceae,-1.222923689534185e-4
3,2,C8,Enterobacteriaceae,-3.638510601417741e-5
3,2,C9,Enterobacteriaceae,-1.0459068828951296e-4
3,2,C10,Enterobacteriaceae,-1.9584961188184818e-5
3,2,C11,Enterobacteriaceae,-1.1073972970652131e-4
3,2,C12,Enterobacteriaceae,-1.1831218127862425e-4
3,2,C13,Enterobacteriaceae,-1.4916599816596187e-4
3,2,C14,Enterobacteriaceae,-1.3467447489547217e-4
3,2,Enterobacteriaceae,Enterobacteriaceae,-1.92754250575017e-8
3,2,Paenibacillaceae,Enterobacteriaceae,2.5489252203570646e-5
3,2,C1,Paenibacillaceae,0.023832783112434586
3,2,C2,Paenibacillaceae,-0.0021254326141372866
3,2,C3,Paenibacillaceae,0.07125066411197008
3,2,C4,Paenibacillaceae,0.06368591383893718
3,2,C5,Paenibacillaceae,0.05653158664037399
3,2,C6,Paenibacillaceae,0.05038648960301226
3,2,C7,Paenibacillaceae,0.1256186777765646
3,2,C8,Paenibacillaceae,0.037086178526209525
3,2,C9,Paenibacillaceae,0.10735735205106173
3,2,C10,Paenibacillaceae,0.019709382741049535
3,2,C11,Paenibacillaceae,0.11379506972920027
3,2,C12,Paenibacillaceae,0.12147796940778595
3,2,C13,Paenibacillaceae,0.15311208967196507
3,2,C14,Paenibacillaceae,0.1382223444168501
3,2,Enterobacteriaceae,Paenibacillaceae,1.9760158727408178e-5
3,2,Paenibacillaceae,Paenibacillaceae,-0.026111984319332315
4,3,C1,C1,-0.07314382601718311
4,3,C2,C1,0.005408383705729422
4,3,C3,C1,-0.21220661891517092
4,3,C4,C1,-0.13285017746415875
4,3,C5,C1,-0.18549138085717767
4,3,C6,C1,-0.13811621709270827
4,3,C7,C1,-0.3150994869892422
4,3,C8,C1,-0.08022558663815287
4,3,C9,C1,-0.30221459834713305
4,3,C10,C1,-0.006007320607090954
4,3,C11,C1,-0.30577957813571505
4,3,C12,C1,-0.3480403775114473
4,3,C13,C1,-0.40362343162340214
4,3,C14,C1,-0.3508378287579267
4,3,Enterobacteriaceae,C1,-4.6953515959560534e-5
4,3,Paenibacillaceae,C1,0.05731194069093995
4,3,C1,C2,0.008275865513391198
4,3,C2,C2,-4.3715730013756555e-4
4,3,C3,C2,0.020564922387776324
4,3,C4,C2,0.003520280716246905
4,3,C5,C2,0.022726954299184907
4,3,C6,C2,0.01148228517035953
4,3,C7,C2,0.0196756481636297
4,3,C8,C2,7.037081944443775e-4
4,3,C9,C2,0.02542631523639361
4,3,C10,C2,-0.011089615513690516
4,3,C11,C2,0.023647622761476073
4,3,C12,C2,0.030638559545307573
4,3,C13,C2,0.028741523648820533
4,3,C14,C2,0.02214756339070089
4,3,Enterobacteriaceae,C2,2.1596981409229456e-6
4,3,Paenibacillaceae,C2,-0.0014528185942131546
4,3,C1,C3,-0.07091375298475966
4,3,C2,C3,0.014896822017092772
4,3,C3,C3,-0.22056779301170135
4,3,C4,C3,-0.6422905659504626
4,3,C5,C3,-0.07358079998114071
4,3,C6,C3,-0.25068502632800593
4,3,C7,C3,-0.8319403670444733
4,3,C8,C3,-0.3161388533917803
4,3,C9,C3,-0.45313635690694454
4,3,C10,C3,-0.4230389638100869
4,3,C11,C3,-0.602867239232479
4,3,C12,C3,-0.4698656525619507
4,3,C13,C3,-0.8547802813049964
4,3,C14,C3,-0.8732832831458925
4,3,Enterobacteriaceae,C3,-1.4706388338370796e-4
4,3,Paenibacillaceae,C3,0.22866748808628048
4,3,C1,C4,-0.1684103216208713
4,3,C2,C4,0.004757482652430905
4,3,C3,C4,-0.43571359566941525
4,3,C4,C4,0.13206342229037646
4,3,C5,C4,-0.5094043557650494
4,3,C6,C4,-0.1986703238581049
4,3,C7,C4,-0.2225458771363322
4,3,C8,C4,0.05774014424935743
4,3,C9,C4,-0.4923317626559145
4,3,C10,C4,0.3732356927755983
4,3,C11,C4,-0.38996507446114625
4,3,C12,C4,-0.6137943661220131
4,3,C13,C4,-0.449555395997021
4,3,C14,C4,-0.2807472714795582
4,3,Enterobacteriaceae,C4,-1.0175514458772102e-5
4,3,Paenibacillaceae,C4,-0.030557827499292037
4,3,C1,C5,-0.14901889547167785
4,3,C2,C5,0.014738625326796406
4,3,C3,C5,-0.44469952342199737
4,3,C4,C5,-0.4731676618409638
4,3,C5,C5,-0.33734933754306895
4,3,C6,C5,-0.3306397469391923
4,3,C7,C5,-0.8583171711361066
4,3,C8,C5,-0.2637894905867954
4,3,C9,C5,-0.6897021047222025
4,3,C10,C5,-0.18183340494913564
4,3,C11,C5,-0.7523563331709117
4,3,C12,C5,-0.7733832144787894
4,3,C13,C5,-1.0187737596919146
4,3,C14,C5,-0.936743104531764
4,3,Enterobacteriaceae,C5,-1.3753984071637098e-4
4,3,Paenibacillaceae,C5,0.18743992563956915
4,3,C1,C6,-0.07531379237810726
4,3,C2,C6,0.008293676448151249
4,3,C3,C6,-0.2225957895347548
4,3,C4,C6,-0.28166959974098776
4,3,C5,C6,-0.1609964063516857
4,3,C6,C6,-0.17511781363711332
4,3,C7,C6,-0.4728595710485041
4,3,C8,C6,-0.14976870299991588
4,3,C9,C6,-0.3562105646836939
4,3,C10,C6,-0.12382945355604916
4,3,C11,C6,-0.4011837769349088
4,3,C12,C6,-0.3955633462848135
4,3,C13,C6,-0.5461699692696125
4,3,C14,C6,-0.5115053791945487
4,3,Enterobacteriaceae,C6,-7.697029789626563e-5
4,3,Paenibacillaceae,C6,0.10781848185135395
4,3,C1,C7,-0.16117877254425914
4,3,C2,C7,0.017446110716903204
4,3,C3,C7,-0.43156292908652966
4,3,C4,C7,-0.55576260925961
4,3,C5,C7,-0.34531250615173514
4,3,C6,C7,-0.3427541119940367
4,3,C7,C7,-0.9054592558733334
4,3,C8,C7,-0.2563843318048572
4,3,C9,C7,-0.6753697134423561
4,3,C10,C7,-0.19305362384997102
4,3,C11,C7,-0.7735323187152519
4,3,C12,C7,-0.7538381020043547
4,3,C13,C7,-1.0351441233086023
4,3,C14,C7,-0.9677052703264034
4,3,Enterobacteriaceae,C7,-1.431850855510629e-4
4,3,Paenibacillaceae,C7,0.19881329485553784
4,3,C1,C8,0.04438593135618533
4,3,C2,C8,0.0018702095760421186
4,3,C3,C8,0.11793095279868676
4,3,C4,C8,-0.1954832187499012
4,3,C5,C8,0.16910270730546068
4,3,C6,C8,0.01961447954554463
4,3,C7,C8,-0.09570215300238669
4,3,C8,C8,-0.0822727080329053
4,3,C9,C8,0.09251824521051437
4,3,C10,C8,-0.22291483179451893
4,3,C11,C8,0.017041414057798843
4,3,C12,C8,0.13467350719267454
4,3,C13,C8,-0.010292816792448978
4,3,C14,C8,-0.07892429972755417
4,3,Enterobacteriaceae,C8,-2.6913255734642682e-5
4,3,Paenibacillaceae,C8,0.059358425903015266
4,3,C1,C9,-0.07598306900070102
4,3,C2,C9,0.019447988195067916
4,3,C3,C9,-0.2355075426685258
4,3,C4,C9,-0.869339644301435
4,3,C5,C9,-0.04010854386227125
