time,window,effector_j,target_i,strength
5,4,C4,C2,0.15613854546023456
5,4,C5,C2,0.23166310252966538
5,4,C6,C2,0.7307370993239047
5,4,C7,C2,0.04199212777749228
5,4,C8,C2,-0.11852213155521167
5,4,C9,C2,-0.18718272392763446
5,4,Enterobacteriaceae,C2,1.868460037525341e-4
5,4,Lactobacillaceae,C2,-0.0023584908374373334
5,4,Paenibacillaceae,C2,-1.8695382124079596e-18
5,4,C1,C3,-0.3215914582609105
5,4,C2,C3,-0.3353891219516035
5,4,C3,C3,-0.3583474194238843
5,4,C4,C3,-0.524739449577812
5,4,C5,C3,-0.5281017850995591
5,4,C6,C3,-1.2117516340960208
5,4,C7,C3,-0.6025711718713398
5,4,C8,C3,-0.678612629759696
5,4,C9,C3,-0.6966384586187788
5,4,Enterobacteriaceae,C3,-0.01540043730212067
5,4,Lactobacillaceae,C3,0.2804472017058073
5,4,Paenibacillaceae,C3,4.704794029725036e-16
5,4,C1,C4,-0.1742248069405969
5,4,C2,C4,0.17305931604549624
5,4,C3,C4,-0.3608031409310398
5,4,C4,C4,-0.10170952967488475
5,4,C5,C4,-0.03385006011185938
5,4,C6,C4,-0.022001446085782927
5,4,C7,C4,-0.22352498022576003
5,4,C8,C4,-0.3970047235260279
5,4,C9,C4,-0.4652970590884661
5,4,Enterobacteriaceae,C4,-0.007020938844777655
5,4,Lactobacillaceae,C4,0.12263728911561633
5,4,Paenibacillaceae,C4,2.06895596431119e-16
5,4,C1,C5,-0.19627872088746814
5,4,C2,C5,0.21521184227750714
5,4,C3,C5,-0.41151897268982607
5,4,C4,C5,-0.09332398588795587
5,4,C5,C5,-0.018421913091039337
5,4,C6,C5,0.11299649286444322
5,4,C7,C5,-0.23764425185728516
5,4,C8,C5,-0.43187883000202354
5,4,C9,C5,-0.5082978716483109
5,4,Enterobacteriaceae,C5,-0.007149244319951208
5,4,Lactobacillaceae,C5,0.12912187560394972
5,4,Paenibacillaceae,C5,2.1735321169481082e-16
5,4,C1,C6,-0.323441655450034
5,4,C2,C6,-0.661260691552927
5,4,C3,C6,-0.16109591293302195
5,4,C4,C6,-0.6253725222550138
5,4,C5,C6,-0.7225618267033469
5,4,C6,C6,-1.0431430845785818
5,4,C7,C6,-0.6345468000554751
5,4,C8,C6,-0.522975704176559
5,4,C9,C6,-0.456641674558741
5,4,Enterobacteriaceae,C6,-0.011693207578477858
5,4,Lactobacillaceae,C6,0.2572755696659076
5,4,Paenibacillaceae,C6,4.0199469796082625e-16
5,4,C1,C7,-0.3120534775770605
5,4,C2,C7,-0.009849029609713957
5,4,C3,C7,-0.4933512763826742
5,4,C4,C7,-0.3405135152691813
5,4,C5,C7,-0.2849551406076215
5,4,C6,C7,-0.5525231296107798
5,4,C7,C7,-0.48831641582556984
