time,window,target_i,C1,C2,C3,C4,C5,C6,C7,Enterobacteriaceae,Lactobacillaceae,Paenibacillaceae
6,4,C3,-0.17492338140982625,-0.06078460625291143,-0.011955785982563367,-0.10800783554848555,-0.30597668420209395,0.00191510001131732,0.05738296695675596,-2.6749267903025626e-4,0.10114774923180932,0.037070463055178374
6,4,C4,0.0690991244338413,-0.02650690549094375,0.16410226686343954,0.014333189318816298,0.007000316098650687,0.05017242788576191,-0.03778468506769977,-1.3299199983049065e-4,-0.03342347120145978,0.05457427455574524
6,4,C5,0.19895484369414357,-0.06761701351142627,0.5015479214957788,0.05704178942687128,-1.1712749328828997e-4,0.15573064917308743,-0.11458188315213029,-4.466175795520178e-4,-0.025949909564360735,0.1449634625615099
6,4,C6,-0.07010943083276815,-0.02059759860568569,-0.029159656292303146,-0.043462154035667944,-0.10511199270640566,-0.007448944011810858,0.025959255032578926,-6.581642216249746e-5,0.0243202689706581,0.009717251122507166
6,4,C7,-0.03321325220587397,0.017351183175414536,-0.12443893253071119,-0.010845693123244293,0.027907321470139697,-0.03980706071483281,0.02424848632276673,1.4119495738741715e-4,-0.02395073644872709,-0.03224914483202097
6,4,Enterobacteriaceae,2.9024286538000303e-5,-6.811928656005508e-5,1.701052871821194e-4,-6.376190546285313e-5,-1.1079066654052843e-4,4.893190059600943e-5,-1.7276224960456423e-5,-2.861431770606057e-7,-9.836144998440267e-5,1.0453076038570273e-4
6,4,Lactobacillaceae,0.026260310477210832,0.04106923011069877,-0.18047785413692963,0.018799098407832403,0.17618081345739253,-0.061342254111315934,0.01303010714248662,3.33661002448357e-4,-0.12669198632138406,-0.04528624985171411
6,4,Paenibacillaceae,-0.13421263866887673,-0.019466451610643306,-0.10436599564103562,-0.07395575178079701,-0.17497987738231202,-0.0296520790370824,0.054298395097353014,-6.712177361137743e-5,0.05869387681044034,-0.008471431701433328
7,5,C1,0.08749768034945907,-0.04464649560004084,0.30823860469211106,0.04913549463896592,-0.012747898802195182,0.10252153541298456,-0.06037327688820182,-2.1058465120414412e-4,0.04000709136694651,0.0590561475674716
7,5,C2,0.13782787314758677,0.01317836446210541,0.16481472065031352,0.08200701887113028,0.14457738852394345,0.05059657755797309,-0.0632624237068722,-6.009172675703359e-6,-0.01557992112586036,0.014013495811302523
7,5,C3,-0.3199221210920632,-0.10826872099416314,-0.1470674700095194,-0.1711388901103865,-0.3724557717759675,-0.02993969006495493,0.12727724197985757,1.2747642007877477e-5,0.028581605120843488,0.005465065357346766
7,5,C4,-0.04271585325733406,-0.05354661339416564,0.0566974869807621,-0.03439565007131635,-0.0637563056613543,0.023234047475322595,0.014197520882563703,1.907818067768776e-5,-0.0549895157978963,0.029461752859204066
7,5,C5,0.04689258668953556,-0.09082219642687972,0.3147199031138896,-0.00694625083225195,-0.07931612023658931,0.1047801052923879,-0.0407672664567282,-2.1423879327620463e-4,-0.05289176312699108,0.09985039606012655
7,5,C6,-0.14873497611244504,-0.04720753637583945,-0.09394834443532905,-0.07840819452242265,-0.14997321428834837,-0.022121252202245804,0.06261315666832201,6.341648253708248e-5,-0.007313455613061876,-0.0045590364672324635
7,5,C7,-0.027378691981810747,0.013503070914629139,-0.09995376586298896,-0.00920422477623846,0.021361606106495425,-0.03200003875891118,0.019633254145811203,1.1187708035940991e-4,-0.019142175033311896,-0.025253659843536187
7,5,Enterobacteriaceae,-6.226791370721633e-4,-2.6985823545752424e-4,-3.4193368845284865e-4,-3.4665287087618776e-4,-5.366330130951829e-4,-6.304352627214792e-5,2.8355406176313474e-4,6.742501763277046e-7,-2.7432516372945465e-4,-3.419263637967049e-5
7,5,Lactobacillaceae,0.024018826015752892,0.03380395863863358,-0.14103810220516164,0.01667647832587857,0.14273793968796408,-0.04800614583045562,0.009205811394988338,2.658709679998354e-4,-0.10045763953598795,-0.03690625995553857
7,5,Paenibacillaceae,0.07453062361962347,0.044724260026430866,0.05662712700926033,0.0278733988089581,-0.00823267817035966,0.009448847457076715,-0.03764452024925937,-2.617086184085952e-4,0.09668270586590422,0.011677539969269856
8,6,C1,0.014381057538782983,-0.06019561025683919,0.22272686528240146,0.01984803560596532,-0.04354120920374522,0.08376939289059,-0.01798179914941519,0.001014651653428122,-0.012672661966095223,0.006698603775249076
8,6,C2,0.12569848962790023,0.015243855750742203,0.14342628597409865,0.0722087430538413,0.1264829113802934,0.04240344848959069,-0.05863177677516458,-1.7235707655929833e-4,-0.005462744543254626,0.018765832353966682
8,6,C3,-0.36316016279281044,-0.12822888795714463,-0.1781221675047437,-0.17734508905352359,-0.3646088008084211,-0.027457271001361278,0.15923721482773695,0.0018701753810516045,-0.0501639527671318,-0.06412907406271597
8,6,C4,-0.08480574395772099,-0.0639057338253018,0.018790812515613802,-0.04637131161887062,-0.08091397051805067,0.01801692957358933,0.03891587834757959,9.747209001661351e-4,-0.08346465201699194,-0.0105826612152544
8,6,C5,-0.009891165611235927,-0.09465576681671507,0.23334512582253483,-0.02340521598867337,-0.09356783906511831,0.08574001276781923,-0.007014620788471624,7.671523485058452e-4,-0.08125343130373038,0.04829417508617288
8,6,C6,-0.16505727629144906,-0.05549215969633484,-0.10192355839165881,-0.08014440797576207,-0.14813367290082885,-0.019511671898333614,0.07478430706590522,8.30503130911613e-4,-0.03724535198971579,-0.03280716341234296
8,6,C7,-0.009584200372979778,0.016476912510182254,-0.07555233074782547,-0.0029365611206477963,0.02515373404739933,-0.026305143342012657,0.009015841841584948,-1.9271601993138413e-4,-0.005161811559525804,-0.011132244049691918
8,6,Enterobacteriaceae,-0.009868512281691316,-0.003852707339926316,-0.005682519852509989,-0.00367802270755367,-0.005756142361269684,-3.2808821161332336e-4,0.005342626139488326,1.5809493915027803e-4,-0.006852299547687844,-0.006263326258957327
8,6,Lactobacillaceae,0.1783201079626319,0.08911987932014555,-0.025416413711148618,0.0713930188976112,0.20858282960722907,-0.03493234408388218,-0.07858348604722919,-0.0022763862383765694,0.024962284057689084,0.07206767435352382
8,6,Paenibacillaceae,0.20021148141310535,0.09066170896598541,0.12698175384079782,0.07333755543621888,0.07174307261080455,0.01202304782677902,-0.10670468900904265,-0.002483310270786863,0.17685040114528885,0.10083742854603336
9,7,C1,-0.028821996417672486,-0.07116665954996136,0.17113359502148048,0.00479466537955994,-0.05770040126897476,0.07466053340180064,0.011124692699180644,0.003191150054141605,-0.0661532872513702,-0.046287936056346145
9,7,C2,0.09772520069810084,0.008356995898962534,0.11805688161020855,0.05885285850217291,0.10329118325914304,0.036974681248737006,-0.04384669426228549,4.0152182890653483e-4,-0.0177831867606502,0.0037352798736238688
9,7,C3,-0.36885709362704433,-0.13759057228979538,-0.17966329710708837,-0.16887693074385074,-0.3407563498594215,-0.01912738550874563,0.17379996155999575,0.004915335337204017,-0.12144294941670641,-0.12886480761652067
9,7,C4,-0.10737530151177917,-0.0713441332248803,-2.949862124192676e-4,-0.04996334225392206,-0.08652839365978841,0.01798975370546536,0.055756634370262376,0.002808744164679631,-0.11828661983874288,-0.05321243087089829
9,7,C5,-0.045868358076686704,-0.09887025559176514,0.18200780692768193,-0.031043167199060185,-0.09857410195212596,0.07613364531703032,0.018174851404926678,0.002793478024090456,-0.11989550606469622,-0.006311967646320347
9,7,C6,-0.16644653897030184,-0.05958530379985521,-0.09898647713748941,-0.07597441942779054,-0.13920555473506305,-0.01475408551116966,0.08032167520557146,0.002165252629159639,-0.06599371684661885,-0.06036980577357925
9,7,C7,0.002401110581530064,0.019169130225930545,-0.05964309564965105,6.109531198001425e-4,0.026764607260028408,-0.02329433487797656,8.595022367873111e-4,-7.711814328034374e-4,0.00987023736541312,0.003976897857248694
9,7,Enterobacteriaceae,-0.012039905032286368,-0.005018444547700432,-0.006565864749298192,-0.00422644160445624,-0.0067333752357276715,-3.392331224223471e-5,0.00687171321164463,3.3037469502493553e-4,-0.010670439974878591,-0.00981044919783503
9,7,Lactobacillaceae,0.11317118233206541,0.05736124143806156,-0.040072942322142126,0.04952199068138735,0.15892931042182884,-0.026823159375928707,-0.041723149472629756,3.3468435715229555e-4,-0.031772669133692116,0.011174161212123017
9,7,Paenibacillaceae,0.1975412995512819,0.09013591689447756,0.12111876856326034,0.07067528168828442,0.07466658323888875,0.008546432069385402,-0.10802483002314128,-0.003517798671967616,0.1862739897458017,0.11840232807424365
10,8,C1,-0.05156536991984158,-0.07619303814291348,0.14056670286717715,-0.0014335046252839283,-0.06025713802477428,0.07096887518016702,0.029027683574957705,0.005255025695200454,-0.08936628725705792,-0.0884258394038146
10,8,C2,0.08699675935235278,0.008231057471971809,0.103547424322244,0.051697004378657034,0.09072724164999962,0.03181072814174176,-0.03954251116923689,1.630850146672186e-4,-0.013929544747712687,0.00685587961195773
10,8,C3,-0.371342574146944,-0.14636170076561608,-0.1734362050708016,-0.15793913568100648,-0.3159301133669807,-0.005894427682601144,0.18781143383458224,0.008912777734234613,-0.16469828169460948,-0.20236630809955358
10,8,C4,-0.11894947236237953,-0.07576665874472423,-0.008608070248622137,-0.048932807345969206,-0.08485769142513935,0.021351064570157414,0.0671657527856213,0.0048469900611485695,-0.13300390450747618,-0.09296797794656854
10,8,C5,-0.07195065811961877,-0.10334933123692804,0.1482852490663666,-0.03387078195054586,-0.09794590686844663,0.07353421696500026,0.03923551345290109,0.005442930571602705,-0.14265744510022083,-0.06388543395911328
10,8,C6,-0.17242317424158693,-0.06645400597401042,-0.09552068836244494,-0.07209021366138717,-0.1316371081468177,-0.006920357048120532,0.08996677912120585,0.004436984775571028,-0.08982869293996615,-0.10221461686570558
10,8,C7,0.010386645462051135,0.02108010440713167,-0.04915717976423947,0.002365326067210269,0.026593147474086982,-0.02200902611603983,-0.005262549767979421,-0.001408024782664955,0.01897111474437501,0.017824133943062564
10,8,Enterobacteriaceae,-0.014491673838392498,-0.006474523947081853,-0.007117682870770915,-0.004558603263743325,-0.007401798323480789,7.951044547138255e-4,0.008895645965373036,6.470886843970544e-4,-0.014214430082151966,-0.015563042809318526
10,8,Lactobacillaceae,0.006971780042992559,0.0014188563233985044,-0.06631246519231927,0.023530996816588504,0.10421877644689946,-0.0037032556296177875,0.030668692980391283,0.00878040459759301,-0.13876224449152744,-0.15549135944607667
10,8,Paenibacillaceae,0.2373155981066592,0.11268529150690347,0.1285386649659152,0.07596601105275601,0.0901805809786797,-0.005746043214601208,-0.141414472943394,-0.00885207670243096,0.24310215138727867,0.21626944782445043
11,9,C1,-0.06585042718129891,-0.08101668591779274,0.12214276863490905,-0.0024870140187526688,-0.05730186681038616,0.0715427501792455,0.04329164877015194,0.00768424838935098,-0.08832593097550932,-0.12555455692550163
11,9,C2,0.0832530906999643,0.01125690660346585,0.09278659486602665,0.0463437141631152,0.0817587964381474,0.02575105544092855,-0.040270337493024076,-7.254090370763728e-4,-0.009131258092912311,0.02012407515209905
11,9,C3,-0.36651194484792277,-0.1543993455866457,-0.15891541883441687,-0.14256645778002786,-0.28756856982381074,0.010343216307215993,0.19876670626504547,0.013403584147258587,-0.16354306655625964,-0.2659591226095159
11,9,C4,-0.13351930617028512,-0.08582656727805515,-0.011356870088061438,-0.04518858266321818,-0.08068634460827402,0.030787682864274947,0.08393378339513409,0.008476491820286446,-0.13096659368297817,-0.1479255155667899
11,9,C5,-0.08971976436151835,-0.10893939534365574,0.12819964089944846,-0.03166991948825955,-0.0918892913915129,0.07624084451908748,0.05735055285983678,0.00870289837877491,-0.138456268303543,-0.11726275442173997
11,9,C6,-0.17273552423035277,-0.07207036449968712,-0.08741455679013885,-0.06523152929575543,-0.12063205174172542,0.002190923430870028,0.096989242457831,0.006879092744108887,-0.08884834943976642,-0.13682109547312932
11,9,C7,0.00419914398392111,0.015314725585381411,-0.04422817354008606,0.001857958196415507,0.022708684453578612,-0.017338558123344228,-2.2947586864231154e-4,-4.721958414241327e-4,0.014923892826549911,0.004001035527540545
11,9,Enterobacteriaceae,-0.01789886926019531,-0.009059231994541705,-0.007028742944662177,-0.0044104012412264715,-0.0075770794287535505,0.002798424284567957,0.012227750047626204,0.0013050462120455697,-0.015249868174034384,-0.025540988490996754
11,9,Lactobacillaceae,-0.10556799199852822,-0.07231712624962564,-0.07458325044359587,0.012912211542836532,0.07022557845646768,0.04321432560263011,0.12348519132279519,0.024086312034365842,-0.1805873526029204,-0.3985452179573179
11,9,Paenibacillaceae,0.20107735332657276,0.09349237117085982,0.11301440514790856,0.06705280998763288,0.07839868009327385,-8.52082874453503e-4,-0.11695166331720215,-0.006328012835886883,0.21275791253639487,0.16927072398408047
12,10,C1,-0.07691331907519962,-0.0870953441447468,0.11071725795000639,1.0839362794284668e-4,-0.05132627727779317,0.0756780042316722,0.05873942370984358,0.011830701529763885,-0.0777426096106444,-0.15770155904854422
12,10,C2,0.07181027490645894,0.007639884870375761,0.08362809401656196,0.04212472467688357,0.07361068577896551,0.02518314741685533,-0.03270535383935509,2.807376317908234e-4,-0.007961953818275911,0.01031989842941789
12,10,C3,-0.3531328154852761,-0.1578412794854426,-0.141635770995423,-0.12502697976626895,-0.25825568098806007,0.02448205696158003,0.20516435591701085,0.018643718593535096,-0.1448157292136039,-0.29895493673066725
12,10,C4,-0.13665786163946514,-0.09053886603908759,-0.009355203992887204,-0.038426068154414926,-0.07236127798358649,0.038341862822669735,0.09405749968814107,0.012243822576288895,-0.1161794710965362,-0.1750636020960812
12,10,C5,-0.10010705116117917,-0.11359671750624113,0.11625685119085863,-0.025891886887528238,-0.082394113142959,0.08102416831877195,0.07333060252026358,0.013239774164948984,-0.12265096231902776,-0.15465249097218073
12,10,C6,-0.1700876590292041,-0.07674092577828279,-0.07776394036659325,-0.056622638698036964,-0.10820910748267136,0.01155606876394505,0.10386107847207882,0.01039713536547753,-0.07852698614750617,-0.1605652246506505
12,10,C7,1.7653156427266376e-4,0.010857563592598566,-0.0395532904842925,0.0021695258956460676,0.020483414989247762,-0.013244044332645975,0.003860763212209458,6.125462737118554e-4,0.013738604045034498,-0.005550294303279891
12,10,Enterobacteriaceae,-0.0273365298795848,-0.017150629473142907,-0.0058330444231743704,-0.002573064185703155,-0.006825446182503613,0.009569916014847133,0.023393819727757805,0.004117035149235575,-0.01258060636861939,-0.05121169427115568
12,10,Lactobacillaceae,-0.10094971119751141,-0.06986286068591248,-0.06676111600624782,0.012383963491734287,0.06316789605695183,0.04269593374736585,0.11774020422088556,0.023314431643441415,-0.16177095905494268,-0.37357074277710406
12,10,Paenibacillaceae,0.16881353363290152,0.07438531268834034,0.1022993001270438,0.061948766215181486,0.07072853503064604,0.007049110169694295,-0.09159537460541634,-0.0021939262584231988,0.1923177923834387,0.12172113699369931
13,11,C1,-0.0831596162077265,-0.09085160129527474,0.1041193440294382,0.004602183870716998,-0.043207912416106914,0.08166727558330422,0.07256643785935737,0.016359216313208923,-0.0751000995652722,-0.17863224345492118
13,11,C2,0.06063007045555771,0.0028713177652208493,0.07724621002957165,0.03986997893567803,0.06809494789623102,0.027429345298017348,-0.022991776631735544,0.0022088945752228493,-0.009005070818230215,-0.0028487310412704386
13,11,C3,-0.342609593479442,-0.1626455436015145,-0.1229525379844941,-0.10629685433391482,-0.2291147774232458,0.04325539915145479,0.21773114210329764,0.02611872653661375,-0.13827194343979066,-0.329729723233972
13,11,C4,-0.1391868487718671,-0.09550703134968128,-0.004622221660028388,-0.029939509842894608,-0.06201307614644148,0.0492362342666466,0.10699224234321807,0.01743540786326025,-0.10999938548164045,-0.19908893723818574
13,11,C5,-0.10679850213806215,-0.11715727362701861,0.10964925792417889,-0.018310897320927354,-0.07095051811852228,0.08873984749436467,0.08929309397792676,0.018672911357773485,-0.11603035634529967,-0.1827025576299318
13,11,C6,-0.17151938848879641,-0.0846975302245801,-0.06631936671463672,-0.04588105695151453,-0.0941554590070279,0.026685709679648645,0.11862570996334891,0.01656345735592178,-0.07610392762407409,-0.1911583297260518
13,11,C7,-0.004132177309312583,0.0061190858198102585,-0.03502643622010398,0.0032005420887420404,0.01946107901285312,-0.00823116657427632,0.009387189599876833,0.002299350131903667,0.011987272923724708,-0.01645408161007837
13,11,Enterobacteriaceae,-0.02547733183539613,-0.01614470488294093,-0.005160737471202494,-0.002149241318779258,-0.006066972058067678,0.00926815136655474,0.022140038465381512,0.004001271167521989,-0.011480715236328452,-0.04823767976040737
13,11,Lactobacillaceae,-0.059150826812781616,-0.03481361999609458,-0.06874409013235445,7.573865684395211e-4,0.04959543858171194,0.00804289539994554,0.0606763421390527,0.0076329925445625625,-0.13857711194041636,-0.25274604671710643
13,11,Paenibacillaceae,0.13315860233659402,0.0497529768828012,0.09830960070857789,0.0630922340584168,0.06940736280842065,0.026006776859969844,-0.054061440887389414,0.006518552062174027,0.1678644200609915,0.0568874543318932
14,12,C1,-0.08663067301275074,-0.09326861416931503,0.10066876364953153,0.01003933427619919,-0.03471780554374268,0.08850240002456974,0.0843799609512746,0.019946513638818362,-0.07492784059810073,-0.1917651259849792
14,12,C2,0.05508129447422552,0.002250138714716617,0.07089113428440436,0.03668236657732567,0.06252107635489275,0.025602974358013262,-0.02035732861888857,0.00222060733414069,-0.008810440424629574,-0.003801738817812415
14,12,C3,-0.32824147791812613,-0.16287017761269723,-0.10525986341790108,-0.08928222073580996,-0.2031249287855548,0.05857548523834655,0.22417647594148388,0.03077643908617944,-0.13494781341925932,-0.3408463668819484
14,12,C4,-0.13759760221683306,-0.09723712629921391,9.577713672578761e-4,-0.021727625044081874,-0.052059038520699014,0.058423131605083715,0.11536638574889224,0.020778827096436685,-0.10646362001986717,-0.20957703789661747
14,12,C5,-0.10470248125836122,-0.11391659359249925,0.10391021791478845,-0.012951404050725663,-0.06179887976035106,0.0902794714055978,0.09356175212032307,0.020365216159133868,-0.11034765279668163,-0.18585556464610764
14,12,C6,-0.16393656993140512,-0.08415584641580896,-0.05726530270788007,-0.03820270371156285,-0.0830555471775294,0.03341474720677251,0.12037206131545024,0.0184159928875785,-0.07365266078611679,-0.19348053859488934
14,12,C7,0.0010244372375435708,0.010251959616707431,-0.034560105909669354,2.1460607913157689e-4,0.015565034365207408,-0.013887430281997125,3.3109684869676663e-4,-1.832903954475635e-4,0.013675149726506625,-0.002117616517152933
14,12,Enterobacteriaceae,-0.022452171444087704,-0.01392259343243557,-0.005196458314457623,-0.002482165891260861,-0.005979963079833424,0.007306956227651618,0.01875203331096935,0.003241436619948538,-0.010062363589416918,-0.041797728959270905
14,12,Lactobacillaceae,-0.08666008445233193,-0.06286878625090463,-0.046829168441305635,0.01846538858724757,0.06034057523396852,0.049544726165202925,0.11100480820582316,0.022338462882863296,-0.14698196042658593,-0.3187973781128976
14,12,Paenibacillaceae,0.1077378877744926,0.03188325577524409,0.09727323838200096,0.06572970561116365,0.07019360978207911,0.04247496235259874,-0.025140486600277092,0.012725084127573186,0.14545180239554234,0.013808765860332873
15,13,C1,-0.08817711927548413,-0.09538479974020807,0.0991129265311571,0.015955550337452606,-0.02692255393630883,0.09479875978092973,0.09331795928068996,0.02208933558913767,-0.07243389725024395,-0.19924475646739573
15,13,C2,0.04876375345343527,-3.304842830770349e-4,0.06708808892275347,0.03565480193379507,0.05903877292313477,0.02703494013417536,-0.01485260024566817,0.0028725612899551996,-0.009233928817033598,-0.008995606988663921
15,13,C3,-0.3122616400279143,-0.16087796409470942,-0.09006048623653282,-0.07482035924924607,-0.18161274814283646,0.06897990413810529,0.22445789351937323,0.03269066155372571,-0.12805108807105536,-0.34006396326583677
15,13,C4,-0.1339200323143333,-0.09754567913681095,0.006073238365375194,-0.014484383447722956,-0.043771628534888314,0.06492044761590143,0.11945740586525103,0.022348422786291837,-0.10082559900598081,-0.212265546649453
15,13,C5,-0.1015303628591226,-0.11067316193592755,0.09958523834417891,-0.007950771057137849,-0.05395967478213456,0.09114508694505652,0.09556684605074942,0.02099948827354825,-0.10376042273599659,-0.1848233932481804
15,13,C6,-0.15373027060330605,-0.08038156132615489,-0.051062895301488775,-0.03335415005058908,-0.07515988196324945,0.034669242314568256,0.11564786039655807,0.01818550474508398,-0.06869419943094049,-0.18529260243416026
15,13,C7,0.006486200239874282,0.015746532779439645,-0.03610396599999228,-0.004327080852418104,0.010913456488609391,-0.021670328759680467,-0.010096209909054148,-0.002623697601027759,0.014899841853068793,0.013022319846994108
15,13,Enterobacteriaceae,-0.015566273238799952,-0.0070317810381816895,-0.008661997064142267,-0.006431524723627023,-0.008674040030520037,-0.0014290282576323464,0.007675269530337943,6.687160876981557e-4,-0.0072933407437783815,-0.02462754915054523
