time,window,effector_j,target_i,strength
4,2,Paenibacillaceae,C5,-0.015853042300292986
4,2,C1,C6,-0.0030673105809902674
4,2,C2,C6,0.005539606158348052
4,2,C3,C6,0.002931980673952465
4,2,C4,C6,-0.0018883094410760107
4,2,C5,C6,-0.0010265449526291669
4,2,C6,C6,0.0032740625316674196
4,2,C7,C6,0.05459485249234643
4,2,Enterobacteriaceae,C6,3.4891501840644086e-4
4,2,Lactobacillaceae,C6,-0.02798450379842044
4,2,Paenibacillaceae,C6,-0.046028504261218135
4,2,C1,C7,-0.0032402855394773633
4,2,C2,C7,0.039040954194188904
4,2,C3,C7,0.06200389466796083
4,2,C4,C7,0.011051353381472005
4,2,C5,C7,-0.005283974199453749
4,2,C6,C7,0.012783541309078543
4,2,C7,C7,0.19564190720100708
4,2,Enterobacteriaceae,C7,8.432914231109035e-4
4,2,Lactobacillaceae,C7,-0.07092410410291672
4,2,Paenibacillaceae,C7,-0.06366411006794406
4,2,C1,Enterobacteriaceae,-1.0704179076026179e-4
4,2,C2,Enterobacteriaceae,3.3246101003924037e-4
4,2,C3,Enterobacteriaceae,3.5000354736142793e-4
4,2,C4,Enterobacteriaceae,2.7565922472846314e-6
4,2,C5,Enterobacteriaceae,-5.4499457783438315e-5
4,2,C6,Enterobacteriaceae,1.2967010694613166e-4
4,2,C7,Enterobacteriaceae,0.0023218712938073353
4,2,Enterobacteriaceae,Enterobacteriaceae,1.1749230969153109e-5
4,2,Lactobacillaceae,Enterobacteriaceae,-9.543710263668889e-4
4,2,Paenibacillaceae,Enterobacteriaceae,-0.0013758571806874427
4,2,C1,Lactobacillaceae,0.00715920624021822
4,2,C2,Lactobacillaceae,-0.02467510846730513
4,2,C3,Lactobacillaceae,-0.027761764061128357
4,2,C4,Lactobacillaceae,-0.0015902676117436167
4,2,C5,Lactobacillaceae,0.003987953494551319
4,2,C6,Lactobacillaceae,-0.008599655473830983
4,2,C7,Lactobacillaceae,-0.16025181577184405
4,2,Enterobacteriaceae,Lactobacillaceae,-7.76678919016245e-4
4,2,Lactobacillaceae,Lactobacillaceae,0.06327813261627517
4,2,Paenibacillaceae,Lactobacillaceae,0.08820485434986572
4,2,C1,Paenibacillaceae,0.014886926202491465
4,2,C2,Paenibacillaceae,-0.051176440096362984
4,2,C3,Paenibacillaceae,-0.057466879711978586
4,2,C4,Paenibacillaceae,-0.0027769400956872544
4,2,C5,Paenibacillaceae,0.008239155768623834
4,2,C6,Paenibacillaceae,-0.018654828947683534
4,2,C7,Paenibacillaceae,-0.3382094709954923
4,2,Enterobacteriaceae,Paenibacillaceae,-0.001657020829203098
4,2,Lactobacillaceae,Paenibacillaceae,0.1350326508447291
4,2,Paenibacillaceae,Paenibacillaceae,0.18773843193403197
5,3,C1,C1,0.006490560156995635
5,3,C2,C1,-0.04586513154454225
5,3,C3,C1,-0.07464026598246873
5,3,C4,C1,-0.03902325876978782
5,3,C5,C1,0.007897615669963894
5,3,C6,C1,0.03046544802057767
5,3,C7,C1,0.056693631424720815
5,3,Enterobacteriaceae,C1,0.0017961300352249102
5,3,Lactobacillaceae,C1,-0.07500155465962789
5,3,Paenibacillaceae,C1,-0.12190959792998601
5,3,C1,C2,-0.038159604666604466
5,3,C2,C2,0.23441786665379877
5,3,C3,C2,0.3662843884870654
5,3,C4,C2,0.19178720899497725
5,3,C5,C2,-0.04135150979377593
5,3,C6,C2,-0.15314403621319017
5,3,C7,C2,-0.24426816453789288
5,3,Enterobacteriaceae,C2,-0.009355627133634631
5,3,Lactobacillaceae,C2,0.3692034350225694
5,3,Paenibacillaceae,C2,0.5778378375294398
5,3,C1,C3,-0.03710034749467615
5,3,C2,C3,0.24953799973467142
5,3,C3,C3,0.40100220318242774
5,3,C4,C3,0.21712111201219725
5,3,C5,C3,-0.04390541925996349
5,3,C6,C3,-0.1776654228226715
5,3,C7,C3,-0.379847710576409
5,3,Enterobacteriaceae,C3,-0.01088388852699914
5,3,Lactobacillaceae,C3,0.45851178908320817
5,3,Paenibacillaceae,C3,0.7199856973648562
5,3,C1,C4,-0.013079136620289429
5,3,C2,C4,0.09356668656285073
5,3,C3,C4,0.15297658731793304
5,3,C4,C4,0.08451563062472615
5,3,C5,C4,-0.016439971606734896
5,3,C6,C4,-0.07014981977543411
5,3,C7,C4,-0.17124277678222147
5,3,Enterobacteriaceae,C4,-0.004305564171642295
5,3,Lactobacillaceae,C4,0.18771713080465435
5,3,Paenibacillaceae,C4,0.2951585138401252
5,3,C1,C5,0.0082181916282835
5,3,C2,C5,-0.04817084943026225
5,3,C3,C5,-0.07409852700116541
5,3,C4,C5,-0.03821272045417304
5,3,C5,C5,0.00852299244840371
5,3,C6,C5,0.03022015583427358
5,3,C7,C5,0.039532949055250614
5,3,Enterobacteriaceae,C5,0.001849323026743134
5,3,Lactobacillaceae,C5,-0.07022623976362022
5,3,Paenibacillaceae,C5,-0.10932217222634841
5,3,C1,C6,0.005257109716665951
5,3,C2,C6,-0.047601628445398884
5,3,C3,C6,-0.08218172845321868
5,3,C4,C6,-0.04698237574996577
5,3,C5,C6,0.008228108369762134
5,3,C6,C6,0.03952646503871478
5,3,C7,C6,0.12117318348534688
5,3,Enterobacteriaceae,C6,0.002396027949158715
5,3,Lactobacillaceae,C6,-0.11294725983146102
5,3,Paenibacillaceae,C6,-0.18056486665843302
5,3,C1,C7,-0.07346723824552599
5,3,C2,C7,0.42272831791104676
5,3,C3,C7,0.6453445771354163
5,3,C4,C7,0.3179786542159498
5,3,C5,C7,-0.07389163169393956
5,3,C6,C7,-0.2385747201419974
5,3,C7,C7,-0.1574830164998678
5,3,Enterobacteriaceae,C7,-0.014158440008401135
5,3,Lactobacillaceae,C7,0.5003297537678411
5,3,Paenibacillaceae,C7,0.7997500347616575
5,3,C1,Enterobacteriaceae,5.714814216513176e-4
5,3,C2,Enterobacteriaceae,-0.003701662604528938
5,3,C3,Enterobacteriaceae,-0.005984985570560934
5,3,C4,Enterobacteriaceae,-0.0032863339228649978
5,3,C5,Enterobacteriaceae,6.498742551086572e-4
5,3,C6,Enterobacteriaceae,0.0027418740787996856
5,3,C7,Enterobacteriaceae,0.006138752234678268
5,3,Enterobacteriaceae,Enterobacteriaceae,1.619031059317269e-4
5,3,Lactobacillaceae,Enterobacteriaceae,-0.0068739687883791825
5,3,Paenibacillaceae,Enterobacteriaceae,-0.010694445833855409
5,3,C1,Lactobacillaceae,0.0057828128116169985
5,3,C2,Lactobacillaceae,-0.015480218089827308
5,3,C3,Lactobacillaceae,-0.011461633842858022
5,3,C4,Lactobacillaceae,0.00450846996237617
5,3,C5,Lactobacillaceae,0.0027386132506673497
5,3,C6,Lactobacillaceae,-0.011095495664703985
5,3,C7,Lactobacillaceae,-0.14472965133722115
5,3,Enterobacteriaceae,Lactobacillaceae,-7.324699319194415e-4
5,3,Lactobacillaceae,Lactobacillaceae,0.06087827778003407
5,3,Paenibacillaceae,Lactobacillaceae,0.09147773692398155
5,3,C1,Paenibacillaceae,0.015237225221616907
5,3,C2,Paenibacillaceae,-0.05840654062911497
5,3,C3,Paenibacillaceae,-0.07024464341356419
5,3,C4,Paenibacillaceae,-0.016676250806158196
5,3,C5,Paenibacillaceae,0.01005512427488771
5,3,C6,Paenibacillaceae,-0.001406603804379741
5,3,C7,Paenibacillaceae,-0.23896466701648947
5,3,Enterobacteriaceae,Paenibacillaceae,-3.3010490748488206e-4
5,3,Lactobacillaceae,Paenibacillaceae,0.07037114266577545
5,3,Paenibacillaceae,Paenibacillaceae,0.09856721766919455
6,4,C1,C1,-0.007177386654992439
6,4,C2,C1,0.11300902788623148
6,4,C3,C1,0.10515891464953965
6,4,C4,C1,0.04129825443703832
6,4,C5,C1,-0.02540310690356582
6,4,C6,C1,-0.013771488050477964
6,4,C7,C1,0.11502273626794357
6,4,Enterobacteriaceae,C1,-0.003088725663692131
6,4,Lactobacillaceae,C1,-0.007541305278415463
6,4,Paenibacillaceae,C1,0.03347265765348009
6,4,C1,C2,-0.031154927936887903
6,4,C2,C2,0.14002159668301462
6,4,C3,C2,0.2445771424001021
6,4,C4,C2,0.1316984036924074
6,4,C5,C2,-0.022327479658637545
6,4,C6,C2,-0.1135391403337918
6,4,C7,C2,-0.1940116865666061
6,4,Enterobacteriaceae,C2,-0.005731531192273203
6,4,Lactobacillaceae,C2,0.27870850394186425
6,4,Paenibacillaceae,C2,0.403418048840115
6,4,C1,C3,-0.009827438994393646
6,4,C2,C3,-0.1046336327782362
6,4,C3,C3,-0.008496411534009403
6,4,C4,C3,0.028562634296303537
6,4,C5,C3,0.030279345562191518
6,4,C6,C3,-0.06885230037613002
6,4,C7,C3,-0.4210480620030277
6,4,Enterobacteriaceae,C3,8.51442616170299e-4
6,4,Lactobacillaceae,C3,0.26189042837946974
6,4,Paenibacillaceae,C3,0.2929785183628826
6,4,C1,C4,9.152108790502258e-4
6,4,C2,C4,-0.10139687259118806
6,4,C3,C4,-0.0672543571920484
6,4,C4,C4,-0.015620425597682107
6,4,C5,C4,0.024840057764014867
6,4,C6,C4,-0.014590782377640719
6,4,C7,C4,-0.20895439688613276
6,4,Enterobacteriaceae,C4,0.002071036439123657
6,4,Lactobacillaceae,C4,0.09231380088767628
6,4,Paenibacillaceae,C4,0.07628047101665732
6,4,C1,C5,0.008494037753830038
6,4,C2,C5,-0.0669284572864708
6,4,C3,C5,-0.08882031876759777
6,4,C4,C5,-0.04312827996315212
6,4,C5,C5,0.01301756588617944
6,4,C6,C5,0.030006112503467307
6,4,C7,C5,0.0143685123338705
6,4,Enterobacteriaceae,C5,0.0023281379005808465
6,4,Lactobacillaceae,C5,-0.06226980746986496
6,4,Paenibacillaceae,C5,-0.10787048068554725
6,4,C1,C6,-0.014643186392769523
6,4,C2,C6,0.185850837781566
6,4,C3,C6,0.18137345241388717
6,4,C4,C6,0.07130354123570451
6,4,C5,C6,-0.040812359033193746
6,4,C6,C6,-0.026112178747650244
6,4,C7,C6,0.20013272370733512
6,4,Enterobacteriaceae,C6,-0.004853097348343569
6,4,Lactobacillaceae,C6,-0.010106677135404018
6,4,Paenibacillaceae,C6,0.052591003375009764
6,4,C1,C7,-0.05343515674116708
6,4,C2,C7,0.22173286824627128
6,4,C3,C7,0.3897812364702376
6,4,C4,C7,0.19842719295715272
6,4,C5,C7,-0.034016660665196506
6,4,C6,C7,-0.16385626357320152
6,4,C7,C7,-0.15807710083540424
6,4,Enterobacteriaceae,C7,-0.007539250703795237
6,4,Lactobacillaceae,C7,0.35966060583063636
6,4,Paenibacillaceae,C7,0.5201897676756846
6,4,C1,Enterobacteriaceae,8.036671537685812e-4
6,4,C2,Enterobacteriaceae,-0.005413429812904798
6,4,C3,Enterobacteriaceae,-0.007632085808492456
6,4,C4,Enterobacteriaceae,-0.003874432282496971
6,4,C5,Enterobacteriaceae,0.0010086557818427657
6,4,C6,Enterobacteriaceae,0.002920666438620379
6,4,C7,Enterobacteriaceae,0.0030561934467478466
6,4,Enterobacteriaceae,Enterobacteriaceae,1.9200556641028993e-4
6,4,Lactobacillaceae,Enterobacteriaceae,-0.006368495318695427
6,4,Paenibacillaceae,Enterobacteriaceae,-0.01018206832195423
6,4,C1,Lactobacillaceae,0.04439657012200193
6,4,C2,Lactobacillaceae,-0.4061748162146814
6,4,C3,Lactobacillaceae,-0.45313985373624777
6,4,C4,Lactobacillaceae,-0.1930499815933455
6,4,C5,Lactobacillaceae,0.08420510417336892
6,4,C6,Lactobacillaceae,0.10078467803152195
6,4,C7,Lactobacillaceae,-0.3105607986337724
6,4,Enterobacteriaceae,Lactobacillaceae,0.011005674899789956
6,4,Lactobacillaceae,Lactobacillaceae,-0.10486716016854906
6,4,Paenibacillaceae,Lactobacillaceae,-0.26723961096294274
6,4,C1,Paenibacillaceae,0.02268448635297842
6,4,C2,Paenibacillaceae,-0.1861884725191895
6,4,C3,Paenibacillaceae,-0.20769733526103393
6,4,C4,Paenibacillaceae,-0.08033667231806765
6,4,C5,Paenibacillaceae,0.03802402280821279
6,4,C6,Paenibacillaceae,0.03410902459732027
6,4,C7,Paenibacillaceae,-0.24713515098478445
6,4,Enterobacteriaceae,Paenibacillaceae,0.004107339708078639
6,4,Lactobacillaceae,Paenibacillaceae,0.005215869994701355
6,4,Paenibacillaceae,Paenibacillaceae,-0.048667077377972844
7,5,C1,C1,-0.001991592277117736
7,5,C2,C1,0.12055958494842611
7,5,C3,C1,0.10448414354486239
7,5,C4,C1,0.038766455880301705
7,5,C5,C1,-0.03062089529916246
7,5,C6,C1,-0.010770758254399429
7,5,C7,C1,0.09857499381185275
7,5,Enterobacteriaceae,C1,-0.0035495275831562635
7,5,Lactobacillaceae,C1,0.001276696369018867
7,5,Paenibacillaceae,C1,0.050759723310354214
7,5,C1,C2,-0.038183874555350716
7,5,C2,C2,0.007527947487393636
7,5,C3,C2,0.12644637700199113
7,5,C4,C2,0.08689421425153626
7,5,C5,C2,0.018954860425538327
7,5,C6,C2,-0.0916597200072091
7,5,C7,C2,-0.1766027446520603
7,5,Enterobacteriaceae,C2,-8.603992416017053e-4
7,5,Lactobacillaceae,C2,0.1921019730299912
7,5,Paenibacillaceae,C2,0.23965572243391045
7,5,C1,C3,-0.03181391435548174
7,5,C2,C3,-0.275112321474017
7,5,C3,C3,-0.13504385830945126
7,5,C4,C3,-0.012549367463663757
7,5,C5,C3,0.09033901941337413
7,5,C6,C3,-0.056733030041431945
7,5,C7,C3,-0.377816404086411
7,5,Enterobacteriaceae,C3,0.007504625168474866
7,5,Lactobacillaceae,C3,0.15926709195458807
7,5,Paenibacillaceae,C3,0.08256404777692015
7,5,C1,C4,-0.015943138786200534
7,5,C2,C4,-0.21406661625955503
7,5,C3,C4,-0.14275301392561773
7,5,C4,C4,-0.03701238584433665
7,5,C5,C4,0.06577537746697767
7,5,C6,C4,-0.012973449427620213
7,5,C7,C4,-0.1960335757838319
7,5,Enterobacteriaceae,C4,0.0063933206187385145
7,5,Lactobacillaceae,C4,0.03947355578986833
7,5,Paenibacillaceae,C4,-0.04398823837589931
7,5,C1,C5,0.0017874945443357658
7,5,C2,C5,-0.09367850774865863
7,5,C3,C5,-0.09800864140693741
7,5,C4,C5,-0.04205216803512386
7,5,C5,C5,0.024089774349428692
7,5,C6,C5,0.023487144326927306
7,5,C7,C5,0.0022096522313880375
7,5,Enterobacteriaceae,C5,0.0032884400013835505
7,5,Lactobacillaceae,C5,-0.0590612297729784
7,5,Paenibacillaceae,C5,-0.11758980868402615
7,5,C1,C6,-0.008375370082197455
7,5,C2,C6,0.17813673108159359
7,5,C3,C6,0.16618800929020677
7,5,C4,C6,0.06381674819328557
7,5,C5,C6,-0.04184780893182048
7,5,C6,C6,-0.020800582838660018
7,5,C7,C6,0.16721416674254905
7,5,Enterobacteriaceae,C6,-0.004934274724033559
7,5,Lactobacillaceae,C6,-0.004202729647470518
7,5,Paenibacillaceae,C6,0.06579524998193399
7,5,C1,C7,-0.0524915508695384
7,5,C2,C7,0.09679214130648889
7,5,C3,C7,0.25690257200640493
7,5,C4,C7,0.14321726638800622
7,5,C5,C7,3.8690673183105795e-4
7,5,C6,C7,-0.13125058118702204
7,5,C7,C7,-0.14359822625091986
7,5,Enterobacteriaceae,C7,-0.0031664506942503346
7,5,Lactobacillaceae,C7,0.26606689768036723
7,5,Paenibacillaceae,C7,0.3514812982764265
7,5,C1,Enterobacteriaceae,0.0010740845782499966
7,5,C2,Enterobacteriaceae,-8.205468552610867e-4
7,5,C3,Enterobacteriaceae,-0.003738460020826786
7,5,C4,Enterobacteriaceae,-0.0024401793263361385
7,5,C5,Enterobacteriaceae,-4.011768665016398e-4
7,5,C6,Enterobacteriaceae,0.0023565832738677754
7,5,C7,Enterobacteriaceae,0.0032104537084654975
7,5,Enterobacteriaceae,Enterobacteriaceae,2.8569007968039166e-5
7,5,Lactobacillaceae,Enterobacteriaceae,-0.004171206239586021
7,5,Paenibacillaceae,Enterobacteriaceae,-0.005362924135756183
7,5,C1,Lactobacillaceae,0.057591111498471445
7,5,C2,Lactobacillaceae,-0.14137066013263871
7,5,C3,Lactobacillaceae,-0.23688164965624048
7,5,C4,Lactobacillaceae,-0.11786633478880963
7,5,C5,Lactobacillaceae,0.006120582175331106
7,5,C6,Lactobacillaceae,0.08235864293139353
7,5,C7,Lactobacillaceae,-0.20485263307415838
7,5,Enterobacteriaceae,Lactobacillaceae,0.002322989696240434
7,5,Lactobacillaceae,Lactobacillaceae,-0.044617688151942544
7,5,Paenibacillaceae,Lactobacillaceae,-0.07011911756832782
7,5,C1,Paenibacillaceae,0.0019831330903413063
7,5,C2,Paenibacillaceae,-0.2759296444427517
7,5,C3,Paenibacillaceae,-0.2503777600918161
7,5,C4,Paenibacillaceae,-0.08707321631155396
7,5,C5,Paenibacillaceae,0.07465485556917119
7,5,C6,Paenibacillaceae,0.025868199773103083
7,5,C7,Paenibacillaceae,-0.22484344269123693
7,5,Enterobacteriaceae,Paenibacillaceae,0.007818971075965605
7,5,Lactobacillaceae,Paenibacillaceae,-0.029664802235625322
7,5,Paenibacillaceae,Paenibacillaceae,-0.1390395815115014
8,6,C1,C1,0.0047613278970071084
8,6,C2,C1,0.12570500991059388
8,6,C3,C1,0.09671741158726732
8,6,C4,C1,0.030033408841947263
8,6,C5,C1,-0.039145213556225925
8,6,C6,C1,-0.008927519166561895
8,6,C7,C1,0.08229876765441566
8,6,Enterobacteriaceae,C1,-0.004176593241292284
8,6,Lactobacillaceae,C1,0.03073681446539885
8,6,Paenibacillaceae,C1,0.05808601586619671
8,6,C1,C2,-0.04685067128166899
8,6,C2,C2,-0.05353771152562111
8,6,C3,C2,0.08193134919808556
8,6,C4,C2,0.07736540616013333
8,6,C5,C2,0.047889070054441
8,6,C6,C2,-0.07609280748339693
8,6,C7,C2,-0.14757412207042753
8,6,Enterobacteriaceae,C2,0.002190345947993117
8,6,Lactobacillaceae,C2,0.08883934933309243
8,6,Paenibacillaceae,C2,0.16221429666348663
8,6,C1,C3,-0.04667749400602491
8,6,C2,C3,-0.3093806317868197
8,6,C3,C3,-0.14368355385427214
8,6,C4,C3,-0.0036629763763825437
8,6,C5,C3,0.11834672686297588
8,6,C6,C3,-0.04716318581751984
8,6,C7,C3,-0.315196705086998
8,6,Enterobacteriaceae,C3,0.010117546626473087
8,6,Lactobacillaceae,C3,0.038462851413209355
8,6,Paenibacillaceae,C3,0.01816808281491904
8,6,C1,C4,-0.025187439742452196
8,6,C2,C4,-0.22586858188906755
8,6,C3,C4,-0.13741746632439625
8,6,C4,C4,-0.026832713448535394
8,6,C5,C4,0.08030421690230218
8,6,C6,C4,-0.010839011275438527
8,6,C7,C4,-0.16372835465683303
8,6,Enterobacteriaceae,C4,0.007599942933327349
8,6,Lactobacillaceae,C4,-0.022207667319738403
8,6,Paenibacillaceae,C4,-0.06673150202744359
8,6,C1,C5,0.0015801031764266157
8,6,C2,C5,-0.07797129830679919
8,6,C3,C5,-0.08164672005298598
8,6,C4,C5,-0.03508094327806983
8,6,C5,C5,0.019988469281174818
8,6,C6,C5,0.019454297088434554
8,6,C7,C5,0.0017122336787639184
8,6,Enterobacteriaceae,C5,0.0027120788264054655
8,6,Lactobacillaceae,C5,-0.04814172152868314
8,6,Paenibacillaceae,C5,-0.09811320140200393
8,6,C1,C6,-0.008134347586616592
8,6,C2,C6,0.1436278379725489
8,6,C3,C6,0.13647553032909654
8,6,C4,C6,0.05348885446569268
8,6,C5,C6,-0.03236104419965924
8,6,C6,C6,-0.017245135758942442
8,6,C7,C6,0.1388863406913514
8,6,Enterobacteriaceae,C6,-0.003872456898949083
8,6,Lactobacillaceae,C6,-0.009238702890306483
8,6,Paenibacillaceae,C6,0.05218920336230771
8,6,C1,C7,-0.04910723820744381
8,6,C2,C7,0.05843321782448456
8,6,C3,C7,0.20480895753171593
8,6,C4,C7,0.12078181845926655
8,6,C5,C7,0.012078895811550057
8,6,C6,C7,-0.10900242478146874
8,6,C7,C7,-0.11963962873053152
8,6,Enterobacteriaceae,C7,-0.001570243418231505
8,6,Lactobacillaceae,C7,0.1953015880827968
8,6,Paenibacillaceae,C7,0.27829369999691334
8,6,C1,Enterobacteriaceae,5.70307399213579e-5
8,6,C2,Enterobacteriaceae,-0.004053809129881724
8,6,C3,Enterobacteriaceae,-0.004419800624248148
8,6,C4,Enterobacteriaceae,-0.001745128541743574
8,6,C5,Enterobacteriaceae,0.001473335205225049
8,6,C6,Enterobacteriaceae,0.001945208688711992
