time,window,effector_j,target_i,strength
2,1,Ruminococcaceae,C4,-0.023405068970722354
2,1,C1,C5,-0.0595869256821877
2,1,C2,C5,-0.11899329816214467
2,1,C3,C5,-0.10467754485510196
2,1,C4,C5,0.15612685781939484
2,1,C5,C5,-0.11770120035104115
2,1,C6,C5,-0.14928991357505075
2,1,C7,C5,-0.19377241535750986
2,1,C8,C5,-0.22552811815346296
2,1,Enterobacteriaceae,C5,-7.967294287806591e-5
2,1,Muribaculaceae,C5,0.01324758301289273
2,1,Paenibacillaceae,C5,-0.15823030823608417
2,1,Ruminococcaceae,C5,0.01563218995111958
2,1,C1,C6,-0.07669412536105547
2,1,C2,C6,-0.15315586132179046
2,1,C3,C6,-0.13473010489622472
2,1,C4,C6,0.20095033715437574
2,1,C5,C6,-0.1514928067109173
2,1,C6,C6,-0.19215052993225193
2,1,C7,C6,-0.2494038036834954
2,1,C8,C6,-0.29027645860365486
2,1,Enterobacteriaceae,C6,-1.0254676842308031e-4
2,1,Muribaculaceae,C6,0.017050918145043687
2,1,Paenibacillaceae,C6,-0.20365768088962338
2,1,Ruminococcaceae,C6,0.020120137463936698
2,1,C1,C7,-0.10114171370813413
2,1,C2,C7,-0.2019769598467463
2,1,C3,C7,-0.17767767261350653
2,1,C4,C7,0.26500675735382295
2,1,C5,C7,-0.1997837776109223
2,1,C6,C7,-0.25340185830116657
2,1,C7,C7,-0.3289056103205117
2,1,C8,C7,-0.38280713593234555
2,1,Enterobacteriaceae,C7,-1.3523533705761764e-4
2,1,Muribaculaceae,C7,0.02248619530333092
2,1,Paenibacillaceae,C7,-0.26857711406225176
2,1,Ruminococcaceae,C7,0.02653378174098241
2,1,C1,C8,-0.11767528603554074
2,1,C2,C8,-0.23499400644072063
2,1,C3,C8,-0.20672253000635124
2,1,C4,C8,0.30832724530407357
2,1,C5,C8,-0.23244230608419506
2,1,C6,C8,-0.2948253007021097
2,1,C7,C8,-0.38267160357643426
2,1,C8,C8,-0.44538437767899985
2,1,Enterobacteriaceae,C8,-1.573421725509885e-4
2,1,Muribaculaceae,C8,0.026161999507011452
2,1,Paenibacillaceae,C8,-0.31248124597807525
2,1,Ruminococcaceae,C8,0.030871242353921104
2,1,C1,Enterobacteriaceae,-3.714191908358389e-5
2,1,C2,Enterobacteriaceae,-7.417129514953832e-5
2,1,C3,Enterobacteriaceae,-6.524795257290202e-5
2,1,C4,Enterobacteriaceae,9.731750805253608e-5
2,1,C5,Enterobacteriaceae,-7.336590047950536e-5
2,1,C6,Enterobacteriaceae,-9.305588141220898e-5
2,1,C7,Enterobacteriaceae,-1.207828611636304e-4
2,1,C8,Enterobacteriaceae,-1.4057693058718866e-4
2,1,Enterobacteriaceae,Enterobacteriaceae,-4.9662001582550525e-8
2,1,Muribaculaceae,Enterobacteriaceae,8.257527145170504e-6
2,1,Paenibacillaceae,Enterobacteriaceae,-9.862863770520015e-5
2,1,Ruminococcaceae,Enterobacteriaceae,9.743908208327962e-6
2,1,C1,Muribaculaceae,0.006147274480420008
2,1,C2,Muribaculaceae,0.012275922222176723
2,1,C3,Muribaculaceae,0.010799040104751446
2,1,C4,Muribaculaceae,-0.01610679923143321
2,1,C5,Muribaculaceae,0.012142623183680132
2,1,C6,Muribaculaceae,0.015401467107042804
2,1,C7,Muribaculaceae,0.019990496410064718
2,1,C8,Muribaculaceae,0.023266567782609437
2,1,Enterobacteriaceae,Muribaculaceae,8.21944483503875e-6
2,1,Muribaculaceae,Muribaculaceae,-0.0013666845209761322
2,1,Paenibacillaceae,Muribaculaceae,0.016323801315687555
2,1,Ruminococcaceae,Muribaculaceae,-0.0016126920672519488
2,1,C1,Paenibacillaceae,-0.08171154188472424
2,1,C2,Paenibacillaceae,-0.1631754911914191
2,1,C3,Paenibacillaceae,-0.14354430091657872
2,1,C4,Paenibacillaceae,0.21409673575177285
2,1,C5,Paenibacillaceae,-0.16140363766478705
2,1,C6,Paenibacillaceae,-0.2047212351769505
2,1,C7,Paenibacillaceae,-0.26572008292621874
2,1,C8,Paenibacillaceae,-0.3092666732123164
2,1,Enterobacteriaceae,Paenibacillaceae,-1.0925549412941799e-4
2,1,Muribaculaceae,Paenibacillaceae,0.018166408517245103
2,1,Paenibacillaceae,Paenibacillaceae,-0.21698119697976886
2,1,Ruminococcaceae,Paenibacillaceae,0.02143641963932878
2,1,C1,Ruminococcaceae,0.004816771364686387
2,1,C2,Ruminococcaceae,0.0096189475227171
2,1,C3,Ruminococcaceae,0.008461718654071339
2,1,C4,Ruminococcaceae,-0.012620677596523949
2,1,C5,Ruminococcaceae,0.009514499446807071
2,1,C6,Ruminococcaceae,0.012068006068649533
2,1,C7,Ruminococcaceae,0.015663795553714527
2,1,C8,Ruminococcaceae,0.018230800951993757
2,1,Enterobacteriaceae,Ruminococcaceae,6.440445540725071e-6
2,1,Muribaculaceae,Ruminococcaceae,-0.0010708822074182362
2,1,Paenibacillaceae,Ruminococcaceae,0.012790712207609379
2,1,Ruminococcaceae,Ruminococcaceae,-0.0012636443995364527
3,2,C1,C1,-0.05864013149046019
3,2,C2,C1,-0.14664555668376578
3,2,C3,C1,-0.10608224301545376
3,2,C4,C1,0.05345189863607478
3,2,C5,C1,-0.1734036499333681
3,2,C6,C1,-0.20059072693519192
3,2,C7,C1,-0.2326695982663788
3,2,C8,C1,-0.27152300336816454
3,2,Enterobacteriaceae,C1,-1.7278197614511908e-4
3,2,Muribaculaceae,C1,0.029223448905250356
3,2,Paenibacillaceae,C1,-0.20523749165241487
3,2,Ruminococcaceae,C1,0.07677040048264677
3,2,C1,C2,-0.08883231524847501
3,2,C2,C2,-0.21935686786507586
3,2,C3,C2,-0.16041107334029514
3,2,C4,C2,0.09044327210362259
3,2,C5,C2,-0.2572425697291237
3,2,C6,C2,-0.29879612688208207
3,2,C7,C2,-0.3484971205995199
3,2,C8,C2,-0.40663649495956394
3,2,Enterobacteriaceae,C2,-2.528222154065933e-4
3,2,Muribaculaceae,C2,0.04273984279839677
3,2,Paenibacillaceae,C2,-0.3062277936753279
3,2,Ruminococcaceae,C2,0.1104950302875765
3,2,C1,C3,-0.09865812949807985
3,2,C2,C3,-0.24179429841381836
3,2,C3,C3,-0.17796466697788021
3,2,C4,C3,0.10663946116611411
3,2,C5,C3,-0.28213828414434655
3,2,C6,C3,-0.32852912331445205
3,2,C7,C3,-0.3844504699322165
3,2,C8,C3,-0.44855085284229934
3,2,Enterobacteriaceae,C3,-2.7495453886829265e-4
3,2,Muribaculaceae,C3,0.04646698470573037
3,2,Paenibacillaceae,C3,-0.33703938760826657
3,2,Ruminococcaceae,C3,0.11892317117627015
3,2,C1,C4,0.24491919327950393
3,2,C2,C4,0.6069241526722807
3,2,C3,C4,0.44249052467744504
3,2,C4,C4,-0.24211562533280773
3,2,C5,C4,0.7134055068670028
3,2,C6,C4,0.8276906484138793
3,2,C7,C4,0.9638752356189696
3,2,C8,C4,1.1247207812297702
3,2,Enterobacteriaceae,C4,7.038793761360301e-4
3,2,Muribaculaceae,C4,-0.11900828598371563
3,2,Paenibacillaceae,C4,0.8478802610223495
3,2,Ruminococcaceae,C4,-0.3090842892092853
3,2,C1,C5,-0.06285266365832116
3,2,C2,C5,-0.1586400890960638
3,2,C3,C5,-0.11385448676678334
3,2,C4,C5,0.0523403325521569
3,2,C5,C5,-0.18870557189182338
3,2,C6,C5,-0.21765297162334005
3,2,C7,C5,-0.2514582599847862
3,2,C8,C5,-0.29347846671527433
3,2,Enterobacteriaceae,C5,-1.8985793461155618e-4
3,2,Muribaculaceae,C5,0.03212267083172018
3,2,Paenibacillaceae,C5,-0.22242838387900335
3,2,Ruminococcaceae,C5,0.08531895583121228
3,2,C1,C6,-0.09815930410445861
3,2,C2,C6,-0.2488961495708101
3,2,C3,C6,-0.17792932266751446
3,2,C4,C6,0.07786834600102513
3,2,C5,C6,-0.296934128763626
3,2,C6,C6,-0.3419915805811345
3,2,C7,C6,-0.3943343413711947
3,2,C8,C6,-0.46025273626335766
3,2,Enterobacteriaceae,C6,-3.0015657878488795e-4
3,2,Muribaculaceae,C6,0.05079290802357958
3,2,Paenibacillaceae,C6,-0.3492890185178257
3,2,Ruminococcaceae,C6,0.1356189143308887
3,2,C1,C7,-0.15109913381446705
3,2,C2,C7,-0.37576867102903266
3,2,C3,C7,-0.27312648563595526
3,2,C4,C7,0.14483803731574496
3,2,C5,C7,-0.4427284026727477
3,2,C6,C7,-0.5130584929377167
3,2,C7,C7,-0.5965464698050624
3,2,C8,C7,-0.6961214860598521
3,2,Enterobacteriaceae,C7,-4.385158601848503e-4
3,2,Muribaculaceae,C7,0.07415239348143245
3,2,Paenibacillaceae,C7,-0.5253264012945275
3,2,Ruminococcaceae,C7,0.19346113227417727
3,2,C1,C8,-0.17675774808071756
3,2,C2,C8,-0.4447085095723382
3,2,C3,C8,-0.32003961636019174
3,2,C4,C8,0.1520372446969
3,2,C5,C8,-0.5279055231752943
3,2,C6,C8,-0.6095014983348843
3,2,C7,C8,-0.7051359689552635
3,2,C8,C8,-0.8229400719481222
3,2,Enterobacteriaceae,C8,-5.293674313562908e-4
3,2,Muribaculaceae,C8,0.08955479430695287
3,2,Paenibacillaceae,C8,-0.623131842701918
3,2,Ruminococcaceae,C8,0.2369715987023141
3,2,C1,Enterobacteriaceae,8.863446271574267e-6
3,2,C2,Enterobacteriaceae,2.1164897423808297e-5
3,2,C3,Enterobacteriaceae,1.5930409052960654e-5
3,2,C4,Enterobacteriaceae,-1.1472599181398999e-5
3,2,C5,Enterobacteriaceae,2.42600770550768e-5
3,2,C6,Enterobacteriaceae,2.8501473860032427e-5
3,2,C7,Enterobacteriaceae,3.374633559085129e-5
3,2,C8,Enterobacteriaceae,3.936154929146373e-5
3,2,Enterobacteriaceae,Enterobacteriaceae,2.2919698339414502e-8
3,2,Muribaculaceae,Enterobacteriaceae,-3.868923758949315e-6
3,2,Paenibacillaceae,Enterobacteriaceae,2.9344436071888033e-5
3,2,Ruminococcaceae,Enterobacteriaceae,-9.524807069927911e-6
3,2,C1,Muribaculaceae,-0.0019839143151500036
3,2,C2,Muribaculaceae,-0.004963226980405461
3,2,C3,Muribaculaceae,-0.0035891754097885976
3,2,C4,Muribaculaceae,0.0018019046606176277
3,2,C5,Muribaculaceae,-0.005870320571539501
3,2,C6,Muribaculaceae,-0.006789862143701263
3,2,C7,Muribaculaceae,-0.00787439864687283
3,2,C8,Muribaculaceae,-0.009189379733625479
3,2,Enterobacteriaceae,Muribaculaceae,-5.851668713055984e-6
3,2,Muribaculaceae,Muribaculaceae,9.89735457404474e-4
3,2,Paenibacillaceae,Muribaculaceae,-0.006946803045704106
3,2,Ruminococcaceae,Muribaculaceae,0.002601268903638967
3,2,C1,Paenibacillaceae,-0.10964471762379922
3,2,C2,Paenibacillaceae,-0.2738136835658562
3,2,C3,Paenibacillaceae,-0.19831175224176312
3,2,C4,Paenibacillaceae,0.10124165256999688
3,2,C5,Paenibacillaceae,-0.32348261752764124
3,2,C6,Paenibacillaceae,-0.3743672497473793
3,2,C7,Paenibacillaceae,-0.4344995069070064
3,2,C8,Paenibacillaceae,-0.5070487319383704
3,2,Enterobacteriaceae,Paenibacillaceae,-3.218435087033294e-4
3,2,Muribaculaceae,Paenibacillaceae,0.05443203982986395
3,2,Paenibacillaceae,Paenibacillaceae,-0.3831094991753513
3,2,Ruminococcaceae,Paenibacillaceae,0.14274935374680484
3,2,C1,Ruminococcaceae,-0.042011753683269086
3,2,C2,Ruminococcaceae,-0.10646819807814263
3,2,C3,Ruminococcaceae,-0.07614692252031877
3,2,C4,Ruminococcaceae,0.033524924794665005
3,2,C5,Ruminococcaceae,-0.12697296070641823
3,2,C6,Ruminococcaceae,-0.14626504479337538
3,2,C7,Ruminococcaceae,-0.1686905875472133
3,2,C8,Ruminococcaceae,-0.19688837888227315
3,2,Enterobacteriaceae,Ruminococcaceae,-1.282795701525366e-4
3,2,Muribaculaceae,Ruminococcaceae,0.02170721863079393
3,2,Paenibacillaceae,Ruminococcaceae,-0.14939650450633285
3,2,Ruminococcaceae,Ruminococcaceae,0.05792323083388327
4,3,C1,C1,-0.03295038635159268
4,3,C2,C1,-0.21214473912940096
4,3,C3,C1,-0.1839767510617739
4,3,C4,C1,-0.05047433511696087
4,3,C5,C1,-0.18522490269265354
4,3,C6,C1,-0.145264529744254
4,3,C7,C1,-0.27031851265733386
4,3,C8,C1,-0.19419671116697215
4,3,Enterobacteriaceae,C1,-2.7429705861916834e-4
4,3,Muribaculaceae,C1,0.05096387236357686
4,3,Paenibacillaceae,C1,-0.23001887018683806
4,3,Ruminococcaceae,C1,0.20760208650890988
4,3,C1,C2,-0.060573009562319216
4,3,C2,C2,-0.014520627087649009
4,3,C3,C2,0.011385378511223924
4,3,C4,C2,0.17365801831371497
4,3,C5,C2,-0.07108890079257639
4,3,C6,C2,-0.1539342257493272
4,3,C7,C2,-0.08883091281701956
4,3,C8,C2,-0.22014315899262915
4,3,Enterobacteriaceae,C2,3.066709705399188e-5
4,3,Muribaculaceae,C2,-0.009678038529032353
4,3,Paenibacillaceae,C2,-0.0813640950117628
4,3,Ruminococcaceae,C2,-0.10409286857327589
4,3,C1,C3,-0.0785288102798906
4,3,C2,C3,0.18997703956445997
4,3,C3,C3,0.21957993328003267
4,3,C4,C3,0.3395703580946215
4,3,C5,C3,0.042171621266082156
4,3,C6,C3,-0.15573146972713112
4,3,C7,C3,0.10758417430113848
4,3,C8,C3,-0.22582356941410908
4,3,Enterobacteriaceae,C3,3.149622987424625e-4
4,3,Muribaculaceae,C3,-0.0666003433359625
4,3,Paenibacillaceae,C3,0.07477297619883679
4,3,Ruminococcaceae,C3,-0.3952040813112765
4,3,C1,C4,0.16419486839699218
4,3,C2,C4,0.3123140982989817
4,3,C3,C4,0.20660602938441394
4,3,C4,C4,-0.22297974081458768
4,3,C5,C4,0.41337174883175165
4,3,C6,C4,0.5300414951438086
4,3,C7,C4,0.5441993792218439
4,3,C8,C4,0.7227062225148563
4,3,Enterobacteriaceae,C4,3.414079192060183e-4
4,3,Muribaculaceae,C4,-0.054403822699885675
4,3,Paenibacillaceae,C4,0.48425517467536977
4,3,Ruminococcaceae,C4,-0.08675366360765642
4,3,C1,C5,-0.025563141106323368
4,3,C2,C5,-0.38175467962850446
4,3,C3,C5,-0.35603968707711064
4,3,C4,C5,-0.1572717220106508
4,3,C5,C5,-0.2829999262062407
4,3,C6,C5,-0.1577749847607194
4,3,C7,C5,-0.4412776084768682
4,3,C8,C5,-0.21217957352410932
4,3,Enterobacteriaceae,C5,-4.984377208682759e-4
4,3,Muribaculaceae,C5,0.09566585011846317
4,3,Paenibacillaceae,C5,-0.3656717647042584
4,3,Ruminococcaceae,C5,0.43147998137812504
4,3,C1,C6,-0.03437348244443245
4,3,C2,C6,-0.7403341828876141
4,3,C3,C6,-0.6939824535959767
4,3,C4,C6,-0.36002148373152415
4,3,C5,C6,-0.537662080126595
4,3,C6,C6,-0.27344622038067606
4,3,C7,C6,-0.8385381426429144
4,3,C8,C6,-0.36190102788847545
4,3,Enterobacteriaceae,C6,-9.85351059976451e-4
4,3,Muribaculaceae,C6,0.18985656713795107
4,3,Paenibacillaceae,C6,-0.6945734232415142
4,3,Ruminococcaceae,C6,0.8701932807691919
4,3,C1,C7,-0.08950863243650224
4,3,C2,C7,-0.3292950686027847
4,3,C3,C7,-0.27731604582297886
4,3,C4,C7,0.0625303979695577
4,3,C5,C7,-0.3147451779328808
4,3,C6,C7,-0.3064309931572331
4,3,C7,C7,-0.46282237164584483
4,3,C8,C7,-0.42556873914446375
4,3,Enterobacteriaceae,C7,-3.771629132316407e-4
4,3,Muribaculaceae,C7,0.0679689862609783
4,3,Paenibacillaceae,C7,-0.3932381987217061
4,3,Ruminococcaceae,C7,0.23729629056771367
4,3,C1,C8,-0.07973104331847294
4,3,C2,C8,-0.9589545555620115
4,3,C3,C8,-0.8817215099183641
4,3,C4,C8,-0.3682215727331821
4,3,C5,C8,-0.7357420003553553
4,3,C6,C8,-0.44610332927168805
4,3,C7,C8,-1.129713414890201
4,3,C8,C8,-0.5979648453225423
4,3,Enterobacteriaceae,C8,-0.0012522909281570823
4,3,Muribaculaceae,C8,0.23886804078833762
4,3,Paenibacillaceae,C8,-0.9418154558946286
4,3,Ruminococcaceae,C8,1.0583167653367378
4,3,C1,Enterobacteriaceae,1.432587992689533e-5
4,3,C2,Enterobacteriaceae,-6.603856918370449e-5
4,3,C3,Enterobacteriaceae,-8.237228562398122e-5
4,3,C4,Enterobacteriaceae,-4.1760596765866764e-5
4,3,C5,Enterobacteriaceae,-1.0718931575601527e-5
4,3,C6,Enterobacteriaceae,4.2948726150507084e-5
4,3,C7,Enterobacteriaceae,-4.8448473795100234e-5
4,3,C8,Enterobacteriaceae,5.0555806450324536e-5
4,3,Enterobacteriaceae,Enterobacteriaceae,-7.414722270652022e-8
4,3,Muribaculaceae,Enterobacteriaceae,1.6473602539263417e-5
4,3,Paenibacillaceae,Enterobacteriaceae,-3.0043016989139923e-5
4,3,Ruminococcaceae,Enterobacteriaceae,1.0027876073518644e-4
4,3,C1,Muribaculaceae,-0.001524521235038621
4,3,C2,Muribaculaceae,-0.012015800747267366
4,3,C3,Muribaculaceae,-0.009117319913896919
4,3,C4,Muribaculaceae,-0.008576808500885689
4,3,C5,Muribaculaceae,-0.012297336247913319
4,3,C6,Muribaculaceae,-0.010028551436543137
4,3,C7,Muribaculaceae,-0.015481321607184174
4,3,C8,Muribaculaceae,-0.012079443621234708
4,3,Enterobacteriaceae,Muribaculaceae,-1.8914336972641162e-5
4,3,Muribaculaceae,Muribaculaceae,0.0034394312746654286
4,3,Paenibacillaceae,Muribaculaceae,-0.013981660960158127
4,3,Ruminococcaceae,Muribaculaceae,0.013820320301075596
4,3,C1,Paenibacillaceae,-0.05807372240181183
4,3,C2,Paenibacillaceae,-0.366293364812235
4,3,C3,Paenibacillaceae,-0.3288587866365521
4,3,C4,Paenibacillaceae,-0.04567719449435783
4,3,C5,Paenibacillaceae,-0.30360214491131177
4,3,C6,Paenibacillaceae,-0.23232254609991834
4,3,C7,Paenibacillaceae,-0.46344393687601904
4,3,C8,Paenibacillaceae,-0.3209340415345473
4,3,Enterobacteriaceae,Paenibacillaceae,-4.476030044345445e-4
4,3,Muribaculaceae,Paenibacillaceae,0.08387769561796338
4,3,Paenibacillaceae,Paenibacillaceae,-0.38765193957991245
4,3,Ruminococcaceae,Paenibacillaceae,0.3449758374945805
4,3,C1,Ruminococcaceae,-0.01843720634803922
4,3,C2,Ruminococcaceae,-0.3263185854167005
4,3,C3,Ruminococcaceae,-0.29409417395696014
4,3,C4,Ruminococcaceae,-0.18256087585677605
4,3,C5,Ruminococcaceae,-0.2558205418932135
4,3,C6,Ruminococcaceae,-0.14777302759478914
4,3,C7,Ruminococcaceae,-0.37778281851842743
4,3,C8,Ruminococcaceae,-0.18775586590629886
4,3,Enterobacteriaceae,Ruminococcaceae,-4.538706847221276e-4
4,3,Muribaculaceae,Ruminococcaceae,0.08638259871728687
4,3,Paenibacillaceae,Ruminococcaceae,-0.31952560878089853
4,3,Ruminococcaceae,Ruminococcaceae,0.3867896563838641
5,4,C1,C1,0.07177448069613859
5,4,C2,C1,0.28203178831214604
5,4,C3,C1,0.4597003302348253
5,4,C4,C1,0.09632174220053016
5,4,C5,C1,0.15510217105401164
5,4,C6,C1,-0.1398302467981481
5,4,C7,C1,0.1366865076588072
5,4,C8,C1,-0.25662223112778343
5,4,Enterobacteriaceae,C1,2.17789786223699e-4
5,4,Muribaculaceae,C1,-0.08553991625847858
5,4,Paenibacillaceae,C1,0.02574482285310846
5,4,Ruminococcaceae,C1,-0.38795256557626917
5,4,C1,C2,-0.10827050529689201
5,4,C2,C2,-0.20761200551258785
5,4,C3,C2,-0.2609639154938069
5,4,C4,C2,0.06188109306884676
5,4,C5,C2,-0.21464561089935388
5,4,C6,C2,-0.13185284512461504
5,4,C7,C2,-0.21703792580621903
5,4,C8,C2,-0.13687863746422713
5,4,Enterobacteriaceae,C2,-1.6990562780934312e-4
5,4,Muribaculaceae,C2,0.051984209246414864
5,4,Paenibacillaceae,C2,-0.14890000928685798
5,4,Ruminococcaceae,C2,0.16096135065267442
5,4,C1,C3,-0.11365120276273691
5,4,C2,C3,-0.0061721081296902585
5,4,C3,C3,-0.03952763567396021
5,4,C4,C3,0.1992454317147693
5,4,C5,C3,-0.10187862549724573
5,4,C6,C3,-0.14121806028580206
5,4,C7,C3,-0.03305016802166747
5,4,C8,C3,-0.15700047939056253
5,4,Enterobacteriaceae,C3,8.828861895757471e-5
5,4,Muribaculaceae,C3,-0.0036465944654206954
5,4,Paenibacillaceae,C3,-0.010750319127531174
5,4,Ruminococcaceae,C3,-0.11700864190123872
5,4,C1,C4,0.17306618295059678
5,4,C2,C4,0.4444564298841689
5,4,C3,C4,0.44203718426631927
5,4,C4,C4,-0.09956632222398466
5,4,C5,C4,0.4555762288452751
5,4,C6,C4,0.3858675433192714
5,4,C7,C4,0.5675877957087251
5,4,C8,C4,0.4884874205970136
5,4,Enterobacteriaceae,C4,4.5827918909007153e-4
5,4,Muribaculaceae,C4,-0.1009027875300922
5,4,Paenibacillaceae,C4,0.45512290533319527
5,4,Ruminococcaceae,C4,-0.32524286717888784
5,4,C1,C5,0.09450500688788707
5,4,C2,C5,0.29668223271766964
5,4,C3,C5,0.5210226654121789
5,4,C4,C5,0.05480169060115784
5,4,C5,C5,0.15541193648919674
5,4,C6,C5,-0.1806378508169317
5,4,C7,C5,0.11775262472059342
5,4,C8,C5,-0.32169334858434645
5,4,Enterobacteriaceae,C5,1.8345058712334304e-4
5,4,Muribaculaceae,C5,-0.08915514169848585
5,4,Paenibacillaceae,C5,-0.012359546084062952
5,4,Ruminococcaceae,C5,-0.39800037050906856
5,4,C1,C6,0.11472488012002134
5,4,C2,C6,0.1076409420667583
5,4,C3,C6,0.3761821030507362
5,4,C4,C6,-0.06877566550129957
5,4,C5,C6,0.03264370831799998
5,4,C6,C6,-0.2569005785966117
5,4,C7,C6,-0.11813337047473134
5,4,C8,C6,-0.4414562873652736
5,4,Enterobacteriaceae,C6,-1.0227443978096063e-4
5,4,Muribaculaceae,C6,-0.042808487660618996
5,4,Paenibacillaceae,C6,-0.22204572564258931
5,4,Ruminococcaceae,C6,-0.1653560300347625
5,4,C1,C7,-0.13963727511730692
5,4,C2,C7,-0.48066375133298145
5,4,C3,C7,-0.5286840520637309
5,4,C4,C7,-0.03309870262727174
5,4,C5,C7,-0.4237937286418445
5,4,C6,C7,-0.2444924890580256
5,4,C7,C7,-0.525062901136593
5,4,C8,C7,-0.2812103105797525
5,4,Enterobacteriaceae,C7,-5.108131244168417e-4
5,4,Muribaculaceae,C7,0.12092218014682904
5,4,Paenibacillaceae,C7,-0.3982739645235175
5,4,Ruminococcaceae,C7,0.4626109664317277
5,4,C1,C8,0.027019875778458703
5,4,C2,C8,-0.29062256785975443
5,4,C3,C8,-0.08340640783526732
5,4,C4,C8,-0.14747940656072628
5,4,C5,C8,-0.2752193261307217
5,4,C6,C8,-0.371971129072864
5,4,C7,C8,-0.5156172269981402
5,4,C8,C8,-0.5596107317593934
5,4,Enterobacteriaceae,C8,-5.272745900136209e-4
5,4,Muribaculaceae,C8,0.060256536798690766
5,4,Paenibacillaceae,C8,-0.511397877010931
5,4,Ruminococcaceae,C8,0.2646753053030047
5,4,C1,Enterobacteriaceae,-3.0674955330330805e-5
5,4,C2,Enterobacteriaceae,-1.5020125333276634e-4
5,4,C3,Enterobacteriaceae,-2.007346877024311e-4
5,4,C4,Enterobacteriaceae,-6.882313897955364e-5
5,4,C5,Enterobacteriaceae,-1.0457472256730321e-4
5,4,C6,Enterobacteriaceae,9.109805329089926e-6
5,4,C7,Enterobacteriaceae,-1.1351731881978594e-4
5,4,C8,Enterobacteriaceae,4.1085721806390907e-5
5,4,Enterobacteriaceae,Enterobacteriaceae,-1.558627000157066e-7
5,4,Muribaculaceae,Enterobacteriaceae,4.437903440764151e-5
5,4,Paenibacillaceae,Enterobacteriaceae,-6.789210823326193e-5
5,4,Ruminococcaceae,Enterobacteriaceae,1.950964916312746e-4
5,4,C1,Muribaculaceae,-0.008972187261526711
5,4,C2,Muribaculaceae,-0.06187716261468931
5,4,C3,Muribaculaceae,-0.07812740719065783
5,4,C4,Muribaculaceae,-0.021123342428595197
5,4,C5,Muribaculaceae,-0.03867261814178637
5,4,C6,Muribaculaceae,0.002262875355269454
5,4,C7,Muribaculaceae,-0.052191047614921195
5,4,C8,Muribaculaceae,0.008886123829723584
5,4,Enterobacteriaceae,Muribaculaceae,-6.409888517049287e-5
5,4,Muribaculaceae,Muribaculaceae,0.01668350762397524
5,4,Paenibacillaceae,Muribaculaceae,-0.03402446403637463
5,4,Ruminococcaceae,Muribaculaceae,0.0763721113351444
5,4,C1,Paenibacillaceae,-0.09498279950285318
5,4,C2,Paenibacillaceae,-0.4423519415765629
5,4,C3,Paenibacillaceae,-0.47688522391421784
5,4,C4,Paenibacillaceae,-0.09102109558257102
5,4,C5,Paenibacillaceae,-0.3611967447122937
5,4,C6,Paenibacillaceae,-0.18336135927599106
5,4,C7,Paenibacillaceae,-0.47503036775807345
5,4,C8,Paenibacillaceae,-0.21221914314709556
5,4,Enterobacteriaceae,Paenibacillaceae,-4.987150524841799e-4
5,4,Muribaculaceae,Paenibacillaceae,0.11293307222706589
5,4,Paenibacillaceae,Paenibacillaceae,-0.3645535830877392
5,4,Ruminococcaceae,Paenibacillaceae,0.46298990130254347
5,4,C1,Ruminococcaceae,0.07054606024651223
5,4,C2,Ruminococcaceae,0.03533372451108173
5,4,C3,Ruminococcaceae,0.16123643740807403
