time,window,effector_j,target_i,strength
4,2,Enterobacteriaceae,C2,2.4969973132088956e-5
4,2,Lactobacillaceae,C2,-0.025858733306459263
4,2,Paenibacillaceae,C2,0.0013534816665600146
4,2,C1,C3,-0.04904617680223578
4,2,C2,C3,-0.013442757660539243
4,2,C3,C3,0.07801231914780853
4,2,C4,C3,-0.011535410967032264
4,2,C5,C3,-0.14505261158648733
4,2,C6,C3,0.029784185258060095
4,2,C7,C3,0.003723979770665659
4,2,Enterobacteriaceae,C3,-2.426455348709037e-4
4,2,Lactobacillaceae,C3,0.1432244541367391
4,2,Paenibacillaceae,C3,0.00901922134456674
4,2,C1,C4,0.04063173222139056
4,2,C2,C4,0.004685327272155066
4,2,C3,C4,-0.03203802019465031
4,2,C4,C4,-0.01298506671646315
4,2,C5,C4,0.05902956326643941
4,2,C6,C4,-0.015253700502580564
4,2,C7,C4,-0.0027866060158586946
4,2,Enterobacteriaceae,C4,5.363840584544992e-5
4,2,Lactobacillaceae,C4,-0.11332826846239673
4,2,Paenibacillaceae,C4,0.01476310034464176
4,2,C1,C5,0.0683924846582595
4,2,C2,C5,0.004348950092547265
4,2,C3,C5,-0.03607227251945373
4,2,C4,C5,-0.034234862806553225
4,2,C5,C5,0.06582108802662144
4,2,C6,C5,-0.02051625273741985
4,2,C7,C5,-0.004521745312338851
4,2,Enterobacteriaceae,C5,9.423672863908536e-6
4,2,Lactobacillaceae,C5,-0.1878673255976761
4,2,Paenibacillaceae,C5,0.037055729385039905
4,2,C1,C6,-0.011483619175998579
4,2,C2,C6,-0.0033225132972942327
4,2,C3,C6,0.019153460599538638
4,2,C4,C6,-0.0033087688396038466
4,2,C5,C6,-0.035618275838245526
4,2,C6,C6,0.007230684198281608
4,2,C7,C6,8.789322375530065e-4
4,2,Enterobacteriaceae,C6,-6.080159149450418e-5
4,2,Lactobacillaceae,C6,0.03368527384011374
4,2,Paenibacillaceae,C6,0.0027121597407168047
4,2,C1,C7,0.003985704526377075
4,2,C2,C7,0.002997666378175558
4,2,C3,C7,-0.015955497622832424
4,2,C4,C7,0.0076045817937846665
4,2,C5,C7,0.029851669584127754
4,2,C6,C7,-0.00519883187521992
4,2,C7,C7,-3.9367977744482973e-4
4,2,Enterobacteriaceae,C7,6.327083230842348e-5
4,2,Lactobacillaceae,C7,-0.013194580886051476
4,2,Paenibacillaceae,C7,-0.007307355865433072
4,2,C1,Enterobacteriaceae,1.614578810330639e-4
4,2,C2,Enterobacteriaceae,3.140051683297793e-5
4,2,C3,Enterobacteriaceae,-1.823251970102614e-4
4,2,C4,Enterobacteriaceae,3.3960505829721847e-6
4,2,C5,Enterobacteriaceae,3.6410519787049786e-4
4,2,C6,Enterobacteriaceae,-7.531617364363778e-5
4,2,C7,Enterobacteriaceae,-1.4689447074875794e-5
4,2,Enterobacteriaceae,Enterobacteriaceae,4.4874069523666144e-7
4,2,Lactobacillaceae,Enterobacteriaceae,-4.153285681657376e-4
4,2,Paenibacillaceae,Enterobacteriaceae,1.4190863571087608e-5
4,2,C1,Lactobacillaceae,0.0510949762604604
4,2,C2,Lactobacillaceae,0.012292337818864414
4,2,C3,Lactobacillaceae,-0.07548051739745083
4,2,C4,Lactobacillaceae,0.0029467882307108503
4,2,C5,Lactobacillaceae,0.13237600752894252
4,2,C6,Lactobacillaceae,-0.029713396899990054
4,2,C7,Lactobacillaceae,-0.0028959479980540668
4,2,Enterobacteriaceae,Lactobacillaceae,1.9674246615526686e-4
4,2,Lactobacillaceae,Lactobacillaceae,-0.1606703889334477
4,2,Paenibacillaceae,Lactobacillaceae,0.0018260577774849508
4,2,C1,Paenibacillaceae,-0.036312411873685974
4,2,C2,Paenibacillaceae,-0.007693758963150529
4,2,C3,Paenibacillaceae,0.04550147823840271
4,2,C4,Paenibacillaceae,-0.001560895826050308
4,2,C5,Paenibacillaceae,-0.08672820513306732
4,2,C6,Paenibacillaceae,0.018402310961523633
4,2,C7,Paenibacillaceae,0.002920043477640257
4,2,Enterobacteriaceae,Paenibacillaceae,-1.1540344009087731e-4
4,2,Lactobacillaceae,Paenibacillaceae,0.09975728471351364
4,2,Paenibacillaceae,Paenibacillaceae,-0.0022022256946310566
5,3,C1,C1,0.152091235523098
5,3,C2,C1,-0.04753928786838105
5,3,C3,C1,0.47028939844988393
5,3,C4,C1,0.0692288634379326
5,3,C5,C1,-0.053972536992633456
5,3,C6,C1,0.15068102873978503
5,3,C7,C1,-0.10181400512698772
5,3,Enterobacteriaceae,C1,-4.931824874817715e-4
5,3,Lactobacillaceae,C1,0.10768378082518747
5,3,Paenibacillaceae,C1,0.1032668887989426
5,3,C1,C2,0.03169587278001567
5,3,C2,C2,-0.0014603925722462584
5,3,C3,C2,0.035850051033408735
5,3,C4,C2,0.01580618049983957
5,3,C5,C2,0.03902676594869637
5,3,C6,C2,0.010497488542536073
5,3,C7,C2,-0.014126016563765775
5,3,Enterobacteriaceae,C2,1.732983214252136e-5
5,3,Lactobacillaceae,C2,-0.022484184927450034
5,3,Paenibacillaceae,C2,0.008842819086689255
5,3,C1,C3,0.05328161025383335
5,3,C2,C3,-0.03585125956913498
5,3,C3,C3,0.31094427761303955
5,3,C4,C3,0.02602645497597953
5,3,C5,C3,-0.12957776575069638
5,3,C6,C3,0.1023095292163187
5,3,C7,C3,-0.05326719872358098
5,3,Enterobacteriaceae,C3,-4.395769574387796e-4
5,3,Lactobacillaceae,C3,0.14742992509845781
5,3,Paenibacillaceae,C3,0.06365181616828315
5,3,C1,C4,0.13480399193202297
5,3,C2,C4,-0.023713131125811384
5,3,C3,C4,0.25957426806381445
5,3,C4,C4,0.042579215581013734
5,3,C5,C4,0.04570567695597288
5,3,C6,C4,0.07908133421712744
5,3,C7,C4,-0.06821710676534444
5,3,Enterobacteriaceae,C4,-2.0299983718329297e-4
5,3,Lactobacillaceae,C4,-0.03609836229671386
5,3,Paenibacillaceae,C4,0.06984082817718874
5,3,C1,C5,0.3370094183489436
5,3,C2,C5,-0.06979952337523891
5,3,C3,C5,0.7366310062926705
5,3,C4,C5,0.11510900598276716
5,3,C5,C5,0.059368590672671875
5,3,C6,C5,0.22795081497227473
5,3,C7,C5,-0.1824923577450598
5,3,Enterobacteriaceae,C5,-6.437118693502046e-4
5,3,Lactobacillaceae,C5,-0.01835865550204956
5,3,Paenibacillaceae,C5,0.1875434362215254
5,3,C1,C6,0.014757185056784809
5,3,C2,C6,-0.009715824406830529
5,3,C3,C6,0.08337703107670663
5,3,C4,C6,0.006057649872280433
5,3,C5,C6,-0.03550284771071697
5,3,C6,C6,0.02732724476882025
5,3,C7,C6,-0.014218026453685568
5,3,Enterobacteriaceae,C6,-1.202488765037972e-4
5,3,Lactobacillaceae,C6,0.037881510516021226
5,3,Paenibacillaceae,C6,0.01763417460721246
5,3,C1,C7,-0.06408117127146531
5,3,C2,C7,0.019032628962439197
5,3,C3,C7,-0.18730536831342343
5,3,C4,C7,-0.025819381620938546
5,3,C5,C7,0.01939203169013565
5,3,C6,C7,-0.05958482110883247
5,3,C7,C7,0.04100260336863806
5,3,Enterobacteriaceae,C7,1.9807739321476913e-4
5,3,Lactobacillaceae,C7,-0.03464732527284458
5,3,Paenibacillaceae,C7,-0.04297306110902359
5,3,C1,Enterobacteriaceae,3.730970482806759e-4
5,3,C2,Enterobacteriaceae,-5.5009380751849715e-5
5,3,C3,Enterobacteriaceae,6.336019807800534e-4
5,3,C4,Enterobacteriaceae,1.1795971410823152e-4
5,3,C5,Enterobacteriaceae,1.9383437799754767e-4
5,3,C6,Enterobacteriaceae,1.902113841304255e-4
5,3,C7,Enterobacteriaceae,-1.7881653359231854e-4
5,3,Enterobacteriaceae,Enterobacteriaceae,-4.3691505684587477e-7
5,3,Lactobacillaceae,Enterobacteriaceae,-1.4170487388387473e-4
5,3,Paenibacillaceae,Enterobacteriaceae,1.7370328628750958e-4
5,3,C1,Lactobacillaceae,-0.09284791165559834
5,3,C2,Lactobacillaceae,0.04299881739765376
5,3,C3,Lactobacillaceae,-0.4008432784181649
5,3,C4,Lactobacillaceae,-0.053538586421335556
5,3,C5,Lactobacillaceae,0.10336924970668124
5,3,C6,Lactobacillaceae,-0.13121680256276946
5,3,C7,Lactobacillaceae,0.07766898128981341
5,3,Enterobacteriaceae,Lactobacillaceae,4.6432327014828503e-4
5,3,Lactobacillaceae,Lactobacillaceae,-0.1643496594631191
5,3,Paenibacillaceae,Lactobacillaceae,-0.07541033602503923
5,3,C1,Paenibacillaceae,-0.014862985495847941
5,3,C2,Paenibacillaceae,-0.008687613767925397
5,3,C3,Paenibacillaceae,0.06154606420454817
5,3,C4,Paenibacillaceae,0.0017089010287910556
5,3,C5,Paenibacillaceae,-0.06493019002619116
5,3,C6,Paenibacillaceae,0.02220000460148302
5,3,C7,Paenibacillaceae,-0.004309822732673276
5,3,Enterobacteriaceae,Paenibacillaceae,-1.148308273317047e-4
5,3,Lactobacillaceae,Paenibacillaceae,0.07346886659532532
5,3,Paenibacillaceae,Paenibacillaceae,0.00568499495185119
6,4,C1,C1,0.18296042845122806
6,4,C2,C1,-0.031714372132424964
6,4,C3,C1,0.4411004747392599
6,4,C4,C1,0.09512512001817845
6,4,C5,C1,0.034566701208882646
6,4,C6,C1,0.14026257966877884
6,4,C7,C1,-0.10947998393305108
6,4,Enterobacteriaceae,C1,-3.6828387365302526e-4
6,4,Lactobacillaceae,C1,0.0726211562541109
6,4,Paenibacillaceae,C1,0.08803302004656638
6,4,C1,C2,0.1758543954085072
6,4,C2,C2,0.01757993242512273
6,4,C3,C2,0.20825318913674773
6,4,C4,C2,0.10384418090766229
6,4,C5,C2,0.1828572832406872
6,4,C6,C2,0.06346881538139626
6,4,C7,C2,-0.08093809121661376
6,4,Enterobacteriaceae,C2,-1.5970308052166175e-5
6,4,Lactobacillaceae,C2,-0.01827313633136246
6,4,Paenibacillaceae,C2,0.01967945072696154
6,4,C1,C3,-0.17492338140982625
6,4,C2,C3,-0.06078460625291143
6,4,C3,C3,-0.011955785982563367
6,4,C4,C3,-0.10800783554848555
6,4,C5,C3,-0.30597668420209395
6,4,C6,C3,0.00191510001131732
6,4,C7,C3,0.05738296695675596
6,4,Enterobacteriaceae,C3,-2.6749267903025626e-4
6,4,Lactobacillaceae,C3,0.10114774923180932
6,4,Paenibacillaceae,C3,0.037070463055178374
6,4,C1,C4,0.0690991244338413
6,4,C2,C4,-0.02650690549094375
6,4,C3,C4,0.16410226686343954
6,4,C4,C4,0.014333189318816298
6,4,C5,C4,0.007000316098650687
6,4,C6,C4,0.05017242788576191
6,4,C7,C4,-0.03778468506769977
6,4,Enterobacteriaceae,C4,-1.3299199983049065e-4
6,4,Lactobacillaceae,C4,-0.03342347120145978
6,4,Paenibacillaceae,C4,0.05457427455574524
6,4,C1,C5,0.19895484369414357
6,4,C2,C5,-0.06761701351142627
6,4,C3,C5,0.5015479214957788
6,4,C4,C5,0.05704178942687128
6,4,C5,C5,-1.1712749328828997e-4
6,4,C6,C5,0.15573064917308743
6,4,C7,C5,-0.11458188315213029
6,4,Enterobacteriaceae,C5,-4.466175795520178e-4
6,4,Lactobacillaceae,C5,-0.025949909564360735
6,4,Paenibacillaceae,C5,0.1449634625615099
6,4,C1,C6,-0.07010943083276815
6,4,C2,C6,-0.02059759860568569
6,4,C3,C6,-0.029159656292303146
6,4,C4,C6,-0.043462154035667944
6,4,C5,C6,-0.10511199270640566
6,4,C6,C6,-0.007448944011810858
6,4,C7,C6,0.025959255032578926
6,4,Enterobacteriaceae,C6,-6.581642216249746e-5
6,4,Lactobacillaceae,C6,0.0243202689706581
6,4,Paenibacillaceae,C6,0.009717251122507166
6,4,C1,C7,-0.03321325220587397
6,4,C2,C7,0.017351183175414536
6,4,C3,C7,-0.12443893253071119
6,4,C4,C7,-0.010845693123244293
6,4,C5,C7,0.027907321470139697
6,4,C6,C7,-0.03980706071483281
6,4,C7,C7,0.02424848632276673
6,4,Enterobacteriaceae,C7,1.4119495738741715e-4
6,4,Lactobacillaceae,C7,-0.02395073644872709
6,4,Paenibacillaceae,C7,-0.03224914483202097
6,4,C1,Enterobacteriaceae,2.9024286538000303e-5
6,4,C2,Enterobacteriaceae,-6.811928656005508e-5
6,4,C3,Enterobacteriaceae,1.701052871821194e-4
6,4,C4,Enterobacteriaceae,-6.376190546285313e-5
6,4,C5,Enterobacteriaceae,-1.1079066654052843e-4
6,4,C6,Enterobacteriaceae,4.893190059600943e-5
6,4,C7,Enterobacteriaceae,-1.7276224960456423e-5
6,4,Enterobacteriaceae,Enterobacteriaceae,-2.861431770606057e-7
6,4,Lactobacillaceae,Enterobacteriaceae,-9.836144998440267e-5
6,4,Paenibacillaceae,Enterobacteriaceae,1.0453076038570273e-4
6,4,C1,Lactobacillaceae,0.026260310477210832
6,4,C2,Lactobacillaceae,0.04106923011069877
6,4,C3,Lactobacillaceae,-0.18047785413692963
6,4,C4,Lactobacillaceae,0.018799098407832403
6,4,C5,Lactobacillaceae,0.17618081345739253
6,4,C6,Lactobacillaceae,-0.061342254111315934
6,4,C7,Lactobacillaceae,0.01303010714248662
6,4,Enterobacteriaceae,Lactobacillaceae,3.33661002448357e-4
6,4,Lactobacillaceae,Lactobacillaceae,-0.12669198632138406
6,4,Paenibacillaceae,Lactobacillaceae,-0.04528624985171411
6,4,C1,Paenibacillaceae,-0.13421263866887673
6,4,C2,Paenibacillaceae,-0.019466451610643306
6,4,C3,Paenibacillaceae,-0.10436599564103562
6,4,C4,Paenibacillaceae,-0.07395575178079701
6,4,C5,Paenibacillaceae,-0.17497987738231202
6,4,C6,Paenibacillaceae,-0.0296520790370824
6,4,C7,Paenibacillaceae,0.054298395097353014
6,4,Enterobacteriaceae,Paenibacillaceae,-6.712177361137743e-5
6,4,Lactobacillaceae,Paenibacillaceae,0.05869387681044034
6,4,Paenibacillaceae,Paenibacillaceae,-0.008471431701433328
7,5,C1,C1,0.08749768034945907
7,5,C2,C1,-0.04464649560004084
7,5,C3,C1,0.30823860469211106
7,5,C4,C1,0.04913549463896592
7,5,C5,C1,-0.012747898802195182
7,5,C6,C1,0.10252153541298456
7,5,C7,C1,-0.06037327688820182
7,5,Enterobacteriaceae,C1,-2.1058465120414412e-4
7,5,Lactobacillaceae,C1,0.04000709136694651
7,5,Paenibacillaceae,C1,0.0590561475674716
7,5,C1,C2,0.13782787314758677
7,5,C2,C2,0.01317836446210541
7,5,C3,C2,0.16481472065031352
7,5,C4,C2,0.08200701887113028
7,5,C5,C2,0.14457738852394345
7,5,C6,C2,0.05059657755797309
7,5,C7,C2,-0.0632624237068722
7,5,Enterobacteriaceae,C2,-6.009172675703359e-6
7,5,Lactobacillaceae,C2,-0.01557992112586036
7,5,Paenibacillaceae,C2,0.014013495811302523
7,5,C1,C3,-0.3199221210920632
7,5,C2,C3,-0.10826872099416314
7,5,C3,C3,-0.1470674700095194
7,5,C4,C3,-0.1711388901103865
7,5,C5,C3,-0.3724557717759675
7,5,C6,C3,-0.02993969006495493
7,5,C7,C3,0.12727724197985757
7,5,Enterobacteriaceae,C3,1.2747642007877477e-5
7,5,Lactobacillaceae,C3,0.028581605120843488
7,5,Paenibacillaceae,C3,0.005465065357346766
7,5,C1,C4,-0.04271585325733406
7,5,C2,C4,-0.05354661339416564
7,5,C3,C4,0.0566974869807621
7,5,C4,C4,-0.03439565007131635
7,5,C5,C4,-0.0637563056613543
7,5,C6,C4,0.023234047475322595
7,5,C7,C4,0.014197520882563703
7,5,Enterobacteriaceae,C4,1.907818067768776e-5
7,5,Lactobacillaceae,C4,-0.0549895157978963
7,5,Paenibacillaceae,C4,0.029461752859204066
7,5,C1,C5,0.04689258668953556
7,5,C2,C5,-0.09082219642687972
7,5,C3,C5,0.3147199031138896
7,5,C4,C5,-0.00694625083225195
7,5,C5,C5,-0.07931612023658931
7,5,C6,C5,0.1047801052923879
7,5,C7,C5,-0.0407672664567282
7,5,Enterobacteriaceae,C5,-2.1423879327620463e-4
7,5,Lactobacillaceae,C5,-0.05289176312699108
7,5,Paenibacillaceae,C5,0.09985039606012655
7,5,C1,C6,-0.14873497611244504
7,5,C2,C6,-0.04720753637583945
7,5,C3,C6,-0.09394834443532905
7,5,C4,C6,-0.07840819452242265
7,5,C5,C6,-0.14997321428834837
7,5,C6,C6,-0.022121252202245804
7,5,C7,C6,0.06261315666832201
7,5,Enterobacteriaceae,C6,6.341648253708248e-5
7,5,Lactobacillaceae,C6,-0.007313455613061876
7,5,Paenibacillaceae,C6,-0.0045590364672324635
7,5,C1,C7,-0.027378691981810747
7,5,C2,C7,0.013503070914629139
7,5,C3,C7,-0.09995376586298896
7,5,C4,C7,-0.00920422477623846
7,5,C5,C7,0.021361606106495425
7,5,C6,C7,-0.03200003875891118
7,5,C7,C7,0.019633254145811203
7,5,Enterobacteriaceae,C7,1.1187708035940991e-4
7,5,Lactobacillaceae,C7,-0.019142175033311896
7,5,Paenibacillaceae,C7,-0.025253659843536187
7,5,C1,Enterobacteriaceae,-6.226791370721633e-4
7,5,C2,Enterobacteriaceae,-2.6985823545752424e-4
7,5,C3,Enterobacteriaceae,-3.4193368845284865e-4
7,5,C4,Enterobacteriaceae,-3.4665287087618776e-4
7,5,C5,Enterobacteriaceae,-5.366330130951829e-4
7,5,C6,Enterobacteriaceae,-6.304352627214792e-5
7,5,C7,Enterobacteriaceae,2.8355406176313474e-4
7,5,Enterobacteriaceae,Enterobacteriaceae,6.742501763277046e-7
7,5,Lactobacillaceae,Enterobacteriaceae,-2.7432516372945465e-4
7,5,Paenibacillaceae,Enterobacteriaceae,-3.419263637967049e-5
7,5,C1,Lactobacillaceae,0.024018826015752892
7,5,C2,Lactobacillaceae,0.03380395863863358
7,5,C3,Lactobacillaceae,-0.14103810220516164
7,5,C4,Lactobacillaceae,0.01667647832587857
7,5,C5,Lactobacillaceae,0.14273793968796408
7,5,C6,Lactobacillaceae,-0.04800614583045562
7,5,C7,Lactobacillaceae,0.009205811394988338
7,5,Enterobacteriaceae,Lactobacillaceae,2.658709679998354e-4
7,5,Lactobacillaceae,Lactobacillaceae,-0.10045763953598795
7,5,Paenibacillaceae,Lactobacillaceae,-0.03690625995553857
7,5,C1,Paenibacillaceae,0.07453062361962347
7,5,C2,Paenibacillaceae,0.044724260026430866
7,5,C3,Paenibacillaceae,0.05662712700926033
7,5,C4,Paenibacillaceae,0.0278733988089581
7,5,C5,Paenibacillaceae,-0.00823267817035966
7,5,C6,Paenibacillaceae,0.009448847457076715
7,5,C7,Paenibacillaceae,-0.03764452024925937
7,5,Enterobacteriaceae,Paenibacillaceae,-2.617086184085952e-4
7,5,Lactobacillaceae,Paenibacillaceae,0.09668270586590422
7,5,Paenibacillaceae,Paenibacillaceae,0.011677539969269856
8,6,C1,C1,0.014381057538782983
8,6,C2,C1,-0.06019561025683919
8,6,C3,C1,0.22272686528240146
8,6,C4,C1,0.01984803560596532
8,6,C5,C1,-0.04354120920374522
8,6,C6,C1,0.08376939289059
8,6,C7,C1,-0.01798179914941519
8,6,Enterobacteriaceae,C1,0.001014651653428122
8,6,Lactobacillaceae,C1,-0.012672661966095223
8,6,Paenibacillaceae,C1,0.006698603775249076
8,6,C1,C2,0.12569848962790023
8,6,C2,C2,0.015243855750742203
8,6,C3,C2,0.14342628597409865
8,6,C4,C2,0.0722087430538413
8,6,C5,C2,0.1264829113802934
8,6,C6,C2,0.04240344848959069
8,6,C7,C2,-0.05863177677516458
8,6,Enterobacteriaceae,C2,-1.7235707655929833e-4
8,6,Lactobacillaceae,C2,-0.005462744543254626
8,6,Paenibacillaceae,C2,0.018765832353966682
8,6,C1,C3,-0.36316016279281044
8,6,C2,C3,-0.12822888795714463
8,6,C3,C3,-0.1781221675047437
8,6,C4,C3,-0.17734508905352359
8,6,C5,C3,-0.3646088008084211
8,6,C6,C3,-0.027457271001361278
8,6,C7,C3,0.15923721482773695
8,6,Enterobacteriaceae,C3,0.0018701753810516045
8,6,Lactobacillaceae,C3,-0.0501639527671318
8,6,Paenibacillaceae,C3,-0.06412907406271597
8,6,C1,C4,-0.08480574395772099
8,6,C2,C4,-0.0639057338253018
8,6,C3,C4,0.018790812515613802
8,6,C4,C4,-0.04637131161887062
8,6,C5,C4,-0.08091397051805067
8,6,C6,C4,0.01801692957358933
8,6,C7,C4,0.03891587834757959
8,6,Enterobacteriaceae,C4,9.747209001661351e-4
8,6,Lactobacillaceae,C4,-0.08346465201699194
8,6,Paenibacillaceae,C4,-0.0105826612152544
8,6,C1,C5,-0.009891165611235927
8,6,C2,C5,-0.09465576681671507
8,6,C3,C5,0.23334512582253483
8,6,C4,C5,-0.02340521598867337
8,6,C5,C5,-0.09356783906511831
8,6,C6,C5,0.08574001276781923
8,6,C7,C5,-0.007014620788471624
8,6,Enterobacteriaceae,C5,7.671523485058452e-4
8,6,Lactobacillaceae,C5,-0.08125343130373038
8,6,Paenibacillaceae,C5,0.04829417508617288
8,6,C1,C6,-0.16505727629144906
8,6,C2,C6,-0.05549215969633484
8,6,C3,C6,-0.10192355839165881
8,6,C4,C6,-0.08014440797576207
8,6,C5,C6,-0.14813367290082885
8,6,C6,C6,-0.019511671898333614
8,6,C7,C6,0.07478430706590522
8,6,Enterobacteriaceae,C6,8.30503130911613e-4
8,6,Lactobacillaceae,C6,-0.03724535198971579
8,6,Paenibacillaceae,C6,-0.03280716341234296
8,6,C1,C7,-0.009584200372979778
8,6,C2,C7,0.016476912510182254
8,6,C3,C7,-0.07555233074782547
8,6,C4,C7,-0.0029365611206477963
8,6,C5,C7,0.02515373404739933
8,6,C6,C7,-0.026305143342012657
8,6,C7,C7,0.009015841841584948
8,6,Enterobacteriaceae,C7,-1.9271601993138413e-4
8,6,Lactobacillaceae,C7,-0.005161811559525804
8,6,Paenibacillaceae,C7,-0.011132244049691918
8,6,C1,Enterobacteriaceae,-0.009868512281691316
8,6,C2,Enterobacteriaceae,-0.003852707339926316
8,6,C3,Enterobacteriaceae,-0.005682519852509989
8,6,C4,Enterobacteriaceae,-0.00367802270755367
