time,window,target_i,C1,C2,C3,C4,C5,C6,C7,Enterobacteriaceae,Paenibacillaceae
10,9,Paenibacillaceae,0.22914857249011208,0.47896689153906113,0.20036990229751797,0.13667241807829164,0.2307173631896376,-0.0716966057924091,0.18955401998385035,-0.007717376081119493,0.2775452961640569
11,10,C1,-0.125558279186395,-0.13911386510090554,-0.09904129747431192,-0.10932035119522818,-0.17722514118059718,-0.07699342603232161,-0.11759471343615152,0.004473787835789663,-0.09140633755717498
11,10,C2,-0.10561231831618725,-0.1323353466448107,0.008947788202175613,-0.04873788005062239,-0.13565212093534776,-0.014872608075883436,-0.07055748861845619,0.008763463922845254,-0.19996097111186867
11,10,C3,-0.3628099550780416,-0.4945181977400881,-0.3925052543293105,-0.278852589321153,-0.37088753581835227,-0.07866594128789074,-0.3364310511182174,0.015300947819908782,-0.25208019750767546
11,10,C4,-0.32168812844600875,-0.4489805196559192,-0.3028571768838575,-0.18090869445253027,-0.2442390755469963,-0.05545328759970386,-0.22853013212583229,0.03250798325791502,-0.44777808349218695
11,10,C5,-0.2474810768054864,-0.3531465201980145,-0.17113481221121368,-0.11063666366738673,-0.19738114349706373,-0.024906567676337324,-0.12434204527230239,0.03365555578289771,-0.523267460386344
11,10,C6,-0.328434323674641,-0.41511998279894546,-0.523807787473342,-0.3457067163917026,-0.3734687255222702,-0.2528180524944731,-0.3449929681189778,0.0130780633851766,-0.18166877092130815
11,10,C7,-0.28764223382732157,-0.3559406814493844,-0.3155559103994719,-0.26733378571524086,-0.3509566489612887,-0.17375264830262116,-0.2913520435530932,0.01233026822510427,-0.24275006436556315
11,10,Enterobacteriaceae,-0.01203260857017097,-0.02535422224101845,-0.005071691505913012,-0.0037288602583288553,-0.008402141796854974,0.007763454505975475,-0.005012885566654113,0.0016818260980312858,-0.03773387731166429
11,10,Paenibacillaceae,0.190574530743373,0.40154908021238944,0.18247293265428113,0.13801594856262603,0.22278174835907877,-0.04320512437696448,0.176066372028115,-0.001779470333924011,0.18742573789999958
12,11,C1,-0.10095108361911209,-0.10828919034088608,-0.08935114753951152,-0.11112787174376952,-0.17204156199563925,-0.07959596142362153,-0.1116817344272396,4.4511958157732005e-4,-0.04587158754142128
12,11,C2,-0.12091728087741296,-0.1522202143500441,0.005880692341524145,-0.027887241894274162,-0.10725885578881397,0.0023992341453174027,-0.05199577813535461,0.014745622467483198,-0.24834436040903243
