time,window,effector_j,target_i,strength
2,1,C4,C6,-0.42225141993968524
2,1,C5,C6,-0.3806889684484446
2,1,C6,C6,-0.5980115142669993
2,1,C7,C6,-0.47920168913381334
2,1,Enterobacteriaceae,C6,-2.1290757151398956e-5
2,1,Paenibacillaceae,C6,0.01914134208179594
2,1,C1,C7,-0.2043319266523957
2,1,C2,C7,-0.1370040446440467
2,1,C3,C7,-0.32727850135798564
2,1,C4,C7,-0.35525723635652046
2,1,C5,C7,-0.32028906110422833
2,1,C6,C7,-0.5031313284824911
2,1,C7,C7,-0.40317180641659456
2,1,Enterobacteriaceae,C7,-1.791277705264845e-5
2,1,Paenibacillaceae,C7,0.016104387023979514
2,1,C1,Enterobacteriaceae,-7.562523368226045e-6
2,1,C2,Enterobacteriaceae,-5.070652962249352e-6
2,1,C3,Enterobacteriaceae,-1.2112895693722215e-5
2,1,C4,Enterobacteriaceae,-1.3148415892187207e-5
2,1,C5,Enterobacteriaceae,-1.1854209710988933e-5
2,1,C6,Enterobacteriaceae,-1.862137988552482e-5
2,1,C7,Enterobacteriaceae,-1.4921780738759833e-5
2,1,Enterobacteriaceae,Enterobacteriaceae,-6.629693032794046e-10
2,1,Paenibacillaceae,Enterobacteriaceae,5.960390292163552e-7
2,1,C1,Paenibacillaceae,0.0074481377546666136
2,1,C2,Paenibacillaceae,0.0049939576950756
2,1,C3,Paenibacillaceae,0.011929684226009046
2,1,C4,Paenibacillaceae,0.01294954184632555
2,1,C5,Paenibacillaceae,0.011674910952488472
2,1,C6,Paenibacillaceae,0.01833972548793601
2,1,C7,Paenibacillaceae,0.01469608397564322
2,1,Enterobacteriaceae,Paenibacillaceae,6.529416779969095e-7
2,1,Paenibacillaceae,Paenibacillaceae,-5.870237459910851e-4
3,2,C1,C1,-0.15387854647146
3,2,C2,C1,-0.036592890524599145
3,2,C3,C1,-0.37647956319675935
3,2,C4,C1,-0.38572489361559337
3,2,C5,C1,-0.3684940890838876
3,2,C6,C1,-0.6912929010844358
3,2,C7,C1,-0.33514166479071184
3,2,Enterobacteriaceae,C1,-4.902016954912432e-5
3,2,Paenibacillaceae,C1,0.029456974667667748
3,2,C1,C2,-0.13338424668931217
3,2,C2,C2,-0.03371509930187784
3,2,C3,C2,-0.3224410010484244
3,2,C4,C2,-0.3308094498062223
3,2,C5,C2,-0.31560066027387146
3,2,C6,C2,-0.5898589881178737
3,2,C7,C2,-0.28956101371952936
3,2,Enterobacteriaceae,C2,-4.142638581484488e-5
3,2,Paenibacillaceae,C2,0.025014305013151168
3,2,C1,C3,-0.19114258186387062
3,2,C2,C3,-0.04681655842792522
3,2,C3,C3,-0.46499003444958037
3,2,C4,C3,-0.4767161772009926
3,2,C5,C3,-0.45512643988210044
3,2,C6,C3,-0.8523090486963735
3,2,C7,C3,-0.41565647944871237
3,2,Enterobacteriaceae,C3,-6.016426931109982e-5
3,2,Paenibacillaceae,C3,0.03623591177023729
3,2,C1,C4,-0.21503576014356615
3,2,C2,C4,-0.049203029912017006
3,2,C3,C4,-0.5298819423731777
3,2,C4,C4,-0.5424583734115107
3,2,C5,C4,-0.5186437042921906
3,2,C6,C4,-0.9751097416853344
3,2,C7,C4,-0.4692549926788821
3,2,Enterobacteriaceae,C4,-6.953431305077328e-5
3,2,Paenibacillaceae,C4,0.04166746595159316
3,2,C1,C5,-0.18317819213673392
3,2,C2,C5,-0.03935358003666113
3,2,C3,C5,-0.45637871232888294
3,2,C4,C5,-0.4666372882405518
3,2,C5,C5,-0.44670076781743445
3,2,C6,C5,-0.8426583553300626
3,2,C7,C5,-0.4009467515336469
3,2,Enterobacteriaceae,C5,-6.059890289863635e-5
3,2,Paenibacillaceae,C5,0.036160710515749886
3,2,C1,C6,-0.23887600988948945
3,2,C2,C6,-0.049901799734706
3,2,C3,C6,-0.5979152773985122
3,2,C4,C6,-0.6110413183439655
3,2,C5,C6,-0.5852366644725762
3,2,C6,C6,-1.1055320442701626
3,2,C7,C6,-0.5235312409496259
3,2,Enterobacteriaceae,C6,-7.978138946911547e-5
3,2,Paenibacillaceae,C6,0.04752486242099371
3,2,C1,C7,-0.2896737331590423
3,2,C2,C7,-0.06844859015942473
3,2,C3,C7,-0.7095694581689581
3,2,C4,C7,-0.7268960416187102
3,2,C5,C7,-0.6945190793370796
3,2,C6,C7,-1.303396941123868
3,2,C7,C7,-0.6311052865757562
3,2,Enterobacteriaceae,C7,-9.251277504939025e-5
3,2,Paenibacillaceae,C7,0.05556596135071551
3,2,C1,Enterobacteriaceae,1.8884360642035178e-6
3,2,C2,Enterobacteriaceae,4.483871522651887e-7
3,2,C3,Enterobacteriaceae,4.621598761303142e-6
3,2,C4,Enterobacteriaceae,4.734937234844084e-6
3,2,C5,Enterobacteriaceae,4.52357081734842e-6
3,2,C6,Enterobacteriaceae,8.486956845476792e-6
3,2,C7,Enterobacteriaceae,4.113269087780967e-6
3,2,Enterobacteriaceae,Enterobacteriaceae,6.019559860356156e-10
3,2,Paenibacillaceae,Enterobacteriaceae,-3.6168294535062355e-7
3,2,C1,Paenibacillaceae,0.0055182422658563626
3,2,C2,Paenibacillaceae,0.00259135437103284
3,2,C3,Paenibacillaceae,0.011003309526832039
3,2,C4,Paenibacillaceae,0.011562022356696728
3,2,C5,Paenibacillaceae,0.010769231177945428
3,2,C6,Paenibacillaceae,0.01878914540633525
3,2,C7,Paenibacillaceae,0.011412990249942691
3,2,Enterobacteriaceae,Paenibacillaceae,1.0753479217834938e-6
3,2,Paenibacillaceae,Paenibacillaceae,-7.234529584507756e-4
4,3,C1,C1,-0.10695314360609817
4,3,C2,C1,-0.0421962117141497
4,3,C3,C1,-0.14322223794861286
4,3,C4,C1,-0.21211232784079276
4,3,C5,C1,-0.23045314189078853
4,3,C6,C1,-0.3617365516843856
4,3,C7,C1,-0.21672588235974619
4,3,Enterobacteriaceae,C1,-7.756836378594996e-6
4,3,Paenibacillaceae,C1,-0.013202000941738228
4,3,C1,C2,-0.0948039219956599
4,3,C2,C2,-0.050662028818166754
4,3,C3,C2,-0.004513490349269469
4,3,C4,C2,-0.13493642512656706
4,3,C5,C2,-0.18611009792080113
4,3,C6,C2,-0.21326984889456913
4,3,C7,C2,-0.17650558692320456
4,3,Enterobacteriaceae,C2,1.976411775927102e-5
4,3,Paenibacillaceae,C2,-0.04817042697168664
4,3,C1,C3,-0.14666266645073253
4,3,C2,C3,-0.0808858879652666
4,3,C3,C3,-0.11084505285565846
4,3,C4,C3,-0.23757481877378767
4,3,C5,C3,-0.27502114699791047
4,3,C6,C3,-0.36902985716581854
4,3,C7,C3,-0.28237171852464554
4,3,Enterobacteriaceae,C3,9.875379927516505e-6
4,3,Paenibacillaceae,C3,-0.03797866301467576
4,3,C1,C4,-0.15126803694402233
4,3,C2,C4,-0.051156623803732766
4,3,C3,C4,-0.32069104002992366
4,3,C4,C4,-0.34618349386174824
4,3,C5,C4,-0.33468281271678746
4,3,C6,C4,-0.5990819463877703
4,3,C7,C4,-0.32036003020707365
4,3,Enterobacteriaceae,C4,-3.6083245626295657e-5
4,3,Paenibacillaceae,C4,0.018250758751659612
4,3,C1,C5,-0.11960930911796855
4,3,C2,C5,-0.016070719934997535
4,3,C3,C5,-0.4119826934895146
4,3,C4,C5,-0.35091385041198975
4,3,C5,C5,-0.3030013918827974
4,3,C6,C5,-0.6399198772647087
4,3,C7,C5,-0.2755549613422758
4,3,Enterobacteriaceae,C5,-6.399398327953331e-5
4,3,Paenibacillaceae,C5,0.05866822324626728
4,3,C1,C6,-0.16336542942562537
4,3,C2,C6,-0.024038982950359302
4,3,C3,C6,-0.6380966533165424
4,3,C4,C6,-0.49990073792214196
4,3,C5,C6,-0.40393957743040065
4,3,C6,C6,-0.9013976324138039
4,3,C7,C6,-0.38304699875918913
4,3,Enterobacteriaceae,C6,-1.0239522569305593e-4
4,3,Paenibacillaceae,C6,0.10676670891059582
4,3,C1,C7,-0.204257601664718
4,3,C2,C7,-0.08099532481399871
4,3,C3,C7,-0.30604433491666005
4,3,C4,C7,-0.4145586482507154
4,3,C5,C7,-0.43685403533918465
4,3,C6,C7,-0.7045049945057483
4,3,C7,C7,-0.41692416730954107
4,3,Enterobacteriaceae,C7,-2.1347232647671273e-5
4,3,Paenibacillaceae,C7,-0.013924948091250574
4,3,C1,Enterobacteriaceae,-4.4420306210171554e-7
4,3,C2,Enterobacteriaceae,-2.3350931094954946e-6
4,3,C3,Enterobacteriaceae,1.8871180246258016e-6
4,3,C4,Enterobacteriaceae,2.4218025932611744e-6
4,3,C5,Enterobacteriaceae,3.3011238990019346e-6
4,3,C6,Enterobacteriaceae,7.81941039500962e-6
4,3,C7,Enterobacteriaceae,-4.524231120881789e-8
4,3,Enterobacteriaceae,Enterobacteriaceae,7.68673654624755e-10
4,3,Paenibacillaceae,Enterobacteriaceae,-2.3479230108287318e-8
4,3,C1,Paenibacillaceae,0.009622507575251717
4,3,C2,Paenibacillaceae,0.017262111983863036
4,3,C3,Paenibacillaceae,-0.06569318925533413
4,3,C4,Paenibacillaceae,-0.020818884202563046
4,3,C5,Paenibacillaceae,-0.0011197204357505121
4,3,C6,Paenibacillaceae,-0.05509314217752268
4,3,C7,Paenibacillaceae,0.008074290373855495
4,3,Enterobacteriaceae,Paenibacillaceae,-1.7082675036175673e-5
4,3,Paenibacillaceae,Paenibacillaceae,0.022572444261318072
5,4,C1,C1,0.023003068344362606
5,4,C2,C1,0.10445508761363569
5,4,C3,C1,0.12876772877846926
5,4,C4,C1,-0.037862609923910585
5,4,C5,C1,-0.09829502247035449
5,4,C6,C1,-0.20840450912307149
5,4,C7,C1,-0.022318925244490462
5,4,Enterobacteriaceae,C1,2.601612033217002e-5
5,4,Paenibacillaceae,C1,-0.06458020810923118
5,4,C1,C2,0.09465335871982383
5,4,C2,C2,0.18118935523030127
5,4,C3,C2,0.3705025459742247
5,4,C4,C2,0.09104322973856313
5,4,C5,C2,-0.018836871162275583
5,4,C6,C2,-0.06284336693228004
5,4,C7,C2,0.09034898353016922
5,4,Enterobacteriaceae,C2,6.537153949444559e-5
5,4,Paenibacillaceae,C2,-0.12217285830317397
5,4,C1,C3,-0.23336549871136195
5,4,C2,C3,-0.22549606001090416
5,4,C3,C3,-0.32356141232390895
5,4,C4,C3,-0.3073995814114025
5,4,C5,C3,-0.309246101735165
5,4,C6,C3,-0.3319571197002648
5,4,C7,C3,-0.36071624779617056
5,4,Enterobacteriaceae,C3,-2.6687256809201096e-5
5,4,Paenibacillaceae,C3,0.022079517315546603
5,4,C1,C4,-0.14353568112326856
5,4,C2,C4,-0.0795397712430139
5,4,C3,C4,-0.28599147699573946
5,4,C4,C4,-0.2858775798859383
5,4,C5,C4,-0.2796908970147248
5,4,C6,C4,-0.4552661757546244
5,4,C7,C4,-0.2708091517838431
5,4,Enterobacteriaceae,C4,-3.403413598548258e-5
5,4,Paenibacillaceae,C4,0.02150813741804092
5,4,C1,C5,0.07787265038648039
5,4,C2,C5,0.20913296853445623
5,4,C3,C5,0.07021063139129449
5,4,C4,C5,-0.06798029964824982
5,4,C5,C5,-0.10415928421149914
5,4,C6,C5,-0.37951666188821465
5,4,C7,C5,0.01850374017478366
5,4,Enterobacteriaceae,C5,3.4913093637459583e-6
5,4,Paenibacillaceae,C5,-0.04320906357576125
5,4,C1,C6,-0.2846043646725922
5,4,C2,C6,-0.23463837865975523
5,4,C3,C6,-0.8055464426894798
5,4,C4,C6,-0.5481246558965893
5,4,C5,C6,-0.432459060467515
5,4,C6,C6,-0.7510635026785041
5,4,C7,C6,-0.48848131399894695
5,4,Enterobacteriaceae,C6,-1.2229123087496383e-4
5,4,Paenibacillaceae,C6,0.15075548185884058
5,4,C1,C7,-0.17897502167437226
5,4,C2,C7,-0.0964817868117979
5,4,C3,C7,-0.26570813082917666
5,4,C4,C7,-0.33198896326290567
5,4,C5,C7,-0.3529494892625639
5,4,C6,C7,-0.5312085196024362
5,4,C7,C7,-0.3371278698721083
5,4,Enterobacteriaceae,C7,-2.1817556781556446e-5
5,4,Paenibacillaceae,C7,-0.0046429610941504705
5,4,C1,Enterobacteriaceae,-3.728592128115601e-6
5,4,C2,Enterobacteriaceae,-6.298711028186642e-6
5,4,C3,Enterobacteriaceae,-2.4171513876750025e-6
5,4,C4,Enterobacteriaceae,-8.570111191168309e-7
5,4,C5,Enterobacteriaceae,-1.4243387391623647e-6
5,4,C6,Enterobacteriaceae,5.240266730378354e-6
5,4,C7,Enterobacteriaceae,-3.049952655673791e-6
5,4,Enterobacteriaceae,Enterobacteriaceae,-7.56204686836702e-11
5,4,Paenibacillaceae,Enterobacteriaceae,3.477793732869004e-7
5,4,C1,Paenibacillaceae,0.07411148525987679
5,4,C2,Paenibacillaceae,0.10174322204855518
5,4,C3,Paenibacillaceae,0.09124984606306406
5,4,C4,Paenibacillaceae,0.05831726214590885
5,4,C5,Paenibacillaceae,0.05184238162156879
5,4,C6,Paenibacillaceae,-0.006286409526245423
5,4,C7,Paenibacillaceae,0.09127230409942877
5,4,Enterobacteriaceae,Paenibacillaceae,6.670654238342357e-6
5,4,Paenibacillaceae,Paenibacillaceae,-0.014042766599811199
6,5,C1,C1,-0.1064245764135907
6,5,C2,C1,-0.049969473869543236
6,5,C3,C1,-0.0629973140904448
6,5,C4,C1,-0.13809168706305072
6,5,C5,C1,-0.2259778467484683
6,5,C6,C1,-0.19557155933954085
6,5,C7,C1,-0.14006210382817888
6,5,Enterobacteriaceae,C1,-6.687215933617186e-6
6,5,Paenibacillaceae,C1,-0.031200719736232004
6,5,C1,C2,-0.20932571791852644
6,5,C2,C2,-0.1664673320495407
6,5,C3,C2,-0.07975859698303234
6,5,C4,C2,-0.17249919602516306
6,5,C5,C2,-0.35032045090005864
6,5,C6,C2,-0.11680452868398214
6,5,C7,C2,-0.20568488094889942
6,5,Enterobacteriaceae,C2,-9.965040878043835e-6
6,5,Paenibacillaceae,C2,-0.05175291531088078
6,5,C1,C3,-0.316432923351157
6,5,C2,C3,-0.3156191703784516
6,5,C3,C3,-0.43237448633326253
6,5,C4,C3,-0.35845906531903277
6,5,C5,C3,-0.40182597396212266
6,5,C6,C3,-0.2958053524062091
6,5,C7,C3,-0.41596893777061733
6,5,Enterobacteriaceae,C3,-5.0195046025754717e-05
6,5,Paenibacillaceae,C3,0.03903349359018692
6,5,C1,C4,-0.22780537717932808
6,5,C2,C4,-0.18258786616898862
6,5,C3,C4,-0.3791248047225908
6,5,C4,C4,-0.32621306554846613
6,5,C5,C4,-0.3576327439926639
6,5,C6,C4,-0.38966711467285114
6,5,C7,C4,-0.32730428695681685
6,5,Enterobacteriaceae,C4,-5.2173161996375336e-5
6,5,Paenibacillaceae,C4,0.03567870595024036
6,5,C1,C5,-0.05724888521934502
6,5,C2,C5,0.04129212493498839
6,5,C3,C5,-0.10320777949853101
6,5,C4,C5,-0.15772305726539393
6,5,C5,C5,-0.2246803246509505
6,5,C6,C5,-0.33074980509416263
6,5,C7,C5,-0.10262717490247886
6,5,Enterobacteriaceae,C5,-2.356306229850839e-5
6,5,Paenibacillaceae,C5,-0.014898437238500963
6,5,C1,C6,-0.32661254499701076
6,5,C2,C6,-0.29130754955391236
6,5,C3,C6,-0.7749274332448511
6,5,C4,C6,-0.5233518626373843
6,5,C5,C6,-0.46336003469508674
6,5,C6,C6,-0.6219401731193457
6,5,C7,C6,-0.4874210110694846
6,5,Enterobacteriaceae,C6,-1.1948632095485399e-4
6,5,Paenibacillaceae,C6,0.13639835446811324
6,5,C1,C7,-0.2627396756214778
6,5,C2,C7,-0.20317919429827316
6,5,C3,C7,-0.37193797566540193
6,5,C4,C7,-0.36875134619536926
6,5,C5,C7,-0.42392843997546187
6,5,C6,C7,-0.4517231804740467
6,5,C7,C7,-0.38670050815635515
6,5,Enterobacteriaceae,C7,-4.39327153970258e-5
6,5,Paenibacillaceae,C7,0.015960456315363063
6,5,C1,Enterobacteriaceae,-1.9828852254634605e-5
6,5,C2,Enterobacteriaceae,-2.2632272750281947e-5
6,5,C3,Enterobacteriaceae,-2.4457472288465596e-5
6,5,C4,Enterobacteriaceae,-1.5351922389247372e-5
6,5,C5,Enterobacteriaceae,-2.120534172960539e-5
6,5,C6,Enterobacteriaceae,1.0254165510786713e-7
6,5,C7,Enterobacteriaceae,-1.9041325191464603e-5
6,5,Enterobacteriaceae,Enterobacteriaceae,-3.791535473066625e-9
6,5,Paenibacillaceae,Enterobacteriaceae,3.0405826087939017e-6
6,5,C1,Paenibacillaceae,0.06990712025256707
6,5,C2,Paenibacillaceae,0.09237408201858038
6,5,C3,Paenibacillaceae,0.08722888356306356
6,5,C4,Paenibacillaceae,0.055920285925951094
6,5,C5,Paenibacillaceae,0.0542664560891585
6,5,C6,Paenibacillaceae,-0.0023662183644025205
6,5,C7,Paenibacillaceae,0.08340910494915343
6,5,Enterobacteriaceae,Paenibacillaceae,7.727208237365183e-6
6,5,Paenibacillaceae,Paenibacillaceae,-0.012968362066549449
7,6,C1,C1,-0.1361416298778737
7,6,C2,C1,-0.08759975515719767
7,6,C3,C1,-0.1183996591460957
7,6,C4,C1,-0.15478799677907923
7,6,C5,C1,-0.24345318345452993
7,6,C6,C1,-0.1684535264495516
7,6,C7,C1,-0.1612877934340076
7,6,Enterobacteriaceae,C1,-1.9747883032311537e-5
7,6,Paenibacillaceae,C1,-0.009318988400458535
7,6,C1,C2,-0.11171091840810773
7,6,C2,C2,-0.08399720675587038
7,6,C3,C2,0.022065473941400193
7,6,C4,C2,-0.08925835461851742
7,6,C5,C2,-0.21622478495270395
7,6,C6,C2,-0.08656135901104675
7,6,C7,C2,-0.11020546992340634
7,6,Enterobacteriaceae,C2,9.64181388591204e-6
7,6,Paenibacillaceae,C2,-0.06259679004837942
7,6,C1,C3,-0.38835110949102736
7,6,C2,C3,-0.3808500960949786
7,6,C3,C3,-0.5338231416341274
7,6,C4,C3,-0.4039213875203579
7,6,C5,C3,-0.4812867317642041
7,6,C6,C3,-0.26264417084807223
7,6,C7,C3,-0.4645933477649594
7,6,Enterobacteriaceae,C3,-7.87667235966133e-5
7,6,Paenibacillaceae,C3,0.0751900309580132
7,6,C1,C4,-0.2825101573577675
7,6,C2,C4,-0.2396755148849288
7,6,C3,C4,-0.44482113188046524
7,6,C4,C4,-0.34993587046992947
7,6,C5,C4,-0.40677435139585
7,6,C6,C4,-0.33633334959963407
7,6,C7,C4,-0.36044756225697644
7,6,Enterobacteriaceae,C4,-7.086947571657297e-5
7,6,Paenibacillaceae,C4,0.06135027064335502
7,6,C1,C5,-0.14978630490232844
7,6,C2,C5,-0.06184131134039403
7,6,C3,C5,-0.22822849948686028
7,6,C4,C5,-0.21766225678867748
7,6,C5,C5,-0.30697327047400075
7,6,C6,C5,-0.28876290313253644
7,6,C7,C5,-0.18244471256761938
7,6,Enterobacteriaceae,C5,-4.9711674177001076e-5
7,6,Paenibacillaceae,C5,0.02226889267876914
7,6,C1,C6,-0.37439468836243933
7,6,C2,C6,-0.33877869258689053
7,6,C3,C6,-0.7874062793931207
7,6,C4,C6,-0.5221258253403323
7,6,C5,C6,-0.506308646289202
7,6,C6,C6,-0.5307842385396998
7,6,C7,C6,-0.5029244985580857
7,6,Enterobacteriaceae,C6,-1.2962895544456733e-4
7,6,Paenibacillaceae,C6,0.1481802989731177
7,6,C1,C7,-0.3190173349688907
7,6,C2,C7,-0.26361643761016346
7,6,C3,C7,-0.4493822573149946
7,6,C4,C7,-0.3916830042174732
7,6,C5,C7,-0.4707340787079036
7,6,C6,C7,-0.3889967880776081
7,6,C7,C7,-0.4169782403519728
7,6,Enterobacteriaceae,C7,-6.621518562871917e-5
7,6,Paenibacillaceae,C7,0.04744197105230905
7,6,C1,Enterobacteriaceae,-2.0677855958570443e-5
7,6,C2,Enterobacteriaceae,-2.3885521750522292e-5
7,6,C3,Enterobacteriaceae,-2.5720756047323604e-5
7,6,C4,Enterobacteriaceae,-1.5958105173628536e-5
7,6,C5,Enterobacteriaceae,-2.2143880937299546e-5
7,6,C6,Enterobacteriaceae,1.9205131030692776e-8
7,6,C7,Enterobacteriaceae,-1.9399703105840573e-5
7,6,Enterobacteriaceae,Enterobacteriaceae,-4.498753240393293e-9
7,6,Paenibacillaceae,Enterobacteriaceae,4.341601472696203e-6
7,6,C1,Paenibacillaceae,0.03901846629071241
7,6,C2,Paenibacillaceae,0.061337832396209976
7,6,C3,Paenibacillaceae,0.04487915265188086
7,6,C4,Paenibacillaceae,0.0294970229146339
7,6,C5,Paenibacillaceae,0.021706035738648998
7,6,C6,Paenibacillaceae,-0.0057316088878752525
7,6,C7,Paenibacillaceae,0.05023785466969031
7,6,Enterobacteriaceae,Paenibacillaceae,1.0467802684192697e-6
7,6,Paenibacillaceae,Paenibacillaceae,-0.005189165671692479
8,7,C1,C1,-0.1485237223356331
8,7,C2,C1,-0.13736875551292677
8,7,C3,C1,-0.13608288989015946
8,7,C4,C1,-0.15405622398743432
8,7,C5,C1,-0.2425827940880361
8,7,C6,C1,-0.13675829090456404
8,7,C7,C1,-0.1635432335604592
8,7,Enterobacteriaceae,C1,-1.9582620626420457e-5
8,7,Paenibacillaceae,C1,-0.007278975497041876
8,7,C1,C2,-0.0841130598896671
8,7,C2,C2,-0.05202385711738739
8,7,C3,C2,0.031579637498408766
8,7,C4,C2,-0.06880205761187494
8,7,C5,C2,-0.17350235444694037
8,7,C6,C2,-0.07610635194145277
8,7,C7,C2,-0.08564306142622197
8,7,Enterobacteriaceae,C2,1.0942168602334913e-5
8,7,Paenibacillaceae,C2,-0.0571982710879748
8,7,C1,C3,-0.39032557080261554
8,7,C2,C3,-0.4392024949764189
8,7,C3,C3,-0.5196351037473689
8,7,C4,C3,-0.38476935557472947
8,7,C5,C3,-0.4740447648209529
8,7,C6,C3,-0.2113223640185689
8,7,C7,C3,-0.4438075127372131
8,7,Enterobacteriaceae,C3,-7.207750326710875e-5
8,7,Paenibacillaceae,C3,0.06521641581503734
8,7,C1,C4,-0.273810471409493
8,7,C2,C4,-0.26830058116666144
8,7,C3,C4,-0.4152493977965
8,7,C4,C4,-0.32106103655564344
8,7,C5,C4,-0.3825997995980022
8,7,C6,C4,-0.28014478029272755
8,7,C7,C4,-0.3340818530468919
8,7,Enterobacteriaceae,C4,-6.283968394488872e-5
8,7,Paenibacillaceae,C4,0.052231602056814215
8,7,C1,C5,-0.149706659057358
8,7,C2,C5,-0.096141029255279
8,7,C3,C5,-0.21845235501497254
8,7,C4,C5,-0.20082735020904582
8,7,C5,C5,-0.2860802440966269
8,7,C6,C5,-0.24176136268771115
8,7,C7,C5,-0.1735224171550087
8,7,Enterobacteriaceae,C5,-4.345642514074029e-5
8,7,Paenibacillaceae,C5,0.01779727833982597
8,7,C1,C6,-0.3594377579983533
8,7,C2,C6,-0.3662405202837781
8,7,C3,C6,-0.7159184194853071
8,7,C4,C6,-0.4730244622162875
8,7,C5,C6,-0.47508693860011003
8,7,C6,C6,-0.44492419855273624
8,7,C7,C6,-0.46142979407781515
8,7,Enterobacteriaceae,C6,-1.1406336664838682e-4
8,7,Paenibacillaceae,C6,0.12739228969892466
8,7,C1,C7,-0.29961395346721703
8,7,C2,C7,-0.2785186658462794
8,7,C3,C7,-0.41323799399008837
8,7,C4,C7,-0.35312176960669517
8,7,C5,C7,-0.43158633343724945
8,7,C6,C7,-0.3263459343306437
8,7,C7,C7,-0.37815883491151
8,7,Enterobacteriaceae,C7,-5.820475521641506e-5
8,7,Paenibacillaceae,C7,0.03982741555422619
8,7,C1,Enterobacteriaceae,-1.7307726084796546e-4
8,7,C2,Enterobacteriaceae,-3.864792418507883e-4
8,7,C3,Enterobacteriaceae,-1.8167527914188597e-4
8,7,C4,Enterobacteriaceae,-1.2370131785024042e-4
8,7,C5,Enterobacteriaceae,-2.0785883827339533e-4
8,7,C6,Enterobacteriaceae,4.8505880491766165e-5
8,7,C7,Enterobacteriaceae,-1.543444204983577e-4
8,7,Enterobacteriaceae,Enterobacteriaceae,2.9526129152588913e-8
8,7,Paenibacillaceae,Enterobacteriaceae,-8.443938645569092e-5
8,7,C1,Paenibacillaceae,0.12081864455094983
8,7,C2,Paenibacillaceae,0.22063270036539961
8,7,C3,Paenibacillaceae,0.1335343508270896
8,7,C4,Paenibacillaceae,0.08417018279672701
8,7,C5,Paenibacillaceae,0.11160104081319407
8,7,C6,Paenibacillaceae,-0.02433065834529064
8,7,C7,Paenibacillaceae,0.11234296364296965
8,7,Enterobacteriaceae,Paenibacillaceae,9.644022923501038e-6
8,7,Paenibacillaceae,Paenibacillaceae,-0.009083019585615304
9,8,C1,C1,-0.13329761279488142
9,8,C2,C1,-0.1271922903843319
9,8,C3,C1,-0.12052938510823137
9,8,C4,C1,-0.13580834393724125
9,8,C5,C1,-0.21491633404707783
9,8,C6,C1,-0.11788580245227966
9,8,C7,C1,-0.14493896861320996
9,8,Enterobacteriaceae,C1,3.716062891874259e-4
9,8,Paenibacillaceae,C1,-0.017595165238786962
9,8,C1,C2,-0.09549472424187959
9,8,C2,C2,-0.09430559769368783
9,8,C3,C2,0.013113231651526242
9,8,C4,C2,-0.07077118675040858
9,8,C5,C2,-0.17377082023000162
9,8,C6,C2,-0.05746787880964456
9,8,C7,C2,-0.09046750752692947
9,8,Enterobacteriaceae,C2,0.001551537526055683
9,8,Paenibacillaceae,C2,-0.10143991174059573
9,8,C1,C3,-0.38969295928602843
9,8,C2,C3,-0.49299084697689477
9,8,C3,C3,-0.487010402212652
9,8,C4,C3,-0.360499719583075
9,8,C5,C3,-0.464197626004013
9,8,C6,C3,-0.16480007235824998
9,8,C7,C3,-0.42304867064211155
9,8,Enterobacteriaceae,C3,0.003122607909682849
