time,window,effector_j,target_i,strength
2,1,C1,C1,-4.907048121473665e-4
2,1,C2,C1,-1.8285329366553985e-4
2,1,C3,C1,-0.0026349476920986777
2,1,C4,C1,-0.00302989016569623
2,1,C5,C1,0.0012425478137890595
2,1,C6,C1,2.632674728228946e-4
2,1,C7,C1,-0.002196972187492777
2,1,C8,C1,0.0028890711580195566
2,1,C9,C1,-5.283904678163206e-4
2,1,C10,C1,0.0016809625190054754
2,1,C11,C1,-0.0010366481878265723
2,1,C12,C1,-0.001883517180809576
2,1,C13,C1,-0.003345001012675749
2,1,C14,C1,-0.0020001596319321794
2,1,Enterobacteriaceae,C1,-3.9885609420851745e-6
2,1,Paenibacillaceae,C1,0.0049339424426109845
2,1,Ruminococcaceae,C1,1.9563171111653438e-17
2,1,C1,C2,-9.575890639770265e-5
2,1,C2,C2,-3.56830236818013e-5
2,1,C3,C2,-5.141985632998884e-4
2,1,C4,C2,-5.91269866505996e-4
2,1,C5,C2,2.4247779286004382e-4
2,1,C6,C2,5.137550043025932e-5
2,1,C7,C2,-4.287295515604087e-4
2,1,C8,C2,5.637896506179197e-4
2,1,C9,C2,-1.0311309792874958e-4
2,1,C10,C2,3.2803251268534634e-4
2,1,C11,C2,-2.0229737782889387e-4
2,1,C12,C2,-3.6756017253289445e-4
2,1,C13,C2,-6.527623755538791e-4
2,1,C14,C2,-3.9032243873152623e-4
2,1,Enterobacteriaceae,C2,-7.783502921914728e-7
2,1,Paenibacillaceae,C2,9.628373735852921e-4
2,1,Ruminococcaceae,C2,5.35849073659175e-18
2,1,C1,C3,-0.003101186398306414
2,1,C2,C3,-0.0011556074714645594
2,1,C3,C3,-0.016652504195396576
2,1,C4,C3,-0.01914848588727041
2,1,C5,C3,0.00785272995898556
2,1,C6,C3,0.0016638139378785499
2,1,C7,C3,-0.013884559712171686
2,1,C8,C3,0.018258529277065498
2,1,C9,C3,-0.0033393545186889964
2,1,C10,C3,0.010623450129193206
2,1,C11,C3,-0.006551472861756437
2,1,C12,C3,-0.011903567516572306
2,1,C13,C3,-0.021139942764033682
2,1,C14,C3,-0.012640731640363098
2,1,Enterobacteriaceae,C3,-2.520715231685171e-5
2,1,Paenibacillaceae,C3,0.03118183236494687
2,1,Ruminococcaceae,C3,1.1538810651258964e-16
2,1,C1,C4,-0.003283351764660389
2,1,C2,C4,-0.0012234884793638798
2,1,C3,C4,-0.0176306812985601
2,1,C4,C4,-0.020273278304999136
2,1,C5,C4,0.008314003564028661
2,1,C6,C4,0.0017615472684851903
2,1,C7,C4,-0.014700146259311396
2,1,C8,C4,0.01933104516216605
2,1,C9,C4,-0.003535510009250598
2,1,C10,C4,0.011247477335614757
2,1,C11,C4,-0.006936309921106281
2,1,C12,C4,-0.012602789510696825
2,1,C13,C4,-0.022381714435809125
2,1,C14,C4,-0.013383255053824003
2,1,Enterobacteriaceae,C4,-2.668783407756347e-5
2,1,Paenibacillaceae,C4,0.03301347006316803
2,1,Ruminococcaceae,C4,1.264149116672873e-16
2,1,C1,C5,0.0014607543301230037
2,1,C2,C5,5.443267192150121e-4
2,1,C3,C5,0.007843842480445952
2,1,C4,C5,0.009019526749635179
2,1,C5,C5,-0.003698877725356709
2,1,C6,C5,-7.837076209293237e-4
2,1,C7,C5,0.006540055358324266
2,1,C8,C5,-0.008600329769831461
2,1,C9,C5,0.0015729388519357228
2,1,C10,C5,-0.005003972281556315
