Time,Family,Abundance,Abundance.family,Sample
16,Corynebacteriaceae,0,0,m5
16,Deferribacteraceae,0,0,m5
16,Desulfovibrionaceae,0,0,m5
16,Eggerthellaceae,0,0,m5
16,Enterobacteriaceae,17429,0.37367608593113505,m5
16,Enterococcaceae,0,0,m5
16,Erysipelotrichaceae,0,0,m5
16,Lachnospiraceae,0,0,m5
16,Lactobacillaceae,2435,0.052206166116375796,m5
16,Marinifilaceae,0,0,m5
16,Microbacteriaceae,0,0,m5
16,Monoglobaceae,0,0,m5
16,Muribaculaceae,4,8.575961579692123e-5,m5
16,Oscillospiraceae,0,0,m5
16,Paenibacillaceae,26741,0.5733244715063677,m5
16,Peptococcaceae,0,0,m5
16,Peptostreptococcaceae,0,0,m5
16,Prevotellaceae,0,0,m5
16,Propionibacteriaceae,0,0,m5
16,Rhizobiaceae,0,0,m5
16,Rikenellaceae,0,0,m5
16,Ruminiclostridium,0,0,m5
16,Ruminococcaceae,0,0,m5
16,Saccharimonadaceae,0,0,m5
16,Sutterellaceae,0,0,m5
16,Tannerellaceae,0,0,m5
16,UCG-010,0,0,m5
16,[Eubacterium] coprostanoligenes group,0,0,m5
17,Acholeplasmataceae,0,0,m5
17,Akkermansiaceae,0,0,m5
17,Anaerovoracaceae,0,0,m5
17,Atopobiaceae,0,0,m5
17,Bacillaceae,0,0,m5
17,Bacteroidaceae,0,0,m5
17,Beijerinckiaceae,0,0,m5
17,Bifidobacteriaceae,0,0,m5
17,Butyricicoccaceae,0,0,m5
17,Chitinophagaceae,0,0,m5
17,Christensenellaceae,0,0,m5
17,Clostridiaceae,0,0,m5
17,Comamonadaceae,0,0,m5
17,Corynebacteriaceae,0,0,m5
17,Deferribacteraceae,0,0,m5
17,Desulfovibrionaceae,0,0,m5
17,Eggerthellaceae,0,0,m5
17,Enterobacteriaceae,18632,0.4205964017246439,m5
17,Enterococcaceae,0,0,m5
17,Erysipelotrichaceae,0,0,m5
17,Lachnospiraceae,0,0,m5
17,Lactobacillaceae,390,0.008803810469762297,m5
17,Marinifilaceae,0,0,m5
17,Microbacteriaceae,0,0,m5
17,Monoglobaceae,0,0,m5
17,Muribaculaceae,3,6.772161899817151e-5,m5
17,Oscillospiraceae,0,0,m5
17,Paenibacillaceae,25274,0.5705320661865957,m5
17,Peptococcaceae,0,0,m5
17,Peptostreptococcaceae,0,0,m5
17,Prevotellaceae,0,0,m5
17,Propionibacteriaceae,0,0,m5
17,Rhizobiaceae,0,0,m5
17,Rikenellaceae,0,0,m5
17,Ruminiclostridium,0,0,m5
17,Ruminococcaceae,0,0,m5
17,Saccharimonadaceae,0,0,m5
17,Sutterellaceae,0,0,m5
17,Tannerellaceae,0,0,m5
17,UCG-010,0,0,m5
17,[Eubacterium] coprostanoligenes group,0,0,m5
18,Acholeplasmataceae,7,1.3678553981436248e-4,m5
18,Akkermansiaceae,0,0,m5
18,Anaerovoracaceae,0,0,m5
18,Atopobiaceae,0,0,m5
18,Bacillaceae,0,0,m5
18,Bacteroidaceae,0,0,m5
18,Beijerinckiaceae,0,0,m5
18,Bifidobacteriaceae,0,0,m5
18,Butyricicoccaceae,0,0,m5
18,Chitinophagaceae,0,0,m5
18,Christensenellaceae,0,0,m5
18,Clostridiaceae,0,0,m5
18,Comamonadaceae,0,0,m5
18,Corynebacteriaceae,0,0,m5
18,Deferribacteraceae,0,0,m5
18,Desulfovibrionaceae,0,0,m5
18,Eggerthellaceae,0,0,m5
18,Enterobacteriaceae,19466,0.38038104543234,m5
18,Enterococcaceae,0,0,m5
18,Erysipelotrichaceae,0,0,m5
18,Lachnospiraceae,12,2.344894968246214e-4,m5
18,Lactobacillaceae,1449,0.028314606741573035,m5
18,Marinifilaceae,0,0,m5
18,Microbacteriaceae,0,0,m5
18,Monoglobaceae,0,0,m5
18,Muribaculaceae,19,3.712750366389839e-4,m5
18,Oscillospiraceae,0,0,m5
18,Paenibacillaceae,30222,0.590561797752809,m5
18,Peptococcaceae,0,0,m5
18,Peptostreptococcaceae,0,0,m5
18,Prevotellaceae,0,0,m5
18,Propionibacteriaceae,0,0,m5
18,Rhizobiaceae,0,0,m5
18,Rikenellaceae,0,0,m5
18,Ruminiclostridium,0,0,m5
18,Ruminococcaceae,0,0,m5
18,Saccharimonadaceae,0,0,m5
18,Sutterellaceae,0,0,m5
18,Tannerellaceae,0,0,m5
18,UCG-010,0,0,m5
18,[Eubacterium] coprostanoligenes group,0,0,m5
